age	mass	temperature	gravity	luminosity	Mv	Mr	Mi	Mj	Mh	Mk	Ml	Mm	metallicity	cloud	y	l_mix
0.794328235	0.85	4775	4.541	-0.51	6.35	5.73	5.26	4.55	4.06	4	3.99	4.13	0	nc	0.275	1
0.794328235	0.9	4955	4.508	-0.39	5.95	5.39	4.95	4.29	3.86	3.8	3.79	3.92	0	nc	0.275	1
0.794328235	0.95	5133	4.475	-0.27	5.58	5.07	4.66	4.06	3.66	3.61	3.61	3.72	0	nc	0.275	1
0.794328235	1	5300	4.441	-0.16	5.25	4.77	4.39	3.83	3.47	3.43	3.43	3.53	0	nc	0.275	1
0.794328235	1.05	5451	4.402	-0.05	4.93	4.49	4.13	3.61	3.28	3.24	3.25	3.34	0	nc	0.275	1
0.794328235	1.1	5600	4.364	0.06	4.64	4.22	3.88	3.4	3.1	3.06	3.07	3.16	0	nc	0.275	1
0.794328235	1.15	5750	4.329	0.16	4.36	3.97	3.65	3.2	2.92	2.89	2.9	2.98	0	nc	0.275	1
0.794328235	1.2	5920	4.297	0.26	4.09	3.72	3.42	3.01	2.76	2.73	2.74	2.81	0	nc	0.275	1
1	0.06	1739	5.28	-4.16	23.81	20.51	17.55	12.86	12.13	11.99	10.6	11.12	0	nc	0.275	1
1	0.07	2038	5.329	-3.86	21.56	19.01	16.22	12.11	11.4	11.21	10.15	10.67	0	nc	0.275	1
1	0.072	2108	5.332	-3.79	21.04	18.64	15.9	11.94	11.24	11.03	10.04	10.55	0	nc	0.275	1
1	0.075	2211	5.333	-3.7	20.26	18.08	15.43	11.7	11.01	10.78	9.89	10.37	0	nc	0.275	1
1	0.08	2374	5.325	-3.54	19.04	17.16	14.67	11.33	10.66	10.4	9.64	10.08	0	nc	0.275	1
1	0.09	2645	5.289	-3.26	17.06	15.53	13.38	10.72	10.09	9.79	9.21	9.53	0	nc	0.275	1
1	0.1	2811	5.25	-3.07	15.86	14.51	12.57	10.31	9.69	9.39	8.89	9.14	0	nc	0.275	1
1	0.11	2919	5.219	-2.93	15.11	13.84	12.05	10	9.4	9.1	8.64	8.86	0	nc	0.275	1
1	0.13	3054	5.17	-2.73	14.17	13.01	11.37	9.55	8.96	8.67	8.26	8.43	0	nc	0.275	1
1	0.15	3149	5.134	-2.58	13.52	12.41	10.89	9.21	8.62	8.34	7.96	8.11	0	nc	0.275	1
1	0.175	3234	5.099	-2.43	12.93	11.88	10.45	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
1	0.2	3290	5.07	-2.32	12.52	11.5	10.12	8.6	8.02	7.74	7.42	7.55	0	nc	0.275	1
1	0.25	3374	5.026	-2.13	11.91	10.92	9.6	8.16	7.59	7.32	7.02	7.14	0	nc	0.275	1
1	0.3	3437	4.991	-1.98	11.43	10.48	9.2	7.81	7.24	6.98	6.7	6.82	0	nc	0.275	1
1	0.35	3478	4.95	-1.86	11.06	10.11	8.87	7.5	6.93	6.68	6.41	6.53	0	nc	0.275	1
1	0.4	3522	4.901	-1.73	10.68	9.75	8.53	7.19	6.62	6.38	6.12	6.25	0	nc	0.275	1
1	0.45	3583	4.86	-1.61	10.29	9.39	8.2	6.9	6.33	6.09	5.86	5.99	0	nc	0.275	1
1	0.5	3649	4.81	-1.48	9.89	9.01	7.86	6.6	6.02	5.8	5.59	5.73	0	nc	0.275	1
1	0.57	3798	4.741	-1.28	9.23	8.39	7.33	6.15	5.55	5.36	5.21	5.36	0	nc	0.275	1
1	0.6	3883	4.715	-1.2	8.92	8.09	7.1	5.96	5.34	5.17	5.05	5.22	0	nc	0.275	1
1	0.62	3946	4.698	-1.14	8.7	7.89	6.94	5.83	5.2	5.05	4.95	5.12	0	nc	0.275	1
1	0.7	4209	4.635	-0.91	7.84	7.07	6.32	5.34	4.72	4.61	4.57	4.76	0	nc	0.275	1
1	0.75	4418	4.608	-0.77	7.27	6.53	5.93	5.07	4.48	4.4	4.38	4.55	0	nc	0.275	1
1	0.8	4603	4.575	-0.64	6.78	6.1	5.58	4.8	4.26	4.19	4.18	4.34	0	nc	0.275	1
1	0.85	4777	4.539	-0.51	6.34	5.73	5.26	4.54	4.05	3.99	3.98	4.13	0	nc	0.275	1
1	0.9	4958	4.506	-0.39	5.94	5.38	4.94	4.29	3.85	3.79	3.79	3.92	0	nc	0.275	1
1	0.95	5138	4.472	-0.27	5.57	5.06	4.65	4.05	3.65	3.6	3.6	3.72	0	nc	0.275	1
1	1	5304	4.436	-0.15	5.23	4.75	4.37	3.82	3.46	3.42	3.42	3.52	0	nc	0.275	1
1	1.05	5456	4.396	-0.04	4.91	4.47	4.11	3.6	3.27	3.23	3.23	3.33	0	nc	0.275	1
1	1.1	5604	4.358	0.06	4.62	4.2	3.86	3.39	3.08	3.05	3.05	3.14	0	nc	0.275	1
1	1.15	5754	4.322	0.16	4.34	3.95	3.63	3.19	2.91	2.87	2.88	2.96	0	nc	0.275	1
1	1.2	5928	4.288	0.27	4.06	3.69	3.39	2.99	2.73	2.7	2.72	2.78	0	nc	0.275	1
1.258925412	0.07	1952	5.351	-3.96	22.24	19.48	16.64	12.36	11.64	11.47	10.31	10.84	0	nc	0.275	1
1.258925412	0.072	2028	5.354	-3.88	21.66	19.08	16.29	12.17	11.45	11.27	10.2	10.72	0	nc	0.275	1
1.258925412	0.075	2149	5.353	-3.76	20.75	18.44	15.73	11.87	11.17	10.96	10.01	10.51	0	nc	0.275	1
1.258925412	0.08	2347	5.337	-3.57	19.26	17.33	14.81	11.4	10.73	10.47	9.7	10.14	0	nc	0.275	1
1.258925412	0.09	2641	5.292	-3.27	17.09	15.56	13.4	10.73	10.1	9.81	9.22	9.54	0	nc	0.275	1
1.258925412	0.1	2811	5.251	-3.07	15.86	14.51	12.57	10.31	9.69	9.39	8.89	9.15	0	nc	0.275	1
1.258925412	0.11	2919	5.219	-2.93	15.11	13.84	12.05	10	9.4	9.1	8.64	8.86	0	nc	0.275	1
1.258925412	0.13	3054	5.17	-2.73	14.17	13.01	11.37	9.55	8.96	8.67	8.26	8.43	0	nc	0.275	1
1.258925412	0.15	3149	5.134	-2.58	13.52	12.41	10.89	9.21	8.62	8.34	7.96	8.11	0	nc	0.275	1
1.258925412	0.175	3234	5.099	-2.43	12.93	11.88	10.45	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
1.258925412	0.2	3290	5.07	-2.32	12.52	11.5	10.12	8.59	8.02	7.74	7.42	7.55	0	nc	0.275	1
1.258925412	0.25	3374	5.025	-2.13	11.9	10.92	9.6	8.16	7.59	7.32	7.02	7.14	0	nc	0.275	1
1.258925412	0.3	3437	4.989	-1.98	11.43	10.47	9.2	7.81	7.24	6.98	6.7	6.82	0	nc	0.275	1
1.258925412	0.35	3480	4.955	-1.86	11.06	10.12	8.87	7.51	6.94	6.69	6.42	6.55	0	nc	0.275	1
1.258925412	0.4	3521	4.899	-1.73	10.67	9.75	8.52	7.18	6.61	6.37	6.12	6.24	0	nc	0.275	1
1.258925412	0.45	3582	4.858	-1.6	10.29	9.38	8.2	6.9	6.32	6.09	5.86	5.99	0	nc	0.275	1
1.258925412	0.5	3649	4.808	-1.48	9.89	9	7.86	6.6	6.02	5.8	5.59	5.72	0	nc	0.275	1
1.258925412	0.57	3798	4.74	-1.28	9.23	8.38	7.33	6.15	5.54	5.36	5.21	5.36	0	nc	0.275	1
1.258925412	0.6	3883	4.713	-1.19	8.92	8.09	7.1	5.96	5.33	5.17	5.05	5.21	0	nc	0.275	1
1.258925412	0.62	3946	4.697	-1.14	8.7	7.88	6.94	5.83	5.2	5.05	4.95	5.12	0	nc	0.275	1
1.258925412	0.7	4210	4.634	-0.91	7.83	7.07	6.31	5.34	4.72	4.61	4.57	4.75	0	nc	0.275	1
1.258925412	0.75	4420	4.606	-0.77	7.26	6.53	5.93	5.06	4.48	4.39	4.37	4.55	0	nc	0.275	1
1.258925412	0.8	4606	4.573	-0.63	6.77	6.09	5.58	4.79	4.26	4.19	4.17	4.33	0	nc	0.275	1
1.258925412	0.85	4781	4.536	-0.5	6.33	5.72	5.25	4.53	4.04	3.98	3.97	4.12	0	nc	0.275	1
1.258925412	0.9	4962	4.503	-0.38	5.93	5.37	4.93	4.28	3.84	3.78	3.78	3.91	0	nc	0.275	1
1.258925412	0.95	5144	4.469	-0.26	5.55	5.04	4.63	4.04	3.64	3.59	3.59	3.7	0	nc	0.275	1
1.258925412	1	5310	4.431	-0.15	5.21	4.74	4.35	3.8	3.45	3.4	3.4	3.51	0	nc	0.275	1
1.258925412	1.05	5463	4.39	-0.03	4.89	4.45	4.09	3.58	3.25	3.21	3.21	3.31	0	nc	0.275	1
1.258925412	1.1	5610	4.349	0.07	4.59	4.18	3.83	3.36	3.06	3.02	3.03	3.12	0	nc	0.275	1
1.258925412	1.15	5760	4.313	0.17	4.31	3.92	3.6	3.16	2.88	2.85	2.86	2.94	0	nc	0.275	1
1.258925412	1.2	5939	4.275	0.28	4.02	3.65	3.35	2.95	2.7	2.67	2.68	2.75	0	nc	0.275	1
1.584893192	0.07	1874	5.37	-4.05	22.87	19.9	17.02	12.58	11.86	11.71	10.47	11	0	nc	0.275	1
1.584893192	0.072	1961	5.371	-3.96	22.19	19.45	16.61	12.35	11.64	11.47	10.32	10.85	0	nc	0.275	1
1.584893192	0.075	2102	5.366	-3.82	21.12	18.7	15.96	11.99	11.29	11.09	10.1	10.6	0	nc	0.275	1
1.584893192	0.08	2329	5.344	-3.59	19.4	17.44	14.9	11.45	10.78	10.52	9.73	10.18	0	nc	0.275	1
1.584893192	0.09	2640	5.292	-3.27	17.1	15.56	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
1.584893192	0.1	2811	5.251	-3.07	15.86	14.51	12.57	10.31	9.69	9.39	8.89	9.15	0	nc	0.275	1
1.584893192	0.11	2919	5.219	-2.93	15.11	13.84	12.05	10	9.4	9.1	8.64	8.86	0	nc	0.275	1
1.584893192	0.13	3054	5.17	-2.73	14.17	13.01	11.37	9.55	8.96	8.67	8.26	8.43	0	nc	0.275	1
1.584893192	0.15	3149	5.134	-2.58	13.52	12.41	10.89	9.21	8.62	8.34	7.96	8.11	0	nc	0.275	1
1.584893192	0.175	3234	5.099	-2.43	12.93	11.88	10.45	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
1.584893192	0.2	3290	5.07	-2.32	12.52	11.5	10.12	8.59	8.02	7.74	7.42	7.54	0	nc	0.275	1
1.584893192	0.25	3374	5.025	-2.13	11.9	10.92	9.6	8.15	7.58	7.32	7.02	7.14	0	nc	0.275	1
1.584893192	0.3	3437	4.987	-1.98	11.43	10.47	9.2	7.8	7.23	6.97	6.69	6.81	0	nc	0.275	1
1.584893192	0.35	3479	4.95	-1.86	11.05	10.11	8.86	7.5	6.93	6.68	6.41	6.53	0	nc	0.275	1
1.584893192	0.4	3521	4.897	-1.72	10.67	9.74	8.52	7.18	6.61	6.37	6.11	6.24	0	nc	0.275	1
1.584893192	0.45	3582	4.857	-1.6	10.29	9.38	8.2	6.89	6.32	6.09	5.85	5.98	0	nc	0.275	1
1.584893192	0.5	3648	4.807	-1.47	9.89	9	7.86	6.59	6.01	5.79	5.58	5.72	0	nc	0.275	1
1.584893192	0.57	3797	4.738	-1.28	9.23	8.38	7.33	6.15	5.54	5.35	5.2	5.35	0	nc	0.275	1
1.584893192	0.6	3883	4.712	-1.19	8.92	8.09	7.09	5.95	5.33	5.17	5.05	5.21	0	nc	0.275	1
1.584893192	0.62	3946	4.695	-1.13	8.7	7.88	6.93	5.82	5.19	5.04	4.94	5.11	0	nc	0.275	1
1.584893192	0.7	4212	4.632	-0.9	7.82	7.06	6.31	5.33	4.71	4.6	4.57	4.75	0	nc	0.275	1
1.584893192	0.75	4423	4.604	-0.76	7.25	6.52	5.92	5.05	4.47	4.39	4.37	4.54	0	nc	0.275	1
1.584893192	0.8	4609	4.571	-0.63	6.76	6.08	5.57	4.79	4.25	4.18	4.17	4.33	0	nc	0.275	1
1.584893192	0.85	4785	4.533	-0.5	6.32	5.7	5.23	4.52	4.03	3.97	3.96	4.11	0	nc	0.275	1
1.584893192	0.9	4969	4.499	-0.37	5.91	5.35	4.91	4.26	3.83	3.77	3.76	3.89	0	nc	0.275	1
1.584893192	0.95	5151	4.463	-0.25	5.53	5.02	4.61	4.02	3.63	3.58	3.57	3.69	0	nc	0.275	1
1.584893192	1	5319	4.424	-0.14	5.18	4.71	4.33	3.78	3.43	3.38	3.38	3.49	0	nc	0.275	1
1.584893192	1.05	5470	4.382	-0.02	4.86	4.42	4.06	3.56	3.23	3.19	3.19	3.29	0	nc	0.275	1
1.584893192	1.1	5618	4.339	0.09	4.56	4.14	3.8	3.33	3.03	2.99	3	3.09	0	nc	0.275	1
1.584893192	1.15	5768	4.299	0.19	4.27	3.88	3.56	3.12	2.85	2.81	2.83	2.9	0	nc	0.275	1
1.584893192	1.2	5951	4.259	0.3	3.97	3.61	3.31	2.91	2.65	2.63	2.64	2.71	0	nc	0.275	1
1.995262315	0.07	1801	5.386	-4.14	23.45	20.28	17.36	12.8	12.08	11.95	10.62	11.14	0	nc	0.275	1
1.995262315	0.072	1900	5.386	-4.03	22.68	19.78	16.91	12.53	11.81	11.66	10.44	10.97	0	nc	0.275	1
1.995262315	0.075	2065	5.376	-3.86	21.41	18.9	16.14	12.1	11.39	11.2	10.17	10.68	0	nc	0.275	1
1.995262315	0.08	2318	5.347	-3.6	19.49	17.5	14.95	11.48	10.8	10.55	9.75	10.2	0	nc	0.275	1
1.995262315	0.09	2639	5.292	-3.27	17.1	15.57	13.41	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
1.995262315	0.1	2811	5.251	-3.07	15.86	14.51	12.57	10.31	9.69	9.39	8.89	9.15	0	nc	0.275	1
1.995262315	0.11	2920	5.219	-2.93	15.1	13.84	12.04	10	9.4	9.1	8.64	8.86	0	nc	0.275	1
1.995262315	0.13	3054	5.17	-2.73	14.17	13	11.37	9.55	8.96	8.67	8.26	8.43	0	nc	0.275	1
1.995262315	0.15	3150	5.134	-2.58	13.52	12.41	10.89	9.21	8.62	8.34	7.96	8.11	0	nc	0.275	1
1.995262315	0.175	3234	5.099	-2.43	12.93	11.88	10.45	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
1.995262315	0.2	3291	5.07	-2.32	12.52	11.5	10.11	8.59	8.02	7.74	7.42	7.54	0	nc	0.275	1
1.995262315	0.25	3374	5.023	-2.13	11.9	10.91	9.6	8.15	7.58	7.31	7.01	7.14	0	nc	0.275	1
1.995262315	0.3	3437	4.985	-1.98	11.42	10.46	9.19	7.79	7.23	6.97	6.69	6.81	0	nc	0.275	1
1.995262315	0.35	3478	4.948	-1.85	11.05	10.11	8.86	7.5	6.93	6.68	6.41	6.53	0	nc	0.275	1
1.995262315	0.4	3521	4.896	-1.72	10.67	9.74	8.52	7.18	6.61	6.36	6.11	6.23	0	nc	0.275	1
1.995262315	0.45	3582	4.855	-1.6	10.28	9.38	8.19	6.89	6.32	6.08	5.85	5.98	0	nc	0.275	1
1.995262315	0.5	3648	4.805	-1.47	9.88	9	7.85	6.59	6.01	5.79	5.58	5.71	0	nc	0.275	1
1.995262315	0.57	3797	4.736	-1.28	9.23	8.38	7.32	6.14	5.53	5.35	5.2	5.35	0	nc	0.275	1
1.995262315	0.6	3883	4.71	-1.19	8.91	8.08	7.09	5.95	5.32	5.16	5.04	5.2	0	nc	0.275	1
1.995262315	0.62	3948	4.694	-1.13	8.69	7.87	6.93	5.82	5.19	5.04	4.94	5.11	0	nc	0.275	1
1.995262315	0.7	4215	4.63	-0.9	7.81	7.05	6.3	5.33	4.7	4.6	4.56	4.74	0	nc	0.275	1
1.995262315	0.75	4427	4.602	-0.76	7.23	6.5	5.91	5.05	4.46	4.38	4.36	4.53	0	nc	0.275	1
1.995262315	0.8	4614	4.568	-0.62	6.74	6.07	5.55	4.78	4.24	4.17	4.16	4.32	0	nc	0.275	1
1.995262315	0.85	4792	4.529	-0.49	6.3	5.68	5.22	4.51	4.02	3.96	3.95	4.1	0	nc	0.275	1
1.995262315	0.9	4977	4.494	-0.37	5.89	5.33	4.9	4.25	3.81	3.76	3.75	3.88	0	nc	0.275	1
1.995262315	0.95	5162	4.457	-0.24	5.5	4.99	4.59	4	3.61	3.56	3.56	3.67	0	nc	0.275	1
1.995262315	1	5328	4.416	-0.12	5.15	4.68	4.3	3.76	3.4	3.36	3.36	3.46	0	nc	0.275	1
1.995262315	1.05	5480	4.371	-0.01	4.83	4.39	4.03	3.52	3.2	3.16	3.16	3.26	0	nc	0.275	1
1.995262315	1.1	5629	4.325	0.1	4.51	4.1	3.76	3.29	2.99	2.96	2.97	3.05	0	nc	0.275	1
1.995262315	1.15	5777	4.282	0.21	4.22	3.83	3.51	3.08	2.8	2.77	2.78	2.86	0	nc	0.275	1
1.995262315	1.2	5965	4.236	0.33	3.9	3.54	3.24	2.84	2.59	2.57	2.58	2.64	0	nc	0.275	1
2.511886432	0.07	1732	5.401	-4.22	23.98	20.63	17.68	13.01	12.3	12.18	10.77	11.27	0	nc	0.275	1
2.511886432	0.072	1850	5.397	-4.09	23.08	20.04	17.15	12.68	11.96	11.82	10.55	11.07	0	nc	0.275	1
2.511886432	0.075	2038	5.384	-3.89	21.62	19.05	16.27	12.17	11.46	11.29	10.22	10.73	0	nc	0.275	1
2.511886432	0.08	2314	5.35	-3.6	19.52	17.53	14.97	11.49	10.81	10.57	9.76	10.21	0	nc	0.275	1
2.511886432	0.09	2640	5.293	-3.27	17.1	15.56	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
2.511886432	0.1	2811	5.251	-3.07	15.86	14.51	12.57	10.31	9.69	9.39	8.89	9.15	0	nc	0.275	1
2.511886432	0.11	2920	5.219	-2.93	15.1	13.84	12.04	10	9.4	9.1	8.64	8.86	0	nc	0.275	1
2.511886432	0.13	3054	5.17	-2.73	14.17	13	11.37	9.55	8.96	8.66	8.26	8.43	0	nc	0.275	1
2.511886432	0.15	3150	5.134	-2.58	13.52	12.41	10.89	9.21	8.62	8.33	7.96	8.11	0	nc	0.275	1
2.511886432	0.175	3234	5.099	-2.43	12.93	11.88	10.45	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
2.511886432	0.2	3291	5.07	-2.31	12.52	11.49	10.11	8.59	8.02	7.74	7.41	7.54	0	nc	0.275	1
2.511886432	0.25	3374	5.022	-2.13	11.89	10.91	9.59	8.15	7.58	7.31	7.01	7.13	0	nc	0.275	1
2.511886432	0.3	3437	4.981	-1.97	11.41	10.45	9.18	7.78	7.22	6.96	6.68	6.8	0	nc	0.275	1
2.511886432	0.35	3477	4.944	-1.85	11.04	10.1	8.85	7.49	6.92	6.67	6.4	6.52	0	nc	0.275	1
2.511886432	0.4	3521	4.894	-1.72	10.66	9.74	8.51	7.17	6.6	6.36	6.11	6.23	0	nc	0.275	1
2.511886432	0.45	3581	4.853	-1.6	10.28	9.37	8.19	6.89	6.31	6.08	5.84	5.97	0	nc	0.275	1
2.511886432	0.5	3648	4.803	-1.47	9.88	9	7.85	6.59	6	5.78	5.57	5.71	0	nc	0.275	1
2.511886432	0.57	3798	4.734	-1.28	9.22	8.37	7.32	6.14	5.53	5.35	5.19	5.35	0	nc	0.275	1
2.511886432	0.6	3885	4.708	-1.19	8.9	8.08	7.08	5.94	5.32	5.16	5.04	5.2	0	nc	0.275	1
2.511886432	0.62	3949	4.692	-1.13	8.68	7.87	6.92	5.81	5.18	5.03	4.93	5.1	0	nc	0.275	1
2.511886432	0.7	4219	4.628	-0.9	7.8	7.04	6.29	5.32	4.7	4.59	4.55	4.74	0	nc	0.275	1
2.511886432	0.75	4432	4.599	-0.75	7.22	6.49	5.9	5.04	4.45	4.37	4.35	4.53	0	nc	0.275	1
2.511886432	0.8	4621	4.564	-0.62	6.72	6.05	5.54	4.76	4.23	4.16	4.15	4.31	0	nc	0.275	1
2.511886432	0.85	4800	4.524	-0.49	6.27	5.66	5.2	4.49	4.01	3.95	3.94	4.08	0	nc	0.275	1
2.511886432	0.9	4989	4.488	-0.36	5.86	5.3	4.87	4.22	3.8	3.74	3.73	3.86	0	nc	0.275	1
2.511886432	0.95	5174	4.449	-0.23	5.47	4.96	4.56	3.97	3.58	3.54	3.53	3.65	0	nc	0.275	1
2.511886432	1	5341	4.405	-0.11	5.11	4.64	4.27	3.72	3.37	3.33	3.33	3.43	0	nc	0.275	1
2.511886432	1.05	5493	4.355	0.01	4.77	4.34	3.98	3.48	3.15	3.12	3.12	3.21	0	nc	0.275	1
2.511886432	1.1	5642	4.307	0.12	4.46	4.05	3.71	3.24	2.95	2.91	2.92	3	0	nc	0.275	1
2.511886432	1.15	5788	4.26	0.24	4.16	3.77	3.45	3.02	2.74	2.71	2.72	2.8	0	nc	0.275	1
2.511886432	1.2	5966	4.203	0.36	3.81	3.46	3.16	2.76	2.51	2.48	2.5	2.56	0	nc	0.275	1
3.16227766	0.072	1806	5.407	-4.14	23.43	20.27	17.35	12.8	12.09	11.97	10.64	11.16	0	nc	0.275	1
3.16227766	0.075	2019	5.389	-3.91	21.76	19.16	16.36	12.23	11.51	11.34	10.25	10.77	0	nc	0.275	1
3.16227766	0.08	2313	5.35	-3.61	19.53	17.54	14.98	11.49	10.82	10.57	9.76	10.22	0	nc	0.275	1
3.16227766	0.09	2640	5.292	-3.27	17.1	15.56	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
3.16227766	0.1	2811	5.251	-3.07	15.86	14.51	12.57	10.31	9.69	9.39	8.89	9.14	0	nc	0.275	1
3.16227766	0.11	2920	5.219	-2.93	15.1	13.84	12.04	10	9.4	9.1	8.64	8.86	0	nc	0.275	1
3.16227766	0.13	3054	5.17	-2.73	14.17	13	11.37	9.55	8.96	8.66	8.26	8.43	0	nc	0.275	1
3.16227766	0.15	3150	5.134	-2.58	13.52	12.41	10.89	9.21	8.62	8.33	7.96	8.11	0	nc	0.275	1
3.16227766	0.175	3234	5.098	-2.43	12.93	11.88	10.45	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
3.16227766	0.2	3291	5.069	-2.31	12.52	11.49	10.11	8.59	8.02	7.74	7.41	7.54	0	nc	0.275	1
3.16227766	0.25	3374	5.019	-2.12	11.89	10.9	9.59	8.14	7.57	7.3	7	7.13	0	nc	0.275	1
3.16227766	0.3	3436	4.976	-1.97	11.4	10.44	9.17	7.77	7.21	6.95	6.67	6.79	0	nc	0.275	1
3.16227766	0.35	3477	4.941	-1.85	11.04	10.1	8.85	7.48	6.91	6.66	6.39	6.51	0	nc	0.275	1
3.16227766	0.4	3521	4.893	-1.72	10.66	9.73	8.51	7.17	6.6	6.35	6.1	6.23	0	nc	0.275	1
3.16227766	0.45	3581	4.851	-1.6	10.28	9.37	8.18	6.88	6.31	6.07	5.84	5.97	0	nc	0.275	1
3.16227766	0.5	3648	4.802	-1.47	9.88	8.99	7.84	6.58	6	5.78	5.57	5.71	0	nc	0.275	1
3.16227766	0.57	3799	4.733	-1.27	9.21	8.36	7.31	6.13	5.52	5.34	5.19	5.34	0	nc	0.275	1
3.16227766	0.6	3887	4.706	-1.19	8.9	8.07	7.08	5.94	5.31	5.15	5.03	5.19	0	nc	0.275	1
3.16227766	0.62	3952	4.69	-1.13	8.67	7.86	6.91	5.81	5.17	5.02	4.93	5.1	0	nc	0.275	1
3.16227766	0.7	4224	4.625	-0.89	7.78	7.02	6.28	5.31	4.69	4.58	4.54	4.73	0	nc	0.275	1
3.16227766	0.75	4439	4.596	-0.75	7.2	6.47	5.88	5.02	4.44	4.36	4.34	4.51	0	nc	0.275	1
3.16227766	0.8	4629	4.559	-0.61	6.7	6.03	5.52	4.75	4.22	4.15	4.13	4.29	0	nc	0.275	1
3.16227766	0.85	4811	4.518	-0.48	6.24	5.64	5.17	4.47	3.99	3.93	3.92	4.07	0	nc	0.275	1
3.16227766	0.9	5003	4.48	-0.34	5.82	5.27	4.84	4.2	3.77	3.72	3.71	3.84	0	nc	0.275	1
3.16227766	0.95	5189	4.438	-0.22	5.42	4.92	4.52	3.93	3.55	3.51	3.5	3.61	0	nc	0.275	1
3.16227766	1	5355	4.39	-0.09	5.06	4.59	4.22	3.68	3.33	3.29	3.29	3.39	0	nc	0.275	1
3.16227766	1.05	5509	4.336	0.03	4.71	4.28	3.92	3.42	3.1	3.06	3.07	3.16	0	nc	0.275	1
3.16227766	1.1	5657	4.281	0.16	4.38	3.97	3.63	3.17	2.88	2.84	2.85	2.93	0	nc	0.275	1
3.16227766	1.15	5798	4.228	0.27	4.07	3.68	3.37	2.93	2.66	2.63	2.64	2.72	0	nc	0.275	1
3.16227766	1.2	5899	4.152	0.39	3.74	3.38	3.07	2.66	2.4	2.37	2.38	2.45	0	nc	0.275	1
3.981071706	0.072	1771	5.415	-4.18	23.7	20.45	17.52	12.91	12.2	12.08	10.71	11.23	0	nc	0.275	1
3.981071706	0.075	2009	5.392	-3.92	21.85	19.21	16.41	12.25	11.54	11.37	10.27	10.79	0	nc	0.275	1
3.981071706	0.08	2312	5.35	-3.61	19.54	17.54	14.98	11.49	10.82	10.57	9.76	10.22	0	nc	0.275	1
3.981071706	0.09	2640	5.292	-3.27	17.09	15.56	13.4	10.74	10.1	9.81	9.22	9.54	0	nc	0.275	1
3.981071706	0.1	2812	5.251	-3.07	15.86	14.5	12.57	10.31	9.69	9.39	8.89	9.14	0	nc	0.275	1
3.981071706	0.11	2920	5.218	-2.93	15.1	13.84	12.04	10	9.4	9.1	8.64	8.85	0	nc	0.275	1
3.981071706	0.13	3054	5.169	-2.73	14.17	13	11.37	9.55	8.96	8.66	8.26	8.43	0	nc	0.275	1
3.981071706	0.15	3151	5.134	-2.58	13.51	12.41	10.89	9.21	8.62	8.33	7.96	8.11	0	nc	0.275	1
3.981071706	0.175	3235	5.098	-2.43	12.93	11.87	10.44	8.87	8.29	8.01	7.66	7.8	0	nc	0.275	1
3.981071706	0.2	3292	5.068	-2.31	12.51	11.49	10.11	8.59	8.01	7.74	7.41	7.54	0	nc	0.275	1
3.981071706	0.25	3375	5.017	-2.12	11.88	10.89	9.58	8.13	7.56	7.3	7	7.12	0	nc	0.275	1
3.981071706	0.3	3436	4.972	-1.97	11.39	10.43	9.16	7.76	7.19	6.93	6.65	6.78	0	nc	0.275	1
3.981071706	0.35	3476	4.935	-1.84	11.03	10.08	8.83	7.46	6.9	6.64	6.38	6.5	0	nc	0.275	1
3.981071706	0.4	3522	4.891	-1.72	10.65	9.73	8.5	7.16	6.59	6.35	6.1	6.22	0	nc	0.275	1
3.981071706	0.45	3581	4.849	-1.6	10.27	9.37	8.18	6.88	6.3	6.07	5.83	5.96	0	nc	0.275	1
3.981071706	0.5	3648	4.799	-1.47	9.87	8.99	7.84	6.57	5.99	5.77	5.56	5.7	0	nc	0.275	1
3.981071706	0.57	3801	4.73	-1.27	9.2	8.36	7.31	6.12	5.51	5.33	5.18	5.33	0	nc	0.275	1
3.981071706	0.6	3890	4.704	-1.18	8.88	8.06	7.07	5.93	5.3	5.14	5.02	5.19	0	nc	0.275	1
3.981071706	0.62	3955	4.687	-1.12	8.66	7.84	6.9	5.8	5.16	5.02	4.92	5.09	0	nc	0.275	1
3.981071706	0.7	4231	4.622	-0.89	7.76	7	6.26	5.3	4.68	4.57	4.54	4.72	0	nc	0.275	1
3.981071706	0.75	4448	4.592	-0.74	7.17	6.45	5.86	5.01	4.43	4.35	4.33	4.5	0	nc	0.275	1
3.981071706	0.8	4640	4.553	-0.6	6.66	6	5.49	4.72	4.2	4.13	4.12	4.27	0	nc	0.275	1
3.981071706	0.85	4825	4.511	-0.46	6.2	5.6	5.14	4.44	3.97	3.91	3.9	4.04	0	nc	0.275	1
