FILENAME,INSTRUMENT,NAME,REFERENCE,OBSERVATION_DATE,OBSERVATION_MJD,SOURCE_KEY,OBSERVATION_TIME,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,QUALITY_FLAG
11485_10426.fits,SPEX-PRISM,WISE J052536.35+673952.6,2011ApJS..197...19K,20101117,55517.5,10426,,,,,120,,,OK
11490_10472.fits,SPEX-PRISM,WISE J061135.13-041024.0,2011ApJS..197...19K,20101218,55548.5,10472,,,,,120,,,OK
11488_10479.fits,SPEX-PRISM,WISE J062309.94-045624.6,2011ApJS..197...19K,20101217,55547.5,10479,,,,,120,,,POOR
11491_10485.fits,SPEX-PRISM,WISE J062720.07-111428.0,2011ApJS..197...19K,20101218,55548.5,10485,,,,,120,,,OK
11492_10493.fits,SPEX-PRISM,WISE J065609.59+420531.9,2011ApJS..197...19K,20101218,55548.5,10493,,,,,120,,,OK
11493_10561.fits,SPEX-PRISM,WISE J081958.05-033528.5,2011ApJS..197...19K,20101218,55548.5,10561,,,,,120,,,OK
11494_10565.fits,SPEX-PRISM,WISE J082131.64+144319.2,2011ApJS..197...19K,20101218,55548.5,10565,,,,,120,,,OK
11503_10679.fits,SPEX-PRISM,WISE J095259.29+195508.1,2011ApJS..197...19K,20110309,55629.5,10679,,,,,120,,,OK
11431_10709.fits,SPEX-PRISM,WISE J101905.62+652954.2,2011ApJS..197...19K,20100527,55343.5,10709,,,,,120,,,OK
11461_10814.fits,SPEX-PRISM,WISE J112254.72+255022.2,2011ApJS..197...19K,20100714,55391.5,10814,,,,,120,,,OK
11495_10963.fits,SPEX-PRISM,SDSS J131142.1+362923.9,2011ApJS..197...19K,20110126,55587.5,10963,,,,,120,,,OK
11435_10974.fits,SPEX-PRISM,WISE J132004.16+603426.3,2011ApJS..197...19K,20100702,55379.5,10974,,,,,120,,,OK
11425_10978.fits,SPEX-PRISM,WISE J132233.64-234016.8,2011ApJS..197...19K,20100524,55340.5,10978,,,,,120,,,POOR
11496_11010.fits,SPEX-PRISM,WISE J134806.99+660328.4,2011ApJS..197...19K,20110126,55587.5,11010,,,,,120,,,OK
11462_11101.fits,SPEX-PRISM,WISE J145715.03+581510.2,2011ApJS..197...19K,20100714,55391.5,11101,,,,,120,,,OK
11408_11230.fits,SPEX-PRISM,WISE J162208.93-095934.4,2011ApJS..197...19K,20100423,55309.5,11230,,,,,120,,,OK
11404_11244.fits,SPEX-PRISM,WISE J162725.65+325524.6,2011ApJS..197...19K,20100224,55251.5,11244,,,,,120,,,OK
11473_11277.fits,SPEX-PRISM,WISE J164715.57+563208.3,2011ApJS..197...19K,20100817,55425.5,11277,,,,,120,,,OK
11406_11280.fits,SPEX-PRISM,WISE J165311.05+444422.8,2011ApJS..197...19K,20100421,55307.5,11280,,,,,120,,,OK
11459_11306.fits,SPEX-PRISM,WISE J171104.60+350036.8,2011ApJS..197...19K,20100713,55390.5,11306,,,,,120,,,POOR
11407_11335.fits,SPEX-PRISM,WISE J172844.93+571642.7,2011ApJS..197...19K,20100421,55307.5,11335,,,,,120,,,OK
11479_11399.fits,SPEX-PRISM,WISE J183058.56+454257.4,2011ApJS..197...19K,20100912,55451.5,11399,,,,,120,,,OK
11429_11411.fits,SPEX-PRISM,WISE J185215.76+353716.7,2011ApJS..197...19K,20100525,55341.5,11411,,,,,120,,,OK
11486_11418.fits,SPEX-PRISM,WISE J190624.74+450807.1,2011ApJS..197...19K,20101117,55517.5,11418,,,,,120,,,OK
11470_11587.fits,SPEX-PRISM,WISE J221354.68+091139.4,2011ApJS..197...19K,20100804,55412.5,11587,,,,,120,,,OK
11468_11598.fits,SPEX-PRISM,WISE J222623.05+044004.0,2011ApJS..197...19K,20100718,55395.5,11598,,,,,120,,,OK
11463_11611.fits,SPEX-PRISM,WISE J223729.52-061434.4,2011ApJS..197...19K,20100714,55391.5,11611,,,,,120,,,OK
11474_11615.fits,SPEX-PRISM,WISE J223937.55+161716.1,2011ApJS..197...19K,20100817,55425.5,11615,,,,,120,,,OK
11469_11635.fits,SPEX-PRISM,WISE J225540.75-311842.0,2011ApJS..197...19K,20100719,55396.5,11635,,,,,120,,,OK
11475_11654.fits,SPEX-PRISM,WISE J231939.14-184404.4,2011ApJS..197...19K,20100817,55425.5,11654,,,,,120,,,OK
11480_11667.fits,SPEX-PRISM,WISE J232728.74-273056.6,2011ApJS..197...19K,20100912,55451.5,11667,,,,,120,,,OK
11464_11696.fits,SPEX-PRISM,WISE J234026.61-074508.1,2011ApJS..197...19K,20100714,55391.5,11696,,,,,120,,,OK
11465_11706.fits,SPEX-PRISM,WISE J234841.10-102844.1,2011ApJS..197...19K,20100714,55391.5,11706,,,,,120,,,OK
11104_11296.fits,SPEX-PRISM,GJ 9584C,2012AJ....144...62A,20080729,54676.5,11296,,,,,120,,,OK
11567_10079.fits,SPEX-PRISM,WISEP J004701.06+680352.1,2012AJ....144...94G,20110721,55764.073,10079,13 44 59.706761,,,,120,1.56,v3.4,OK
11536_10509.fits,SPEX-PRISM,UGPS J072227.51-054031.2,2012ApJ...745...26B,20110404,55655.765,10509,06 21 35.573305,,,Burgasser,120,1.2,v3.4,OK
12954_12685.fits,SPEX-PRISM,1RXS J2351+3127B,2012ApJ...753..142B,20111014,55848,12685,10 13 50.003918,,,Bowler,200,1.093571429,v3.4,OK
11524_10541.fits,SPEX-PRISM,HIP 38939B,2012ApJ...755...94D,20110331,55651.843,10541,08 13 14.503392,,,,120,1.887,v3.4,OK
11434_11246.fits,SPEX-PRISM,PSO J247.3273+03.5932,2012ApJ...757..100D,20100619,55367.004,11246,12 05 48.469181,,,,120,1.502,v3.4,OK
11294_10018.fits,SPEX-PRISM,SDSS J000649.16-085246.3,2012ApJ...757..110B,20091104,55139.839,10018,08 08 43.782665,,,Burgasser,120,1.155,v3.4,OK
11576_11050.fits,SPEX-PRISM,LHS 2907B,2012ApJ...760..152L,20110816,55789.5,11050,,,,,75,,,POOR
11625_11065.fits,SPEX-PRISM,2MASS J14351087-2333025,2012ApJ...760..152L,20120506,56053.5,11065,,,,,75,,,OK
11564_11383.fits,SPEX-PRISM,WISE J180901.07+383805.4,2012ApJ...760..152L,20110629,55741.5,11383,,,,,75,,,OK
11588_11245.fits,SPEX-PRISM,SDSS J162838.77+230821.1,2012ApJS..201...19D,20110908,55812.74,11245,05 46 9.4041640,,,,75,1.146,v3.4,OK
11589_11365.fits,SPEX-PRISM,2MASSW J1750129+442404AB,2012ApJS..201...19D,20110908,55812.764,11365,06 20 42.028359,,,,75,1.147,v3.4,OK
11694_10049.fits,SPEX-PRISM,PC 0025+04,2013ApJ...772...79A,20120920,56191.02,10049,12 28 44.360348,,,Allers,120,1.141,v3.4,OK
11121_10060.fits,SPEX-PRISM,EROS-MP J0032-4405,2013ApJ...772...79A,20080815,54694.067,10060,13 36 0.88901580,,,Allers,120,2.29,v3.4,OK
11197_10062.fits,SPEX-PRISM,2MASS J00332386-1521309,2013ApJ...772...79A,20081129,54799.732,10062,05 34 46.271138,,,Allers,120,1.249,v3.4,OK
11695_10203.fits,SPEX-PRISM,2MASS J02292794-0053282,2013ApJ...772...79A,20120920,56191.1,10203,14 23 53.623261,,,Allers,120,1.167,v3.4,OK
11200_10219.fits,SPEX-PRISM,2MASS J02411151-0326587,2013ApJ...772...79A,20081201,54801.773,10219,06 33 38.607489,,,Allers,120,1.218,v3.4,OK
11199_10294.fits,SPEX-PRISM,2MASS J03350208+2342356,2013ApJ...772...79A,20081130,54800.781,10294,06 44 43.850005,,,Allers,120,1.23,v3.4,OK
11122_10339.fits,SPEX-PRISM,2MASS J04070752+1546457,2013ApJ...772...79A,20080815,54694.141,10339,15 23 19.705837,,,Allers,120,1.068,v3.4,OK
11178_10422.fits,SPEX-PRISM,2MASS J05184616-2756457,2013ApJ...772...79A,20080924,54734.124,10422,14 58 23.467334,,,Allers,120,1.497,v3.4,OK
11696_10437.fits,SPEX-PRISM,2MASS J05361998-1920396,2013ApJ...772...79A,20120920,56191.076,10437,13 50 2.6075009,,,Allers,120,1.555,v3.4,OK
10994_10456.fits,SPEX-PRISM,2MASS J05575096-1359503,2013ApJ...772...79A,20080127,54492.954,10456,10 53 29.5546,,,Allers,200,1.775,v3.3,OK
10747_10469.fits,SPEX-PRISM,2MASS J06085283-2753583,2013ApJ...772...79A,20061219,54088.897,10469,09 31 39.9060,,,Allers,75,1.574,v3.4,OK
11196_10477.fits,SPEX-PRISM,2MASS J06195260-2903592,2013ApJ...772...79A,20081128,54799.074,10477,13 47 15.452156,,,Allers,120,1.715,v3.4,OK
11624_10752.fits,SPEX-PRISM,DENIS-P J1047-1815,2013ApJ...772...79A,20120430,56047.834,10752,08 01 7.3173692,,,Allers,75,1.382,v3.4,OK
11232_11171.fits,SPEX-PRISM,2MASS J15474719-2423493,2013ApJ...772...79A,20090506,54957.899,11171,09 34 40.715968,,,Allers,120,1.558,v3.4,OK
11231_11179.fits,SPEX-PRISM,2MASS J15515237+0941148,2013ApJ...772...79A,20090505,54957.122,11179,14 55 13.660539,,,Allers,120,1.687,v3.4,OK
11293_11183.fits,SPEX-PRISM,2MASSW J1552591+294849,2013ApJ...772...79A,20090718,55030.805,11183,07 19 34.282543,,,Allers,120,1.038,v3.4,OK
11123_11215.fits,SPEX-PRISM,2MASS J16154255+4953211,2013ApJ...772...79A,20080815,54693.833,11215,07 59 43.103754,,,Allers,120,1.465,v3.4,OK
11234_11303.fits,SPEX-PRISM,2MASSI J1707333+430130,2013ApJ...772...79A,20090507,54959.108,11303,14 35 52.918821,,,Allers,120,1.232,v3.4,OK
11710_11307.fits,SPEX-PRISM,2MASS J17111353+2326333,2013ApJ...772...79A,20120926,56196.7,11307,04 47 33.898049,,,Allers,120,1.083,v3.4,OK
11233_11328.fits,SPEX-PRISM,2MASSI J1726000+153819,2013ApJ...772...79A,20090506,54958.126,11328,15 01 3.7136136,,,Allers,120,1.179,v3.4,OK
11405_11340.fits,SPEX-PRISM,2MASS J17312974+2721233,2013ApJ...772...79A,20100303,55259.137,11340,15 16 35.882780,,,Allers,120,1.116,v3.4,OK
11291_11437.fits,SPEX-PRISM,2MASS J19355595-2846343,2013ApJ...772...79A,20090702,55014.911,11437,09 51 28.897899,,,Allers,120,1.643,v3.4,OK
11292_11460.fits,SPEX-PRISM,2MASS J20135152-2806020,2013ApJ...772...79A,20090702,55014.923,11460,10 09 18.031104,,,Allers,120,1.692,v3.4,OK
11198_11579.fits,SPEX-PRISM,2MASSW J2208136+292121,2013ApJ...772...79A,20081129,54799.697,11579,04 44 14.186292,,,Allers,120,1.035,v3.4,OK
11590_11586.fits,SPEX-PRISM,2MASS J22134491-2136079,2013ApJ...772...79A,20110908,55812.791,11586,06 59 33.759728,,,Allers,75,1.728,v3.4,OK
11803_10756.fits,SPEX-PRISM,WISE J104915.57-531906.1A,2013ApJ...772..129B,20130315,56366.905,10756,09 43 18.293372,,,,120,3.422,v3.4,OK
11804_10758.fits,SPEX-PRISM,WISE J104915.57-531906.1AB,2013ApJ...772..129B,20130315,56366.905,10758,09 43 37.000209,,,,120,3.422,v3.4,OK
11805_10757.fits,SPEX-PRISM,WISE J104915.57-531906.1B,2013ApJ...772..129B,20130315,56366.905,10757,09 43 18.293372,,,,120,3.422,v3.4,OK
12955_10677.fits,SPEX-PRISM,LP 261-75B,2013ApJ...774...55B,20061119,54058,10677,15 03 21.2716,,,Bowler,120,1.086125,v3.3,OK
11620_10333.fits,SPEX-PRISM,WISE J040137.21+284951.7,2013ApJ...776..126C,20120216,55973.774,10333,06 34 6.2002295,,,,120,1.128,v3.4,OK
11621_10337.fits,SPEX-PRISM,WISE J040418.01+412735.6,2013ApJ...776..126C,20120216,55973.747,10337,05 56 2.9897298,,,,120,1.12,v3.4,OK
11622_10466.fits,SPEX-PRISM,WISE J060738.65+242953.5,2013ApJ...776..126C,20120216,55973.799,10466,07 10 43.698020,,,,120,1.009,v3.4,OK
11623_10481.fits,SPEX-PRISM,WISE J062442.37+662625.6,2013ApJ...776..126C,20120216,55973.844,10481,08 15 3.4907448,,,,120,1.493,v3.4,OK
11698_10056.fits,SPEX-PRISM,WISE J003110.04+574936.3,2013ApJ...777...84B,20120924,56194.928,10056,10 17 0.83236140,,,,75,1.273,v3.4,OK
11709_10490.fits,SPEX-PRISM,PSO J103.0927+41.4601,2013ApJ...777...84B,20120926,56197.129,10490,15 05 14.463961,,,,120,1.166,v3.4,OK
11759_10643.fits,SPEX-PRISM,WISE J092055.40+453856.3,2013ApJ...777...84B,20121108,56240.082,10643,13 58 31.649928,,,,75,1.308,v3.4,OK
11760_11385.fits,SPEX-PRISM,WISE J180952.53-044812.5,2013ApJ...777...84B,20121114,56245.713,11385,05 07 20.292771,,,,75,1.309,v3.4,OK
11711_11410.fits,SPEX-PRISM,WISE J185101.83+593508.6,2013ApJ...777...84B,20120926,56196.777,11410,06 38 41.558621,,,,75,1.395,v3.4,OK
11697_11473.fits,SPEX-PRISM,WISE J203042.79+074934.7,2013ApJ...777...84B,20120920,56190.865,11473,08 45 49.060891,,,,75,1.149,v3.4,OK
11734_11610.fits,SPEX-PRISM,WISE J223617.59+510551.9,2013ApJ...777...84B,20121007,56207.801,11610,07 13 12.765350,,,,75,1.182,v3.4,OK
11599_10071.fits,SPEX-PRISM,WISE J004024.88+090054.8,2013ApJS..205....6M,20111130,55895.5,10071,,,,,120,,,OK
11577_10077.fits,SPEX-PRISM,WISE J004542.56+361139.1,2013ApJS..205....6M,20110825,55798.5,10077,,,,,120,,,OK
11578_10081.fits,SPEX-PRISM,WISE J004945.61+215120.0,2013ApJS..205....6M,20110825,55798.5,10081,,,,,120,,,OK
11579_10137.fits,SPEX-PRISM,WISE J013525.64+171503.4,2013ApJS..205....6M,20110825,55798.5,10137,,,,,120,,,OK
11600_10183.fits,SPEX-PRISM,WISE J021010.25+400829.6,2013ApJS..205....6M,20111130,55895.5,10183,,,,,120,,,OK
11580_10211.fits,SPEX-PRISM,WISE J023318.05+303030.5,2013ApJS..205....6M,20110825,55798.5,10211,,,,,120,,,OK
11581_10225.fits,SPEX-PRISM,WISE J024512.62-345047.8,2013ApJS..205....6M,20110825,55798.5,10225,,,,,120,,,OK
11591_10273.fits,SPEX-PRISM,WISE J032547.72+083118.2,2013ApJS..205....6M,20110911,55815.5,10273,,,,,120,,,OK
11592_10297.fits,SPEX-PRISM,WISE J033651.90+282628.8,2013ApJS..205....6M,20110911,55815.5,10297,,,,,120,,,OK
11609_10448.fits,SPEX-PRISM,WISE J054601.19-095947.5,2013ApJS..205....6M,20120201,55958.5,10448,,,,,120,,,OK
11616_10487.fits,SPEX-PRISM,WISE J062905.13+241804.9,2013ApJS..205....6M,20120213,55970.5,10487,,,,,120,,,OK
11617_10737.fits,SPEX-PRISM,WISE J103907.73-160002.9,2013ApJS..205....6M,20120213,55970.5,10737,,,,,120,,,OK
11608_10818.fits,SPEX-PRISM,WISE J112438.12-042149.7,2013ApJS..205....6M,20120131,55957.5,10818,,,,,120,,,OK
11626_10896.fits,SPEX-PRISM,WISE J122152.28-313600.8,2013ApJS..205....6M,20120513,56060.5,10896,,,,,120,,,OK
11601_10904.fits,SPEX-PRISM,WISE J122558.86-101345.0,2013ApJS..205....6M,20120113,55939.5,10904,,,,,120,,,OK
11627_10949.fits,SPEX-PRISM,WISE J125715.90+400854.2,2013ApJS..205....6M,20120513,56060.5,10949,,,,,120,,,OK
11629_11009.fits,SPEX-PRISM,LP 738-14B,2013ApJS..205....6M,20120513,56060.5,11009,,,,,120,,,OK
11618_11023.fits,SPEX-PRISM,WISE J140035.40-385013.5,2013ApJS..205....6M,20120213,55970.5,11023,,,,,120,,,OK
11582_11162.fits,SPEX-PRISM,VHS J154352.78-043909.6,2013ApJS..205....6M,20110825,55798.5,11162,,,,,120,,,POOR
11593_11255.fits,SPEX-PRISM,WISE J163236.47+032927.3,2013ApJS..205....6M,20110911,55815.5,11255,,,,,120,,,OK
11583_11265.fits,SPEX-PRISM,WISE J163645.56-074325.1,2013ApJS..205....6M,20110825,55798.5,11265,,,,,120,,,OK
11584_11321.fits,SPEX-PRISM,WISE J172134.46+111739.4,2013ApJS..205....6M,20110825,55798.5,11321,,,,,120,,,OK
11574_11338.fits,SPEX-PRISM,WISE J173035.99+420742.1,2013ApJS..205....6M,20110729,55771.5,11338,,,,,120,,,OK
11575_11347.fits,SPEX-PRISM,WISE J173421.04+502350.8,2013ApJS..205....6M,20110729,55771.5,11347,,,,,120,,,OK
11566_11352.fits,SPEX-PRISM,WISE J173859.27+614242.1,2013ApJS..205....6M,20110713,55755.5,11352,,,,,120,,,POOR
11585_11356.fits,SPEX-PRISM,WISE J174113.12+132711.9,2013ApJS..205....6M,20110825,55798.5,11356,,,,,120,,,OK
11571_11383.fits,SPEX-PRISM,WISE J180901.07+383805.4,2013ApJS..205....6M,20110728,55770.5,11383,,,,,120,,,OK
11677_11385.fits,SPEX-PRISM,WISE J180952.53-044812.5,2013ApJS..205....6M,20120723,56131.5,11385,,,,,120,,,POOR
11594_11430.fits,SPEX-PRISM,WISE J192841.35+235604.9,2013ApJS..205....6M,20110911,55815.5,11430,,,,,120,,,OK
11595_11458.fits,SPEX-PRISM,WISE J200804.71-083428.5,2013ApJS..205....6M,20110911,55815.5,11458,,,,,120,,,OK
11596_11473.fits,SPEX-PRISM,WISE J203042.79+074934.7,2013ApJS..205....6M,20110911,55815.5,11473,,,,,120,,,OK
11630_11484.fits,SPEX-PRISM,WISE J204356.42+622049.0,2013ApJS..205....6M,20120528,56075.5,11484,,,,,120,,,OK
11586_11518.fits,SPEX-PRISM,WISE J212321.92-261405.1,2013ApJS..205....6M,20110825,55798.5,11518,,,,,120,,,POOR
11597_11641.fits,SPEX-PRISM,WISE J230133.32+021635.0,2013ApJS..205....6M,20110911,55815.5,11641,,,,,120,,,OK
11598_11699.fits,SPEX-PRISM,WISE J234228.98+085620.2,2013ApJS..205....6M,20110911,55815.5,11699,,,,,120,,,OK
11587_11719.fits,SPEX-PRISM,WISE J235716.49+122741.8,2013ApJS..205....6M,20110825,55798.5,11719,,,,,120,,,OK
11731_11594.fits,SPEX-PRISM,SN2009ip,2013MNRAS.434.2721S,20120927,56197.837,11594,08 04 36.885238,,,,120,1.517,v3.4,OK
11602_10299.fits,SPEX-PRISM,WISE J033713.43+114824.6,2013PASP..125..809T,20120131,55957.5,10299,,,,,120,,,OK
11603_10392.fits,SPEX-PRISM,WISE J044633.45-242956.9,2013PASP..125..809T,20120131,55957.5,10392,,,,,120,,,OK
11604_10430.fits,SPEX-PRISM,WISE J052857.68+090104.4,2013PASP..125..809T,20120131,55957.5,10430,,,,,120,,,OK
11610_10466.fits,SPEX-PRISM,WISE J060738.65+242953.5,2013PASP..125..809T,20120201,55958.5,10466,,,,,120,,,OK
11611_10532.fits,SPEX-PRISM,SDSS J075054.74+445418.7,2013PASP..125..809T,20120212,55969.5,10532,,,,,120,,,OK
11605_10548.fits,SPEX-PRISM,WISE J080700.23+413026.8,2013PASP..125..809T,20120131,55957.5,10548,,,,,120,,,OK
11606_10582.fits,SPEX-PRISM,WISE J083450.79+642526.1,2013PASP..125..809T,20120131,55957.5,10582,,,,,120,,,OK
11607_10619.fits,SPEX-PRISM,2MASSI J0859254-194926,2013PASP..125..809T,20120131,55957.5,10619,,,,,120,,,OK
11612_10695.fits,SPEX-PRISM,WISE J100926.40+354137.5,2013PASP..125..809T,20120212,55969.5,10695,,,,,120,,,OK
11770_10722.fits,SPEX-PRISM,ULAS J102940.52+093514.6,2013PASP..125..809T,20121224,56285.5,10722,,,,,120,,,OK
11771_10769.fits,SPEX-PRISM,WISE J105257.95-194250.2,2013PASP..125..809T,20121224,56285.5,10769,,,,,120,,,OK
11772_10944.fits,SPEX-PRISM,WISE J125448.52-072828.4,2013PASP..125..809T,20121224,56285.5,10944,,,,,120,,,OK
11628_10960.fits,SPEX-PRISM,WISE J130740.45-463035.1,2013PASP..125..809T,20120513,56060.5,10960,,,,,120,,,POOR
11565_11013.fits,SPEX-PRISM,WISE J135307.51-085712.0,2013PASP..125..809T,20110713,55755.5,11013,,,,,120,,,POOR
11570_11032.fits,SPEX-PRISM,WISE J141144.14-140301.1,2013PASP..125..809T,20110728,55770.5,11032,,,,,120,,,OK
11666_11082.fits,SPEX-PRISM,WISE J144127.49-515807.6,2013PASP..125..809T,20120719,56127.5,11082,,,,,120,,,OK
11619_11107.fits,SPEX-PRISM,WISE J150406.66-455223.9,2013PASP..125..809T,20120213,55970.5,11107,,,,,120,,,POOR
11572_11112.fits,SPEX-PRISM,WISE J150711.06-344026.0,2013PASP..125..809T,20110729,55771.5,11112,,,,,120,,,POOR
11613_11119.fits,SPEX-PRISM,WISE J151314.61+401935.6,2013PASP..125..809T,20120212,55969.5,11119,,,,,120,,,POOR
11573_11132.fits,SPEX-PRISM,2MASS J15214616-2713031,2013PASP..125..809T,20110729,55771.5,11132,,,,,120,,,OK
11670_11134.fits,SPEX-PRISM,APMPM 1523-0245,2013PASP..125..809T,20120723,56131.5,11134,,,,,120,,,OK
11667_11141.fits,SPEX-PRISM,WISE J152915.47-451348.2,2013PASP..125..809T,20120719,56127.5,11141,,,,,120,,,OK
11663_11158.fits,SPEX-PRISM,WISE J154047.01-050658.4,2013PASP..125..809T,20120717,56125.5,11158,,,,,120,,,OK
11614_11182.fits,SPEX-PRISM,WISE J155254.84+503307.6,2013PASP..125..809T,20120212,55969.5,11182,,,,,120,,,POOR
11568_11194.fits,SPEX-PRISM,G 225-36B,2013PASP..125..809T,20110723,55765.5,11194,,,,,120,,,OK
11671_11199.fits,SPEX-PRISM,WISE J160357.51-044340.4,2013PASP..125..809T,20120723,56131.5,11199,,,,,120,,,OK
11672_11201.fits,SPEX-PRISM,WISE J160603.47-014525.0,2013PASP..125..809T,20120723,56131.5,11201,,,,,120,,,OK
11673_11203.fits,SPEX-PRISM,WISE J160656.14-020014.5,2013PASP..125..809T,20120723,56131.5,11203,,,,,120,,,OK
11615_11213.fits,SPEX-PRISM,SDSS J161459.98+400435.1,2013PASP..125..809T,20120212,55969.5,11213,,,,,120,,,OK
11674_11235.fits,SPEX-PRISM,WISE J162359.70-050811.4,2013PASP..125..809T,20120723,56131.5,11235,,,,,120,,,OK
11664_11268.fits,SPEX-PRISM,WISE J164031.21-010313.9,2013PASP..125..809T,20120717,56125.5,11268,,,,,120,,,OK
11665_11295.fits,SPEX-PRISM,WISE J170353.06-033748.7,2013PASP..125..809T,20120717,56125.5,11295,,,,,120,,,OK
11668_11314.fits,SPEX-PRISM,PM J17137-4535,2013PASP..125..809T,20120719,56127.5,11314,,,,,120,,,OK
11675_11345.fits,SPEX-PRISM,WISE J173332.50+314458.3,2013PASP..125..809T,20120723,56131.5,11345,,,,,120,,,OK
11676_11364.fits,SPEX-PRISM,WISE J174928.57-380401.6,2013PASP..125..809T,20120723,56131.5,11364,,,,,120,,,OK
11678_11404.fits,SPEX-PRISM,WISE J183921.35-374431.0,2013PASP..125..809T,20120723,56131.5,11404,,,,,120,,,OK
11569_11450.fits,SPEX-PRISM,WISE J195113.62-331115.7,2013PASP..125..809T,20110723,55765.5,11450,,,,,120,,,OK
11669_11355.fits,SPEX-PRISM,WISE J174102.78-464225.5,2014AJ....147...34S,20120719,56127.5,11355,,,,,120,,,OK
11971_10095.fits,SPEX-PRISM,WISE J005757.63+201304.2,2014ApJ...783..122K,20131125,56621.5,10095,,,,,120,,,OK
11972_10248.fits,SPEX-PRISM,WISE J030601.64-033058.4,2014ApJ...783..122K,20131122,56618.5,10248,,,,,120,,,OK
11973_10405.fits,SPEX-PRISM,WISE J04592121+1540592,2014ApJ...783..122K,20131122,56618.5,10405,,,,,120,,,OK
11974_10450.fits,SPEX-PRISM,WISE J05500794+1610519,2014ApJ...783..122K,20131125,56621.5,10450,,,,,120,,,OK
11975_10467.fits,SPEX-PRISM,WISE J06074213+4550370,2014ApJ...783..122K,20131215,56641.5,10467,,,,,120,,,OK
11976_10502.fits,SPEX-PRISM,WISE J07155238-1145329,2014ApJ...783..122K,20131214,56640.5,10502,,,,,120,,,OK
11977_10506.fits,SPEX-PRISM,WISE J07200320-0846513,2014ApJ...783..122K,20131214,56640.5,10506,,,,,120,,,OK
11978_10527.fits,SPEX-PRISM,WISE J07421169-1211516,2014ApJ...783..122K,20131121,56617.5,10527,,,,,120,,,OK
11979_10609.fits,SPEX-PRISM,WISE J08522436+5139255,2014ApJ...783..122K,20131215,56641.5,10609,,,,,120,,,OK
11980_10638.fits,SPEX-PRISM,WISE J09165718-1121047,2014ApJ...783..122K,20131215,56641.5,10638,,,,,120,,,OK
11981_10716.fits,SPEX-PRISM,WISE J10230404+1556164,2014ApJ...783..122K,20131214,56640.5,10716,,,,,120,,,OK
11867_11264.fits,SPEX-PRISM,WISE J16360571-0440138,2014ApJ...783..122K,20130814,56518.843,11264,08 14 36.503272,,,Burgasser,120,1.495,v3.4,OK
11872_11508.fits,SPEX-PRISM,WISE J21154359-3225404,2014ApJ...783..122K,20130814,56518.98,11508,11 31 24.910658,,,Burgasser,120,1.795,v3.4,POOR
12956_12686.fits,SPEX-PRISM,2MASS J04373705+2331080,2014ApJ...784...65B,20120122,55948,12686,08 27 53.777100,,,Bowler,75,1.08,v3.4,OK
12661_12390.fits,SPEX-PRISM,2MASS J04102834+2051507,2014ApJ...784..126E,20130102,56294,12390,06 15 28.379528,,,Luhman,75,1.069333333,v3.4,OK
12663_12392.fits,SPEX-PRISM,2MASS J04124068+2438157,2014ApJ...784..126E,20121229,56290,12392,05 35 46.293924,,,Luhman,75,1.20925,v3.4,OK
12675_12404.fits,SPEX-PRISM,2MASS J04215851+1520145,2014ApJ...784..126E,20130102,56294,12404,04 47 21.673804,,,Luhman,75,1.412833333,v3.4,OK
12684_12413.fits,SPEX-PRISM,2MASS J04284199+1533535,2014ApJ...784..126E,20130102,56294,12413,05 21 48.951512,,,Luhman,75,1.275333333,v3.4,OK
12690_12419.fits,SPEX-PRISM,2MASS J04332789+1758436,2014ApJ...784..126E,20121229,56290,12419,05 14 19.732559,,,Luhman,75,1.4,v3.4,OK
12712_12441.fits,SPEX-PRISM,2MASS J04440164+1621324,2014ApJ...784..126E,20130102,56294,12441,05 27 59.549746,,,Luhman,75,1.312333333,v3.4,OK
12713_12442.fits,SPEX-PRISM,2MASS J04480632+1551251,2014ApJ...784..126E,20121229,56290,12442,07 12 9.9053025,,,Luhman,75,1.0685,v3.4,OK
12714_12443.fits,SPEX-PRISM,2MASS J04485745+2913521,2014ApJ...784..126E,20130102,56294,12443,05 02 18.345418,,,Luhman,75,1.445,v3.4,OK
12715_12444.fits,SPEX-PRISM,2MASS J04485789+2913548,2014ApJ...784..126E,20121229,56290,12444,05 23 7.0424668,,,Luhman,75,1.415666667,v3.4,OK
12781_12510.fits,SPEX-PRISM,Haro 6-39,2014ApJ...784..126E,20121229,56290,12510,05 57 7.1125902,,,Luhman,75,1.277666667,v3.4,OK
12728_12457.fits,SPEX-PRISM,V* BS Tau A,2014ApJ...784..126E,20121229,56290,12457,06 06 2.8063531,,,Luhman,75,1.26775,v3.4,OK
12729_12458.fits,SPEX-PRISM,V* BS Tau B,2014ApJ...784..126E,20121229,56290,12458,06 06 2.8063531,,,Luhman,75,1.26775,v3.4,OK
12721_12450.fits,SPEX-PRISM,2MASS J04591832+2840577,2014ApJ...784..126E,20121229,56290,12450,08 38 28.613720,,,Luhman,75,1.012833333,v3.4,OK
12722_12451.fits,SPEX-PRISM,2MASS J05073903+2311068,2014ApJ...784..126E,20130102,56294,12451,06 42 24.379954,,,Luhman,75,1.130666667,v3.4,OK
