LIBRARY,FILENAME,INSTRUMENT,SOURCE_KEY,OBSERVATION_DATE,OBSERVATION_TIME,JULIAN_DATE,PROGRAM_NUMBER,PROGRAM_PI,OBSERVER,RESOLUTION,AIRMASS,REDUCTION_SPEXTOOL_VERSION,REDUCTION_PERSON,REDUCTION_DATE,QUALITY_FLAG,MEDIAN_SNR,SPEX_TYPE,SPEX_GRAVITY_CLASSIFICATION,PUBLISHED,DATA_REFERENCE,NOTE
SPL,12397_10685.fits,SPEX-PRISM,10685,20130606,06 28 7.0419210,56449,,,,150,1.455,v3.4,,,OK,62.11148071,L6.0,VL-G,Y,2015AJ....150..182K,
SPL,11961_10686.fits,SPEX-PRISM,10686,20131212,14 54 42.504552,56639.121,,,Burgasser,120,1.071,v3.4,,,OK,266,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10782_10687.fits,SPEX-PRISM,10687,20061223,,54092.5,,,,120,,,,,OK,240,L7.0,VL-G,Y,2014ApJ...794..143B,
SPL,11227_10687.fits,SPEX-PRISM,10687,20090128,11 22 11.441760,54859.974,,,Allers,120,1.168,v3.5b,,,OK,92,L7.0,VL-G,Y,2010ApJ...715..561A,
SPL,11838_10690.fits,SPEX-PRISM,10690,20130426,07 33 4.9477138,56408.815,,,Bardalez Gagliuffi,120,1.846,v3.4,,,OK,126,L4.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10384_10692.fits,SPEX-PRISM,10692,20050406,,53466.5,,,,120,,,,,POOR,20,T0.0,,Y,2006AJ....131.2722C,
SPL,10954_10692.fits,SPEX-PRISM,10692,20080112,,54477.5,,,,120,,,,,OK,36,L9.0,,Y,2010ApJ...710.1142B,
SPL,10745_10693.fits,SPEX-PRISM,10693,20061209,,54078.5,,,,120,,,,,POOR,8,T6.0,,Y,2007AJ....134.1162L,
SPL,11612_10695.fits,SPEX-PRISM,10695,20120212,,55969.5,,,,120,,,,,OK,95,M8.0,INT-G,Y,2013PASP..125..809T,
SPL,10375_10696.fits,SPEX-PRISM,10696,20050324,,53453.5,,,,120,,,,,OK,84,L6.0,FLD-G,Y,2006AJ....132..891R,
SPL,10188_10700.fits,SPEX-PRISM,10700,20040312,,53076.5,,,,120,,,,,OK,87,M5.0,,Y,2004ApJ...614L..73B,
SPL,11962_10703.fits,SPEX-PRISM,10703,20131212,13 31 43.537975,56639.064,,,Burgasser,120,1.097,v3.4,,,OK,334,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10955_10704.fits,SPEX-PRISM,10704,20080112,,54477.5,,,,120,,,,,OK,132,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11504_10707.fits,SPEX-PRISM,10707,20110309,10 36 28.901039,55629.942,,,Burgasser,120,1.124,v3.4,,,OK,54,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11795_10708.fits,SPEX-PRISM,10708,20121227,13 54 20.112096,56289.079,,,Burgasser,120,1.53,v3.4,,,OK,194,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11431_10709.fits,SPEX-PRISM,10709,20100527,,55343.5,,,,120,,,,,OK,5,T7.0,,Y,2011ApJS..197...19K,
SPL,11963_10710.fits,SPEX-PRISM,10710,20131212,15 29 40.959284,56639.146,,,Burgasser,120,1.469,v3.4,,,OK,139,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10189_10711.fits,SPEX-PRISM,10711,20040312,,53076.5,,,,120,,,,,OK,31,T3.0,,Y,2006ApJ...637.1067B,
SPL,11964_10712.fits,SPEX-PRISM,10712,20131212,15 50 54.613345,56639.16,,,Burgasser,120,1.335,v3.4,,,OK,143,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10937_10713.fits,SPEX-PRISM,10713,20080110,,54475.5,,,,120,,,,,OK,186,M9.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10784_10714.fits,SPEX-PRISM,10714,20061223,,54092.5,,,,120,,,,,OK,151,L1.0,FLD-G,Y,2008ApJ...681..579B,
SPL,10943_10715.fits,SPEX-PRISM,10715,20080111,,54476.5,,,,120,,,,,OK,231,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11981_10716.fits,SPEX-PRISM,10716,20131214,,56640.5,,,,120,,,,,OK,161,M8.0,INT-G,Y,2014ApJ...783..122K,
SPL,10354_10717.fits,SPEX-PRISM,10717,20050123,,53393.5,,,,120,,,,,POOR,30,L8.0,,Y,2006AJ....131.2722C,
SPL,10915_10717.fits,SPEX-PRISM,10717,20080108,,54473.5,,,,120,,,,,OK,28,L8.0,,Y,2014ApJ...794..143B,
SPL,10956_10721.fits,SPEX-PRISM,10721,20080112,,54477.5,,,,120,,,,,OK,119,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11770_10722.fits,SPEX-PRISM,10722,20121224,,56285.5,,,,120,,,,,OK,6,T8.0,,Y,2013PASP..125..809T,
SPL,10938_10723.fits,SPEX-PRISM,10723,20080110,,54475.5,,,,120,,,,,POOR,30,L9.0,,Y,2010ApJ...710.1142B,
SPL,10621_10724.fits,SPEX-PRISM,10724,20060601,06 38 29.6010,53887.777,,,,120,1.221,v3.3,,,OK,50,L2.0,FLD-G,Y,2010ApJS..190..100K,
SPL,12326_10724.fits,SPEX-PRISM,10724,20090430,,54951,,,,150,1.06,,,,OK,19.4118824,L2.0,FLD-G,Y,2016arXiv160706117R,
SPL,11839_10728.fits,SPEX-PRISM,10728,20130426,10 17 59.377949,56408.929,,,Bardalez Gagliuffi,120,1.692,v3.4,,,OK,46,M9.0,INT-G,Y,2014ApJ...794..143B,
SPL,10395_10729.fits,SPEX-PRISM,10729,20050408,,53468.5,,,,120,,,,,POOR,8,L7.0,FLD-G,Y,2006AJ....131.2722C,
SPL,10962_10730.fits,SPEX-PRISM,10730,20080113,14 14 25.253915,54479.093,,,Burgasser,120,1.74,v3.4,,,POOR,20,M6.0,,Y,2010ApJS..190..100K,
SPL,11840_10731.fits,SPEX-PRISM,10731,20130426,10 40 22.107616,56408.945,,,Bardalez Gagliuffi,120,2.093,v3.4,,,OK,71,L0.0,INT-G,Y,2014ApJ...794..143B,
SPL,10916_10732.fits,SPEX-PRISM,10732,20080108,,54473.5,,,,120,,,,,OK,104,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11991_10733.fits,SPEX-PRISM,10733,20130619,05 46 5.7007799,56462.74,,,,75,1.374,v3.4,,,POOR,22,L1.0,INT-G,Y,2014ApJ...787..126L,
SPL,10963_10734.fits,SPEX-PRISM,10734,20080113,,54478.5,,,,120,,,,,OK,61,L9.0,,Y,2010ApJ...710.1142B,
SPL,11617_10737.fits,SPEX-PRISM,10737,20120213,,55970.5,,,,120,,,,,OK,3,T7.0,,Y,2013ApJS..205....6M,
SPL,10348_10738.fits,SPEX-PRISM,10738,20050122,,53392.5,,,,120,,,,,POOR,15,T2.0,,Y,2006AJ....131.2722C,
SPL,10964_10738.fits,SPEX-PRISM,10738,20080113,,54478.5,,,,120,,,,,OK,49,T2.0,,Y,2010ApJ...710.1142B,
SPL,10300_10739.fits,SPEX-PRISM,10739,20041107,,53316.5,,,,120,,,,,OK,41,T0.0,,Y,2007AJ....133.2320S,
SPL,10613_10740.fits,SPEX-PRISM,10740,20060531,07 30 27.3258,53886.813,,,,120,1.394,v3.3,,,OK,44,L9.0,,Y,2010ApJS..190..100K,
SPL,10957_10740.fits,SPEX-PRISM,10740,20080112,,54477.5,,,,120,,,,,OK,83,L9.0,,Y,2010ApJ...710.1142B,
SPL,10939_10742.fits,SPEX-PRISM,10742,20080110,,54475.5,,,,120,,,,,OK,74,L8.0,,Y,2010ApJ...710.1142B,
SPL,10531_10744.fits,SPEX-PRISM,10744,20060104,14 35 47.757817,53740.108,,,Peterson,120,1.02,v3.2,,,POOR,39,M8.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10958_10744.fits,SPEX-PRISM,10744,20080112,,54477.5,,,,120,,,,,OK,67,M8.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10978_10746.fits,SPEX-PRISM,10746,20080124,13 15 27.136981,54490.052,,,Looper,120,2.152,v3.4,,,OK,71,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10731_10747.fits,SPEX-PRISM,10747,20061208,14 44 22.3397,54078.114,,,Kirkpatrick,120,1.145,v3.3,,,OK,54,L3.0,FLD-G,Y,2010ApJS..190..100K,
SPL,10965_10748.fits,SPEX-PRISM,10748,20080113,11 36 27.395998,54478.984,,,Burgasser,120,1.133,v3.4,,,OK,38,M4.0,,Y,2010ApJS..190..100K,
SPL,11966_10751.fits,SPEX-PRISM,10751,20131212,16 13 3.9815820,56639.176,,,Burgasser,120,1.075,v3.4,,,OK,149,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11624_10752.fits,SPEX-PRISM,10752,20120430,08 01 7.3173692,56047.834,,,Allers,75,1.382,v3.4,,,OK,57,L0.0,FLD-G,Y,2013ApJ...772...79A,
SPL,11796_10752.fits,SPEX-PRISM,10752,20121227,14 15 4.5301558,56289.094,,,Burgasser,120,1.281,v3.4,,,OK,192,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10548_10753.fits,SPEX-PRISM,10753,20060408,,53833.5,,,,120,,,,,OK,31,T6.0,,Y,2008ApJ...681..579B,
SPL,10966_10754.fits,SPEX-PRISM,10754,20080113,,54478.5,,,,120,,,,,OK,28,T2.0,,Y,2010ApJ...710.1142B,
SPL,10583_10755.fits,SPEX-PRISM,10755,20060410,,53835.5,,,,120,,,,,OK,115,L1.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11803_10756.fits,SPEX-PRISM,10756,20130315,09 43 18.293372,56366.905,,,,120,3.422,v3.4,,,OK,133,L9.0,,Y,2013ApJ...772..129B,
SPL,11805_10757.fits,SPEX-PRISM,10757,20130315,09 43 18.293372,56366.905,,,,120,3.422,v3.4,,,OK,118,T1.0,,Y,2013ApJ...772..129B,
SPL,11804_10758.fits,SPEX-PRISM,10758,20130315,09 43 37.000209,56366.905,,,,120,3.422,v3.4,,,OK,316,T0.0,,Y,2013ApJ...772..129B,
SPL,11539_10759.fits,SPEX-PRISM,10759,20110404,07 14 46.290542,55655.802,,,,120,1.098,v3.4,,,OK,74,L4.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11631_10764.fits,SPEX-PRISM,10764,20120530,05 51 40.076586,56077.744,,,Burgasser,75,1.281,v3.4,,,OK,102,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11842_10765.fits,SPEX-PRISM,10765,20130426,11 06 6.0496172,56408.963,,,Bardalez Gagliuffi,120,2.027,v3.4,,,OK,63,L1.0,INT-G,Y,2014ApJ...794..143B,
SPL,10792_10766.fits,SPEX-PRISM,10766,20061224,,54093.5,,,,120,,,,,OK,48,T0.0,,Y,2008ApJ...681..579B,
SPL,11771_10769.fits,SPEX-PRISM,10769,20121224,,56285.5,,,,120,,,,,OK,11,T7.0,,Y,2013PASP..125..809T,
SPL,11967_10770.fits,SPEX-PRISM,10770,20131212,15 03 24.023453,56639.127,,,Burgasser,120,1.043,v3.4,,,OK,248,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10174_10771.fits,SPEX-PRISM,10771,20040311,,53075.5,,,,120,,,,,OK,221,M7.0,INT-G,Y,2008ApJ...681..579B,
SPL,10377_10775.fits,SPEX-PRISM,10775,20050324,,53453.5,,,,120,,,,,OK,161,L4.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11797_10776.fits,SPEX-PRISM,10776,20121227,14 43 55.995754,56289.114,,,Burgasser,120,1.328,v3.4,,,OK,164,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11032_10777.fits,SPEX-PRISM,10777,20080613,06 07 25.942537,54630.755,,,Cushing,0,1.186,v3.5b,,,OK,23,T4.0,,Y,2009AJ....137..304S,
SPL,10326_10778.fits,SPEX-PRISM,10778,20041108,,53317.5,,,,120,,,,,OK,22,L3.0,FLD-G,Y,2007AJ....133.2320S,
SPL,10002_10782.fits,SPEX-PRISM,10782,20030521,,52780.5,,,Burgasser,120,,,Mercado,,OK,114,L5.0,FLD-G,Y,2004AJ....127.2856B,
SPL,10549_10784.fits,SPEX-PRISM,10784,20060408,,53833.5,,,,120,,,,,OK,78,T2.0,,Y,2007AJ....134.1162L,
SPL,11968_10785.fits,SPEX-PRISM,10785,20131212,15 10 28.240181,56639.132,,,Burgasser,120,1.063,v3.4,,,OK,267,M7.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10032_10787.fits,SPEX-PRISM,10787,20030523,05 33 50.541640,52782.732,,,Burgasser,120,1.012,v3.4,Sahi,,POOR,32,M7.0,VL-G,Y,2004AJ....127.2856B,
SPL,11363_10789.fits,SPEX-PRISM,10789,20091229,14 14 53.451538,55195.094,,,Looper,120,1.471,v3.4,,,OK,139,M7.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10175_10791.fits,SPEX-PRISM,10791,20040311,,53075.5,,,,120,,,,,POOR,6,T6.0,,Y,2006ApJ...639.1095B,
SPL,10786_10797.fits,SPEX-PRISM,10797,20061223,,54092.5,,,,120,,,,,OK,204,L4.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,10796_10797.fits,SPEX-PRISM,10797,20070316,09 22 32.3555,54175.891,,,Looper,120,1.05,v3.3,,,OK,101,L6.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10396_10799.fits,SPEX-PRISM,10799,20050408,,53468.5,,,,120,,,,,POOR,8,L2.0,FLD-G,Y,2006AJ....131.2722C,
SPL,10190_10800.fits,SPEX-PRISM,10800,20040312,,53076.5,,,,120,,,,,OK,5,T8.0,,Y,2006ApJ...639.1095B,
SPL,10033_10801.fits,SPEX-PRISM,10801,20030523,06 12 33.575635,52782.759,,,Burgasser,120,1.018,v3.4,Sahi,,OK,46,M7.0,INT-G,Y,2004AJ....127.2856B,
SPL,10973_10802.fits,SPEX-PRISM,10802,20080114,13 41 11.109193,54480.07,,,Burgasser,120,1.147,v3.4,,,POOR,22,L5.0,FLD-G,Y,2010ApJS..190..100K,
SPL,11021_10802.fits,SPEX-PRISM,10802,20080428,06 18 53.3914,54584.763,,,Looper,75,1.174,v3.4,,,OK,40,L9.0,,Y,2010ApJS..190..100K,
SPL,12329_10802.fits,SPEX-PRISM,10802,20080229,,54525,,,,150,1.14,,,,OK,36.07308197,L9.0,,Y,2016arXiv160706117R,
SPL,11004_10805.fits,SPEX-PRISM,10805,20080326,10 41 58.263101,54551.946,,,Metchev,75,1.099,v3.4,,,OK,62,L5.0,FLD-G,Y,2011ApJ...732...56G,
SPL,11339_10806.fits,SPEX-PRISM,10806,20091203,14 25 2.4616664,55169.101,,,Looper,120,1.614,v3.4,,,OK,694,M1.0,,Y,2010ApJS..190..100K,
SPL,11340_10806.fits,SPEX-PRISM,10806,20091203,14 25 2.4616664,55169.101,,,Looper,120,1.614,v3.4,,,OK,1142,M1.0,,Y,2010ApJS..190..100K,
SPL,11364_10806.fits,SPEX-PRISM,10806,20091229,13 31 51.145631,55195.064,,,Looper,120,1.512,v3.4,,,OK,624,M1.0,,Y,2010ApJS..190..100K,
SPL,10385_10808.fits,SPEX-PRISM,10808,20050406,,53466.5,,,,120,,,,,POOR,13,T0.0,,Y,2006AJ....131.2722C,
SPL,11505_10809.fits,SPEX-PRISM,10809,20110309,11 05 26.647222,55629.962,,,Burgasser,120,1.204,v3.4,,,OK,234,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10191_10810.fits,SPEX-PRISM,10810,20040312,,53076.5,,,,120,,,,,OK,50,T2.0,,Y,2006ApJ...637.1067B,
SPL,11798_10813.fits,SPEX-PRISM,10813,20121227,15 11 1.7332396,56289.133,,,Burgasser,120,1.946,v3.4,,,OK,54,L3.0,INT-G,Y,2014ApJ...794..143B,
SPL,11461_10814.fits,SPEX-PRISM,10814,20100714,,55391.5,,,,120,,,,,OK,6,T6.0,,Y,2011ApJS..197...19K,
SPL,10014_10817.fits,SPEX-PRISM,10817,20030522,,52781.5,,,,120,,,,,OK,180,M8.0,FLD-G,Y,2004AJ....127.2856B,
SPL,11608_10818.fits,SPEX-PRISM,10818,20120131,,55957.5,,,,120,,,,,OK,12,T7.0,,Y,2013ApJS..205....6M,
SPL,10770_10822.fits,SPEX-PRISM,10822,20061221,,54090.5,,,,120,,,,,OK,49,L5.0,FLD-G,Y,2008ApJ...674..451B,
SPL,11532_10823.fits,SPEX-PRISM,10823,20110403,09 32 47.469054,55654.898,,,Burgasser,120,1.283,v3.4,,,OK,56,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10967_10825.fits,SPEX-PRISM,10825,20080113,12 53 25.043195,54479.037,,,Burgasser,120,1.081,v3.4,,,OK,64,M6.0,,Y,2010ApJS..190..100K,
SPL,11228_10828.fits,SPEX-PRISM,10828,20090202,14 36 40.306202,54865.109,,,Peterson,120,1.749,v3.4,,,OK,47,M5.0,,Y,2010AJ....140.1486L,
SPL,11236_10828.fits,SPEX-PRISM,10828,20090514,07 13 11.509373,54965.801,,,Looper,120,1.608,v3.4,,,OK,58,M5.0,,Y,2010AJ....140.1486L,
SPL,11237_10828.fits,SPEX-PRISM,10828,20090616,06 01 38.814921,54998.751,,,Hadersen,120,1.81,v3.4,,,POOR,14,M4.0,,Y,2010AJ....140.1486L,
SPL,11238_10828.fits,SPEX-PRISM,10828,20090628,06 18 23.771927,55010.763,,,Vervack,120,2.356,v3.4,,,OK,49,M5.0,,Y,2010AJ....140.1486L,
SPL,11247_10828.fits,SPEX-PRISM,10828,20090629,06 41 21.872868,55011.779,,,Vervack,120,2.832,v3.4,,,OK,39,M5.0,,Y,2010AJ....140.1486L,
SPL,11356_10828.fits,SPEX-PRISM,10828,20091228,14 43 10.622781,55194.113,,,Looper,120,1.591,v3.4,,,OK,87,M4.0,,Y,2010AJ....140.1486L,
SPL,11373_10828.fits,SPEX-PRISM,10828,20100102,14 43 10.039318,55199.113,,,Looper,120,1.568,v3.4,,,OK,61,M4.0,,Y,2010AJ....140.1486L,
SPL,11375_10828.fits,SPEX-PRISM,10828,20100103,15 17 54.514818,55200.137,,,Looper,120,1.566,v3.4,,,OK,50,M4.0,,Y,2010AJ....140.1486L,
SPL,11379_10828.fits,SPEX-PRISM,10828,20100124,12 57 41.271000,55221.04,,,Looper,120,1.591,v3.4,,,OK,44,M4.0,,Y,2010AJ....140.1486L,
SPL,11390_10828.fits,SPEX-PRISM,10828,20100125,14 06 38.056574,55222.088,,,,120,1.585,v3.4,,,OK,90,M4.0,,Y,2010AJ....140.1486L,
SPL,11394_10828.fits,SPEX-PRISM,10828,20100126,14 01 10.899801,55223.084,,,,120,1.584,v3.4,,,OK,110,M4.0,,Y,2010AJ....140.1486L,
SPL,11397_10828.fits,SPEX-PRISM,10828,20100127,15 25 47.595188,55224.143,,,Looper,120,1.885,v3.4,,,OK,66,M4.0,,Y,2010AJ....140.1486L,
SPL,11403_10828.fits,SPEX-PRISM,10828,20100128,12 09 3.2600686,55225.006,,,Looper,120,1.669,v3.4,,,OK,87,M4.0,,Y,2010AJ....140.1486L,
SPL,11410_10828.fits,SPEX-PRISM,10828,20100520,06 49 25.841819,55336.784,,,,120,1.605,v3.4,,,POOR,17,M5.0,,Y,2010AJ....140.1486L,
SPL,11415_10828.fits,SPEX-PRISM,10828,20100521,06 36 32.983762,55337.775,,,Looper,120,1.593,v3.4,,,POOR,23,M5.0,,Y,2010AJ....140.1486L,
SPL,11420_10828.fits,SPEX-PRISM,10828,20100522,05 56 14.122565,55338.747,,,Looper,120,1.56,v3.4,,,OK,55,M5.0,,Y,2010AJ....140.1486L,
SPL,11423_10828.fits,SPEX-PRISM,10828,20100523,07 42 38.129379,55339.821,,,,120,1.847,v3.4,,,OK,29,M5.0,,Y,2010AJ....140.1486L,
SPL,11426_10828.fits,SPEX-PRISM,10828,20100525,05 45 31.906780,55341.74,,,Looper,120,1.562,v3.4,,,OK,36,M5.0,,Y,2010AJ....140.1486L,
SPL,11430_10828.fits,SPEX-PRISM,10828,20100526,05 38 45.316917,55342.735,,,,120,1.561,v3.4,,,OK,67,M5.0,,Y,2010AJ....140.1486L,
SPL,11432_10828.fits,SPEX-PRISM,10828,20100527,05 46 4.1146088,55343.74,,,,120,1.564,v3.4,,,POOR,54,M5.0,,Y,2010AJ....140.1486L,
SPL,11239_10829.fits,SPEX-PRISM,10829,20090628,05 58 37.953622,55010.749,,,Vervack,120,2.111,v3.4,,,OK,340,M9.0,VL-G,Y,2010ApJ...714...45L,
SPL,11248_10829.fits,SPEX-PRISM,10829,20090629,06 30 15.140601,55011.771,,,Vervack,120,2.568,v3.4,,,OK,376,M9.0,VL-G,Y,2010ApJ...714...45L,
SPL,11380_10829.fits,SPEX-PRISM,10829,20100124,12 02 7.4277320,55221.001,,,Looper,120,1.749,v3.4,,,OK,759,M6.0,,Y,2010AJ....140.1486L,
SPL,10003_10830.fits,SPEX-PRISM,10830,20030521,,52780.5,,,Burgasser,120,,,Mercado,,POOR,23,M6.0,,Y,2004AJ....127.2856B,
SPL,10797_10832.fits,SPEX-PRISM,10832,20070316,,54175.5,,,,120,,,,,OK,203,M8.0,VL-G,Y,2007ApJ...669L..97L,
SPL,10566_10833.fits,SPEX-PRISM,10833,20060409,,53834.5,,,,120,,,,,OK,246,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10015_10836.fits,SPEX-PRISM,10836,20030522,,52781.5,,,,120,,,,,POOR,18,M6.0,,Y,2004AJ....127.2856B,
SPL,10959_10837.fits,SPEX-PRISM,10837,20080112,,54477.5,,,,120,,,,,OK,119,L3.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,11506_10839.fits,SPEX-PRISM,10839,20110309,11 30 29.022352,55629.98,,,Burgasser,120,1.086,v3.4,,,OK,84,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10944_10846.fits,SPEX-PRISM,10846,20080111,,54476.5,,,,120,,,,,OK,130,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11969_10847.fits,SPEX-PRISM,10847,20131212,15 17 31.061358,56639.137,,,Burgasser,120,1.111,v3.4,,,OK,326,M7.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10927_10848.fits,SPEX-PRISM,10848,20080109,,54474.5,,,Burgasser,120,1.757,v3.4,,,OK,104,L2.0,INT-G,Y,2014ApJ...794..143B,
SPL,11799_10849.fits,SPEX-PRISM,10849,20121227,15 36 35.844441,56289.15,,,Burgasser,120,1.854,v3.4,,,OK,252,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11970_10850.fits,SPEX-PRISM,10850,20131212,16 00 30.333472,56639.167,,,Burgasser,120,1.391,v3.4,,,OK,323,M8.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10968_10851.fits,SPEX-PRISM,10851,20080113,,54478.5,,,,120,,,,,OK,73,L9.0,,Y,2010ApJ...710.1142B,
SPL,10980_10854.fits,SPEX-PRISM,10854,20080124,14 13 21.499372,54490.093,,,Looper,120,2.747,v3.4,,,OK,122,L0.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10552_10855.fits,SPEX-PRISM,10855,20060408,,53833.5,,,,120,,,,,OK,62,T0.0,,Y,2010ApJS..190..100K,
SPL,11820_10856.fits,SPEX-PRISM,10856,20130425,09 21 17.225466,56407.89,,,Burgasser,120,1.117,v3.4,,,OK,168,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11811_10857.fits,SPEX-PRISM,10857,20130424,10 31 22.276360,56406.938,,,Burgasser,120,1.38,v3.4,,,OK,81,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11542_10858.fits,SPEX-PRISM,10858,20110404,07 44 27.223086,55655.823,,,,120,1.2,v3.4,,,OK,146,L5.0,FLD-G,Y,2014ApJ...794..143B,
SPL,11812_10860.fits,SPEX-PRISM,10860,20130424,09 40 18.305297,56406.903,,,Burgasser,120,1.085,v3.4,,,OK,177,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10397_10864.fits,SPEX-PRISM,10864,20050408,,53468.5,,,,120,,,,,OK,24,T3.0,,Y,2006AJ....131.2722C,
SPL,11507_10865.fits,SPEX-PRISM,10865,20110309,12 08 21.020703,55630.006,,,Burgasser,120,1.382,v3.4,,,OK,63,L2.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10798_10866.fits,SPEX-PRISM,10866,20070317,10 44 48.2500,54176.948,,,Looper,120,1.97,v3.3,,,OK,63,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10378_10867.fits,SPEX-PRISM,10867,20050324,,53453.5,,,,120,,,,,OK,30,L2.0,FLD-G,Y,2007AJ....133.2320S,
SPL,10928_10867.fits,SPEX-PRISM,10867,20080109,,54474.5,,,,120,,,,,OK,61,L2.0,FLD-G,Y,2010ApJ...710.1142B,
SPL,10799_10869.fits,SPEX-PRISM,10869,20070317,,54176.5,,,,120,,,,,OK,198,M8.0,VL-G,Y,2007ApJ...669L..97L,
SPL,12300_10869.fits,SPEX-PRISM,10869,20120512,08 20 5.8694449,56059,,,Gagne,93,2.12,v3.4,,,OK,88.93920135,M8.0,VL-G,Y,2015ApJS..219...33G,
SPL,11515_10870.fits,SPEX-PRISM,10870,20110311,12 38 0.69290767,55632.026,,,Burgasser,120,2.145,v3.4,,,OK,67,L1.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10771_10871.fits,SPEX-PRISM,10871,20061221,,54090.5,,,,120,,,,,OK,88,T0.0,,Y,2007AJ....134.1162L,
SPL,10016_10874.fits,SPEX-PRISM,10874,20030522,,52781.5,,,,120,,,,,POOR,15,T3.0,,Y,2004AJ....127.2856B,
SPL,10034_10874.fits,SPEX-PRISM,10874,20030523,06 46 42.600170,52782.782,,,Burgasser,120,1.159,v3.4,Sahi,,OK,36,T3.0,,Y,2004AJ....127.2856B,
SPL,10035_10877.fits,SPEX-PRISM,10877,20030523,07 20 44.329474,52782.806,,,Burgasser,120,1.404,v3.4,Sahi,,POOR,31,M7.0,VL-G,Y,2004AJ....127.2856B,
SPL,11543_10879.fits,SPEX-PRISM,10879,20110404,08 01 47.127811,55655.835,,,,120,1.221,v3.4,,,OK,76,L4.0,FLD-G,Y,2014ApJ...794..143B,
SPL,10355_10880.fits,SPEX-PRISM,10880,20050123,,53393.5,,,,120,,,,,OK,21,T5.0,,Y,2006AJ....131.2722C,
SPL,10614_10881.fits,SPEX-PRISM,10881,20060531,,53886.5,,,,120,,,,,POOR,8,T4.0,,Y,2007AJ....134.1162L,
SPL,10585_10882.fits,SPEX-PRISM,10882,20060410,,53835.5,,,,120,,,,,POOR,24,M8.0,VL-G,Y,2010ApJS..190..100K,
SPL,10398_10884.fits,SPEX-PRISM,10884,20050408,,53468.5,,,,120,,,,,POOR,20,L4.0,FLD-G,Y,2006AJ....131.2722C,
SPL,10176_10886.fits,SPEX-PRISM,10886,20040311,,53075.5,,,,120,,,,,OK,10,T7.0,,Y,2006ApJ...639.1095B,
SPL,11001_10887.fits,SPEX-PRISM,10887,20080325,11 42 2.9717440,54550.988,,,Marion,75,1.158,v3.4,,,OK,60,L5.0,INT-G,Y,2011ApJ...732...56G,
SPL,10793_10891.fits,SPEX-PRISM,10891,20061224,,54093.5,,,,120,,,,,OK,65,T0.0,,Y,2010ApJ...710.1142B,
SPL,10598_10892.fits,SPEX-PRISM,10892,20060411,,53836.5,,,,120,,,,,OK,177,L1.0,FLD-G,Y,2008ApJ...681..579B,
SPL,11626_10896.fits,SPEX-PRISM,10896,20120513,,56060.5,,,,120,,,,,OK,9,T6.0,,Y,2013ApJS..205....6M,
SPL,10622_10902.fits,SPEX-PRISM,10902,20060601,08 56 21.8591,53887.872,,,,120,1.663,v3.3,,,OK,269,M8.0,FLD-G,Y,2014ApJ...794..143B,
