DATA_KEY	SOURCE_KEY	DATA_FILE	INSTRUMENT	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	SPEX_GRAVITY_CLASSIFICATION	PUBLISHED	DATA_REFERENCE	NOTE
10704	10139	10704_10139.fits	SpeX prism	20060903		53981.5				120					OK	227	T2.0		Y	2008ApJ...681..579B	
10705	10249	10705_10249.fits	SpeX prism	20060903		53981.5				120					OK	293	M8.0	FLD-G	Y	2014ApJ...794..143B	
10706	10326	10706_10326.fits	SpeX prism	20060903		53981.5				120					OK	159	M7.0	FLD-G	Y	2014ApJ...794..143B	
10707	11465	10707_11465.fits	SpeX prism	20060903		53981.5			Burgasser	120					OK	15	M3.0		N	BURGASSER-NP	
10708	11482	10708_11482.fits	SpeX prism	20060903		53981.5			Burgasser	120					OK	18	M3.0		N	BURGASSER-NP	
10709	11489	10709_11489.fits	SpeX prism	20060903		53981.5			Burgasser	120					OK	108	M6.0		N	BURGASSER-NP	
10710	11710	10710_11710.fits	SpeX prism	20060903		53981.5				120					OK	269	M8.0	FLD-G	Y	2008ApJ...681..579B	
10711	11715	10711_11715.fits	SpeX prism	20060903		53981.5				120					OK	228	M8.0	FLD-G	Y	2008ApJ...681..579B	
10712	11130	10712_11130.fits	SpeX prism	20060912	05 18 58.9019	53990.722			Looper	120	1.365	v3.3			OK	33	T0.0		N	LOOPER-NP	
10713	11273	10713_11273.fits	SpeX prism	20060912	06 03 28.4506	53990.752			Looper	120	1.802	v3.3			BG	153			Y	2010ApJS..190..100K	
10714	11323	10714_11323.fits	SpeX prism	20060912	06 53 34.0849	53990.787			Looper	120	1.551	v3.3			POOR	11	M7.0		Y	2010ApJS..190..100K	
10715	11330	10715_11330.fits	SpeX prism	20060912	07 17 58.1919	53990.804			Looper	120	1.69	v3.3			POOR	12	M6.0		Y	2010ApJS..190..100K	
10716	10439	10716_10439.fits	SpeX prism	20060930	15 21 53.2516	54009.14			Looper	120	1.089	v3.3			OK	102	M8.0	FLD-G	Y	2010ApJS..190..100K	
10717	11529	10717_11529.fits	SpeX prism	20060930	10 22 27.9220	54008.932			Looper	120	1.737	v3.3			POOR	16	M9.0:		N	LOOPER-NP	
10718	11567	10718_11567.fits	SpeX prism	20061117		54056.5				120					OK	19	T5.0		Y	2004ApJ...614L..73B	
10719	11628	10719_11628.fits	SpeX prism	20061119	05 24 58.1470	54058.726			Allers	120	1.068	v3.3			OK	112	L7.0	INT-G	Y	2010ApJ...715..561A	
10720	10124	10720_10124.fits	SpeX prism	20061208	06 49 38.2862	54077.784			Sears	120	1.006	v3.3			OK	30	L7.0	VL-G	Y	2008ApJ...676.1281M	
10721	10135	10721_10135.fits	SpeX prism	20061208	08 02 21.8199	54077.835			Sears	120	1.092	v3.3			OK	60	L1.0	FLD-G	Y	2010ApJS..190..100K	
10722	10301	10722_10301.fits	SpeX prism	20061208	08 56 57.6938	54077.873			Sears	120	2.28	v3.3			POOR	6	M8.0:		N	LOOPER-NP	
10723	10338	10723_10338.fits	SpeX prism	20061208	09 37 17.2115	54077.901			Sears	120	1.897	v3.3			POOR	19	L2.0	INT-G	Y	2010ApJS..190..100K	
10724	10413	10724_10413.fits	SpeX prism	20061208	10 18 23.2135	54077.929			Sears	120	1.698	v3.3			POOR	13	M7.0:		N	LOOPER-NP	
10725	10434	10725_10434.fits	SpeX prism	20061208	11 03 10.8446	54077.961			Sears	120	1.12	v3.3			OK	29	M8.0	VL-G	Y	2010ApJS..190..100K	
10726	10441	10726_10441.fits	SpeX prism	20061208	11 43 43.7702	54077.989			Sears	120	1.143	v3.3			BG	55			Y	2010ApJS..190..100K	
10727	10449	10727_10449.fits	SpeX prism	20061208	12 11 21.6890	54078.008			Sears	120	1.121	v3.3			BG	42			Y	2010ApJS..190..100K	
10728	10514	10728_10514.fits	SpeX prism	20061208	14 09 34.0598	54078.09			Kirkpatrick	120	1.715	v3.3			OK	364	M5.0		N	LOOPER-NP	
10729	10515	10729_10515.fits	SpeX prism	20061208		54077.5				120					OK	6	T7.0		Y	2007AJ....134.1162L	
10730	10516	10730_10516.fits	SpeX prism	20061208	14 21 21.6249	54078.098			Kirkpatrick	120	1.609	v3.3			OK	448	M6.0:		N	LOOPER-NP	
10731	10747	10731_10747.fits	SpeX prism	20061208	14 44 22.3397	54078.114			Kirkpatrick	120	1.145	v3.3			OK	54	L3.0	FLD-G	Y	2010ApJS..190..100K	
10732	10227	10732_10227.fits	SpeX prism	20061209	06 10 12.8493	54078.757			Kirkpatrick	120	1.105	v3.3			POOR	21	M8.0	FLD-G	Y	2010ApJS..190..100K	
10733	10309	10733_10309.fits	SpeX prism	20061209	06 51 28.8204	54078.786			Kirkpatrick	120	1.137	v3.3			POOR	24	L1.0	FLD-G	N	LOOPER-NP	
10734	10318	10734_10318.fits	SpeX prism	20061209	08 11 11.3840	54078.841			Kirkpatrick	120	1.021	v3.3			POOR	13	L2.0	INT-G	N	LOOPER-NP	
10735	10319	10735_10319.fits	SpeX prism	20061209	07 28 52.6268	54078.812			Kirkpatrick	120	1.071	v3.3			POOR	12	M8.0	INT-G	N	LOOPER-NP	
10736	10319	10736_10319.fits	SpeX prism	20061209	07 28 52.6268	54078.812			Kirkpatrick	120	1.071	v3.3			POOR	12	M8.0	FLD-G	N	LOOPER-NP	
10737	10379	10737_10379.fits	SpeX prism	20061209	09 17 36.0919	54078.887			Kirkpatrick	120	1.013	v3.3			BG	41			Y	2010ApJS..190..100K	
10738	10433	10738_10433.fits	SpeX prism	20061209	10 59 40.9217	54078.958			Kirkpatrick	120	1.531	v3.3			POOR	43	M9.0	FLD-G	Y	2010ApJS..190..100K	
10739	10440	10739_10440.fits	SpeX prism	20061209	10 11 22.6509	54078.925			Kirkpatrick	120	1.025	v3.3			OK	40			Y	2010ApJS..190..100K	
10740	10460	10740_10460.fits	SpeX prism	20061209		54078.5				120					OK	26	T5.0		Y	2007AJ....134.1162L	
10741	10558	10741_10558.fits	SpeX prism	20061209	12 14 36.0597	54079.01			Kirkpatrick	120	1.254	v3.3			OK	36	M8.0:	INT-G	N	LOOPER-NP	
10742	10611	10742_10611.fits	SpeX prism	20061209	13 08 0.756414	54079.047			Kirkpatrick	120	1.117	v3.3			POOR	16	M8.0:		N	LOOPER-NP	
10743	10637	10743_10637.fits	SpeX prism	20061209	14 23 0.442149	54079.099			Kirkpatrick	120	1.028	v3.3			POOR	13	M7.0:		N	LOOPER-NP	
10744	10645	10744_10645.fits	SpeX prism	20061209	13 49 9.81107	54079.076			Kirkpatrick	120	1.108	v3.3			POOR	9	M7.0:		N	LOOPER-NP	
10745	10693	10745_10693.fits	SpeX prism	20061209		54078.5				120					POOR	8	T6.0		Y	2007AJ....134.1162L	
10746	11461	10746_11461.fits	SpeX prism	20061209	05 14 43.6906	54078.719			Kirkpatrick	120	2.022	v3.3			POOR	12	M8.0:		N	LOOPER-NP	
10747	10469	10747_10469.fits	SpeX prism	20061219	09 31 39.9060	54088.897			Allers	75	1.574	v3.4			OK	109	L0.0	VL-G	Y	2013ApJ...772...79A	
10748	10085	10748_10085.fits	SpeX prism	20061220	07 28 27.9425	54089.811			Looper	120	1.267	v3.4			OK	26	L5.0	FLD-G	Y	2008ApJ...676.1281M	
10749	10092	10749_10092.fits	SpeX prism	20061220	06 46 25.4986	54089.782			Looper	120	1.076	v3.3			OK	43	M6.0		Y	2010ApJS..190..100K	
10750	10318	10750_10318.fits	SpeX prism	20061220	09 13 41.8449	54089.885			Looper	120	1.036	v3.3			POOR	15	L2.0	INT-G	N	LOOPER-NP	
10751	10359	10751_10359.fits	SpeX prism	20061220	10 47 17.8047	54089.95			Looper	120	1.125	v3.3			OK	156	L2.0	VL-G	N	LOOPER-NP	
10752	10495	10752_10495.fits	SpeX prism	20061220		54089.5				120					OK	184	M6.0		Y	2014ApJ...794..143B	
10753	10498	10753_10498.fits	SpeX prism	20061220		54089.5				120					OK	230	M8.0	FLD-G	Y	2014ApJ...794..143B	
10754	10559	10754_10559.fits	SpeX prism	20061220	13 11 11.7672	54090.049			Looper	120	1.509	v3.3			OK	593			N	LOOPER-NP	
10755	10680	10755_10680.fits	SpeX prism	20061220	13 31 47.3349	54090.064			Looper	120	1.182	v3.3			OK	274	L0.0	INT-G	Y	2014ApJ...794..143B	
10756	10684	10756_10684.fits	SpeX prism	20061220	13 50 34.4758	54090.077			Looper	120	1.166	v3.3			OK	558	L4.0::	INT-G	N	LOOPER-NP	
10757	10843	10757_10843.fits	SpeX prism	20061220	14 25 44.3709	54090.101			Looper	120	1.775	v3.3			POOR	8	M4.0:		N	LOOPER-NP	
10758	11625	10758_11625.fits	SpeX prism	20061220	05 44 15.4110	54089.739			Looper	120	1.248	v3.3			OK	154	M4.0		N	LOOPER-NP	poor telluric correction
10759	11624	10759_11624.fits	SpeX prism	20061220	05 59 44.4851	54089.75			Looper	120	1.314	v3.3			OK	138	M3.0		N	LOOPER-NP	poor telluric correction
10760	11684	10760_11684.fits	SpeX prism	20061220	04 55 27.9233	54089.705			Looper	120	1.287	v3.3			OK	30	M3.0		Y	2010ApJS..190..100K	
10761	11684	10761_11684.fits	SpeX prism	20061220	04 55 27.9233	54089.705			Looper	120	1.287	v3.3			OK	30	M3.0		N	LOOPER-NP	
10762	11685	10762_11685.fits	SpeX prism	20061220	05 17 47.6745	54089.721			Looper	120	1.329	v3.3			OK	139	M0.0		N	LOOPER-NP	
10763	10478	10763_10478.fits	SpeX prism	20061221	11 46 3.91063	54090.99			Looper	120	1.474	v3.3			OK	302	M0.0		Y	2010ApJS..190..100K	
10764	10495	10764_10495.fits	SpeX prism	20061221		54090.5				120					OK	172	M7.0	INT-G	Y	2008ApJ...681..579B	
10765	10497	10765_10497.fits	SpeX prism	20061221	11 22 17.8932	54090.974			Looper	120	1.092	v3.3			OK	119			N	LOOPER-NP	
10766	10498	10766_10498.fits	SpeX prism	20061221		54090.5				120					OK	216	M8.0	FLD-G	Y	2014ApJ...794..143B	
10767	10591	10767_10591.fits	SpeX prism	20061221	13 43 0.682910	54091.072			Looper	120	1.09	v3.3			OK	30	T1.0		Y	LOOPER-NP	
10768	10634	10768_10634.fits	SpeX prism	20061221	12 23 9.38712	54091.016			Looper	120	1.228	v3.3			OK	57	M8.0:	FLD-G	N	LOOPER-NP	
10769	10659	10769_10659.fits	SpeX prism	20061221	12 53 40.6033	54091.037			Looper	120	1.101	v3.3			POOR	5	M6.0:		N	LOOPER-NP	
10770	10822	10770_10822.fits	SpeX prism	20061221		54090.5				120					OK	49	L5.0	FLD-G	Y	2008ApJ...674..451B	
10771	10871	10771_10871.fits	SpeX prism	20061221		54090.5				120					OK	88	T0.0		Y	2007AJ....134.1162L	
10772	10971	10772_10971.fits	SpeX prism	20061221	15 10 48.9893	54091.133			Looper	120	1.551	v3.3			POOR	5	M0.0:		N	LOOPER-NP	
10773	10152	10773_10152.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	40	M4.0		N	BURGASSER-NP	
10774	10213	10774_10213.fits	SpeX prism	20061223		54092.5				120					OK	178	L2.0	INT-G	Y	2008ApJ...681..579B	
10775	10214	10775_10214.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	815			N	BURGASSER-NP	
10776	10229	10776_10229.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	24	M0.0		N	BURGASSER-NP	
10777	10282	10777_10282.fits	SpeX prism	20061223		54092.5				120					OK	44	T0.0		Y	2008ApJ...681..579B	
10778	10353	10778_10353.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	48	L2.0	VL-G	N	BURGASSER-NP	
10779	10393	10779_10393.fits	SpeX prism	20061223	11 24 23.6389	54092.975				120	1.671	v3.3			OK	42	M5.0		Y	2010ApJS..190..100K	
10780	10471	10780_10471.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	785	M2.0		N	BURGASSER-NP	
10781	10542	10781_10542.fits	SpeX prism	20061223		54092.5				120					OK	113	T2.0		Y	2008ApJ...681..579B	
10782	10687	10782_10687.fits	SpeX prism	20061223		54092.5				120					OK	240	L7.0	VL-G	Y	2014ApJ...794..143B	
10783	10688	10783_10688.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	790	M4.0		N	BURGASSER-NP	
10784	10714	10784_10714.fits	SpeX prism	20061223		54092.5				120					OK	151	L1.0	FLD-G	Y	2008ApJ...681..579B	
10785	10768	10785_10768.fits	SpeX prism	20061223		54092.5			Burgasser	120					OK	54	L5.0	FLD-G	N	BURGASSER-NP	
10786	10797	10786_10797.fits	SpeX prism	20061223		54092.5				120					OK	204	L4.0	FLD-G	Y	2010ApJ...710.1142B	
10787	10547	10787_10547.fits	SpeX prism	20061224		54093.5				120					OK	84	T0.0		Y	2007AJ....134.1330B	
10788	10576	10788_10576.fits	SpeX prism	20061224		54093.5				120					OK	100	T0.0		Y	2008ApJ...681..579B	
10789	10626	10789_10626.fits	SpeX prism	20061224		54093.5			Burgasser	120					OK	32	M4.0		N	BURGASSER-NP	
10790	10676	10790_10676.fits	SpeX prism	20061224		54093.5			Burgasser	120					OK	574	M5.0		N	BURGASSER-NP	
10791	10677	10791_10677.fits	SpeX prism	20061224		54093.5			Burgasser	120					POOR	32	L6.0	INT-G	N	BURGASSER-NP	
10792	10766	10792_10766.fits	SpeX prism	20061224		54093.5				120					OK	48	T0.0		Y	2008ApJ...681..579B	
10793	10891	10793_10891.fits	SpeX prism	20061224		54093.5				120					OK	65	T0.0		Y	2010ApJ...710.1142B	
10794	10314	10794_10314.fits	SpeX prism	20070224	06 50 3.19687	54155.785			Looper	120	1.339	v3.3			POOR	26	M8.0	FLD-G	N	LOOPER-NP	
10795	10427	10795_10427.fits	SpeX prism	20070224	06 13 14.2295	54155.759			Looper	120	1.472	v3.3			POOR	8	M7.0:		N	LOOPER-NP	
10796	10797	10796_10797.fits	SpeX prism	20070316	09 22 32.3555	54175.891			Looper	120	1.05	v3.3			OK	101	L6.0	FLD-G	Y	2014ApJ...794..143B	
10797	10832	10797_10832.fits	SpeX prism	20070316		54175.5				120					OK	203	M8.0	VL-G	Y	2007ApJ...669L..97L	
10798	10866	10798_10866.fits	SpeX prism	20070317	10 44 48.2500	54176.948			Looper	120	1.97	v3.3			OK	63	L1.0	FLD-G	Y	2014ApJ...794..143B	
10799	10869	10799_10869.fits	SpeX prism	20070317		54176.5				120					OK	198	M8.0	VL-G	Y	2007ApJ...669L..97L	
10800	10920	10800_10920.fits	SpeX prism	20070317	11 25 55.6014	54176.976			Looper	120	2.04	v3.3			POOR	14	M8.0:		N	LOOPER-NP	
10801	10710	10801_10710.fits	SpeX prism	20070318	09 17 16.8809	54177.887			Looper	120	1.473	v3.3			POOR	128	M7.0	FLD-G	N	LOOPER-NP	
10802	10885	10802_10885.fits	SpeX prism	20070318	08 57 51.8418	54177.874			Looper	120	2.058	v3.3			OK	50	M8.0	FLD-G	N	LOOPER-NP	
10803	10910	10803_10910.fits	SpeX prism	20070318	08 35 49.7706	54177.858			Looper	120	1.855	v3.3			OK	50	L1.0	FLD-G	N	LOOPER-NP	
10804	10920	10804_10920.fits	SpeX prism	20070318	11 50 9.44419	54177.993			Looper	120	2.077	v3.3			POOR	18	M8.0:		N	LOOPER-NP	
10805	10927	10805_10927.fits	SpeX prism	20070318		54177.5				120					OK	51	L1.0	VL-G	Y	2007ApJ...669L..97L	
10806	10936	10806_10936.fits	SpeX prism	20070318	09 53 48.1876	54177.912			Looper	120	1.15	v3.3			OK	56	L1.0	FLD-G	Y	2010ApJS..190..100K	
10807	10961	10807_10961.fits	SpeX prism	20070318	10 22 45.4011	54177.932			Looper	120	1.097	v3.3			OK	44	M8.0	FLD-G	Y	2010ApJS..190..100K	
10808	10972	10808_10972.fits	SpeX prism	20070318	12 53 6.14331	54178.037			Looper	120	1.03	v3.3			OK	45	L3.0	FLD-G	Y	2010ApJS..190..100K	
10809	10994	10809_10994.fits	SpeX prism	20070318	13 18 24.3616	54178.054			Looper	120	1.229	v3.3			OK	45	M8.0	INT-G	Y	2010ApJS..190..100K	
10810	11238	10810_11238.fits	SpeX prism	20070601	10 58 53.8539	54252.958			Lynch	120	2.018	v3.3			POOR	14	M9.0:		N	LOOPER-NP	
10811	11449	10811_11449.fits	SpeX prism	20070601	14 05 53.1532	54253.087			Looper	120	1.901	v3.3			POOR	17	M9.0:		N	LOOPER-NP	
10812	10897	10812_10897.fits	SpeX prism	20070703	05 27 4.08325	54284.727			Kirkpatrick	120	1.304	v3.3			OK	734			N	LOOPER-NP	
10813	10913	10813_10913.fits	SpeX prism	20070703	08 13 32.5872	54284.843			Kirkpatrick	120	1.805	v3.3			POOR	8	L7.0	FLD-G	Y	2010ApJS..190..100K	
10814	10933	10814_10933.fits	SpeX prism	20070703	07 38 13.5714	54284.818			Kirkpatrick	120	1.84	v3.3			POOR	9	M9.0	FLD-G	Y	2010ApJS..190..100K	
10815	11045	10815_11045.fits	SpeX prism	20070703	06 59 0.690574	54284.791			Kirkpatrick	120	1.319	v3.3			POOR	4	M4.0:		N	LOOPER-NP	
10816	11069	10816_11069.fits	SpeX prism	20070703	06 08 6.39812	54284.756			Kirkpatrick	120	1.748	v3.3			POOR	18	M8.0	FLD-G	Y	2010ApJS..190..100K	
10817	10043	10817_10043.fits	SpeX prism	20070704	14 05 28.5202	54286.087			Kirkpatrick	120	1.218	v3.3			OK	156	L1.0	FLD-G	Y	2014ApJ...794..143B	
10818	10954	10818_10954.fits	SpeX prism	20070704	06 50 37.1322	54285.785			Kirkpatrick	120	1.406	v3.3			POOR	12	L3.0	FLD-G	Y	2010ApJS..190..100K	
10819	10990	10819_10990.fits	SpeX prism	20070704	07 55 58.5568	54285.831			Kirkpatrick	120	1.317	v3.3			OK	66	M9.0	FLD-G	Y	2010ApJS..190..100K	
10820	11043	10820_11043.fits	SpeX prism	20070704	06 10 12.4546	54285.757			Kirkpatrick	120	1.298	v3.3			POOR	10	L2.0	FLD-G	Y	2010ApJS..190..100K	
10821	11058	10821_11058.fits	SpeX prism	20070704	08 33 11.8557	54285.856			Kirkpatrick	120	1.243	v3.3			OK	298	M9.0	FLD-G	Y	2014ApJ...794..143B	
10822	11283	10822_11283.fits	SpeX prism	20070704	10 56 52.5660	54285.956			Kirkpatrick	120	1.441	v3.3			OK	471	M7.0	INT-G	Y	2014ApJ...794..143B	
10823	11422	10823_11422.fits	SpeX prism	20070704	11 40 6.37122	54285.986			Kirkpatrick	120	1.057	v3.3			OK	977	M3.0		Y	2010ApJS..190..100K	
10824	11423	10824_11423.fits	SpeX prism	20070704	11 32 8.86071	54285.981			Kirkpatrick	120	1.051	v3.3			OK	450	M8.0	FLD-G	Y	2014ApJ...794..143B	
10825	11455	10825_11455.fits	SpeX prism	20070704	12 20 50.4367	54286.014			Kirkpatrick	120	1.131	v3.3			OK	41	L7.0	FLD-G	Y	2014ApJ...794..143B	
10826	11655	10826_11655.fits	SpeX prism	20070704	13 40 3.91556	54286.069			Kirkpatrick	120	1.058	v3.3			OK	99	M7.0	FLD-G	N	LOOPER-NP	
10827	11669	10827_11669.fits	SpeX prism	20070704	13 15 12.8696	54286.052			Kirkpatrick	120	1.4	v3.3			OK	88	M8.0	INT-G	Y	2010ApJS..190..100K	
10828	10054	10828_10054.fits	SpeX prism	20070728		54309.5				120					POOR	31	L6.0	FLD-G	Y	2010ApJ...710.1142B	
10829	10104	10829_10104.fits	SpeX prism	20070728	15 39 34.4902	54310.152			Lynch	120	1.369	v3.3			OK	326	M5.0		Y	2010ApJS..190..100K	
10830	10967	10830_10967.fits	SpeX prism	20070728	06 01 50.8672	54309.751			Looper	120	1.441	v3.4			BG	53			N	LOOPER-NP	
10831	11117	10831_11117.fits	SpeX prism	20070728		54309.5				120					OK	24	T0.0		Y	2010ApJ...710.1142B	
10832	11142	10832_11142.fits	SpeX prism	20070728	08 17 39.5330	54309.846			Looper	120	1.73	v3.4			POOR	11	M9.0	FLD-G	Y	2010ApJS..190..100K	
10833	11219	10833_11219.fits	SpeX prism	20070728	06 19 7.17871	54309.763			Looper	120	3.205	v3.4			OK	205			N	LOOPER-NP	
10834	11273	10834_11273.fits	SpeX prism	20070728	06 38 49.7148	54309.777			Looper	120	1.385	v3.4			BG	13			Y	2010ApJS..190..100K	
10835	11384	10835_11384.fits	SpeX prism	20070728	05 34 0.700344	54309.732			Looper	120	1.687	v3.4			OK	300			N	LOOPER-NP	
10836	11389	10836_11389.fits	SpeX prism	20070728	05 40 23.7244	54309.736			Looper	120	1.657	v3.4			OK	319			N	LOOPER-NP	
10837	11402	10837_11402.fits	SpeX prism	20070728	05 51 1.21268	54309.744			Looper	120	1.713	v3.4			OK	508			N	LOOPER-NP	
10838	11215	10838_11215.fits	SpeX prism	20070826	06 06 55.777688	54338.755			Metchev	120	1.257	v3.4			OK	67	L7.0	VL-G	Y	2011ApJ...732...56G	
10839	11316	10839_11316.fits	SpeX prism	20070826	09 17 19.095781	54338.887			Metchev	120	1.736	v3.4			POOR	28	L2.0	FLD-G	Y	2011ApJ...732...56G	
10840	11510	10840_11510.fits	SpeX prism	20070826	10 22 9.5738127	54338.932			Metchev	120	1.175	v3.4			OK	48	L6.0	FLD-G	Y	2011ApJ...732...56G	
10841	10076	10841_10076.fits	SpeX prism	20070916		54359.5				120					OK	113	L6.0	VL-G	Y	2014ApJ...794..143B	
10842	10111	10842_10111.fits	SpeX prism	20070916		54359.5				120					POOR	53	L7.0	VL-G	Y	2010ApJ...710.1142B	
10843	10167	10843_10167.fits	SpeX prism	20070916		54359.5			Burgasser	120					BG	79			N	BURGASSER-NP	
10844	10180	10844_10180.fits	SpeX prism	20070916		54359.5				120					OK	129	L2.0	INT-G	Y	2008ApJ...681..579B	
10845	10199	10845_10199.fits	SpeX prism	20070916		54359.5				120					OK	152	L0.0:	FLD-G	Y	2008ApJ...681..579B	
10846	10201	10846_10201.fits	SpeX prism	20070916		54359.5				120					OK	115	L1.0	FLD-G	Y	2008ApJ...681..579B	
10847	10267	10847_10267.fits	SpeX prism	20070916		54359.5				120					OK	136	L1.0	FLD-G	Y	2008ApJ...681..579B	
10848	10330	10848_10330.fits	SpeX prism	20070916		54359.5				120					OK	69	L2.0	INT-G	Y	2014ApJ...794..143B	
10849	11367	10849_11367.fits	SpeX prism	20070916		54359.5				120					OK	119	L5.0	FLD-G	Y	2010ApJ...710.1142B	
10850	11452	10850_11452.fits	SpeX prism	20070916		54359.5				120					OK	85	M8.0	FLD-G	Y	2014ApJ...794..143B	
10851	11483	10851_11483.fits	SpeX prism	20070916		54359.5				120					POOR	6	L9.0		Y	2010ApJ...710.1142B	
10852	11491	10852_11491.fits	SpeX prism	20070916		54359.5				120					POOR	20	T0.0		Y	2008ApJ...681..579B	
10853	11603	10853_11603.fits	SpeX prism	20070916		54359.5				120					OK	184	M6.0		Y	2014ApJ...794..143B	
10854	11613	10854_11613.fits	SpeX prism	20070916		54359.5				120					POOR	10	M8.0	INT-G	Y	2014ApJ...794..143B	
10855	11717	10855_11717.fits	SpeX prism	20070916		54359.5				120					OK	96	M8.0	INT-G	Y	2014ApJ...794..143B	
10856	11572	10856_11572.fits	SpeX prism	20070927		54370.5				120					OK	4607	L4.0	INT-G	Y	2010ApJS..190..100K	
10857	10012	10857_10012.fits	SpeX prism	20071012	10 52 12.8668	54385.953				120	1.145	v3.3			OK	97	M4.0		Y	2010ApJS..190..100K	
10858	10054	10858_10054.fits	SpeX prism	20071012		54385.5				120					OK	56	L7.0	VL-G	Y	2010ApJ...710.1142B	
10859	10111	10859_10111.fits	SpeX prism	20071012		54385.5				120					OK	110	L7.0	VL-G	Y	2010ApJ...710.1142B	
10860	10155	10860_10155.fits	SpeX prism	20071012	12 38 23.5703	54386.027				120	1.13	v3.3			OK	204	M1.0		Y	2010ApJS..190..100K	
10861	10154	10861_10154.fits	SpeX prism	20071012		54385.5				120					OK	204			Y	2010ApJS..190..100K	
10862	10410	10862_10410.fits	SpeX prism	20071012		54385.5				120					OK	60	L6.0	VL-G	Y	2016ApJS..225...10F	
10863	11704	10863_11704.fits	SpeX prism	20071012	10 30 29.6123	54385.938				120	1.168	v3.3			OK	198	M5.0		Y	2010ApJS..190..100K	
10864	10039	10864_10039.fits	SpeX prism	20071110	08 22 58.1820	54414.849			Looper	120	2.404	v3.3			OK	41	L1.0	FLD-G	Y	2014ApJ...794..143B	
10865	10334	10865_10334.fits	SpeX prism	20071110	10 02 32.3992	54414.918			Looper	120	2.144	v3.3			OK	19			Y	2010ApJS..190..100K	
10866	10396	10866_10396.fits	SpeX prism	20071110	11 23 31.9503	54414.975			Looper	120	2.335	v3.3			BG	3			N	LOOPER-NP	
10867	10397	10867_10397.fits	SpeX prism	20071110	11 07 19.1446	54414.963			Looper	120	2.376	v3.3			POOR	7	M2.0:		N	LOOPER-NP	
10868	10438	10868_10438.fits	SpeX prism	20071110	11 48 38.8070	54414.992			Looper	120	1.305	v3.3			BG	53			N	LOOPER-NP	
10869	10486	10869_10486.fits	SpeX prism	20071110	12 12 40.8306	54415.009			Looper	120	1.23	v3.3			BG	363			N	LOOPER-NP	
10870	10628	10870_10628.fits	SpeX prism	20071110	13 09 23.7175	54415.048			Looper	120	1.925	v3.3			OK	170	M8.0:	FLD-G	N	LOOPER-NP	
10871	10719	10871_10719.fits	SpeX prism	20071110	14 15 11.8131	54415.094			Looper	120	2.082	v3.3			OK	56	M8.0:	FLD-G	N	LOOPER-NP	
10872	10763	10872_10763.fits	SpeX prism	20071110	13 49 53.6927	54415.076			Looper	120	2.055	v3.3			OK	523	M4.0		N	LOOPER-NP	
10873	10061	10873_10061.fits	SpeX prism	20071111		54415.5				120					POOR	31	L9.0		Y	2010ApJ...710.1142B	
10874	10168	10874_10168.fits	SpeX prism	20071111		54415.5			Burgasser	120					POOR	12	L5.0	FLD-G	N	BURGASSER-NP	
10875	10505	10875_10505.fits	SpeX prism	20071111	12 33 20.6337	54416.023			Looper	120	1.124	v3.3			OK	527	M0.0		Y	2010ApJS..190..100K	
10876	10518	10876_10518.fits	SpeX prism	20071111	13 18 2.60108	54416.054			Looper	120	1.32	v3.3			OK	53	M0.0		Y	2010ApJS..190..100K	
10877	10650	10877_10650.fits	SpeX prism	20071111		54415.5				120					OK	26	T4.0		Y	2010ApJ...710.1142B	
10878	10009	10878_10009.fits	SpeX prism	20071112	07 51 54.082764	54416.828			Cruz	120	1.556	v3.4			OK	253	M8.0:	INT-G	N	CRUZ-NP	
10879	10270	10879_10270.fits	SpeX prism	20071112	09 52 23.747085	54416.911			Cruz	120	2.509	v3.4			OK	39	L7.0	VL-G	Y	2016ApJS..225...10F	
10880	10276	10880_10276.fits	SpeX prism	20071112	10 40 39.085778	54416.945			Cruz	120	1.331	v3.4			OK	55	L7.0	INT-G	Y	2015ApJS..219...33G	
10881	11673	10881_11673.fits	SpeX prism	20071112	08 38 42.684929	54416.86			Cruz	120	1.322	v3.4			OK	209	M8.0	FLD-G	Y	2014ApJ...794..143B	
10882	11673	10882_11673.fits	SpeX prism	20071112	08 56 49.217970	54416.873			Cruz	120	1.414	v3.4			POOR	100	M7.0	FLD-G	N	CRUZ-NP	
