DATA_KEY	SOURCE_KEY	DATA_FILE	OBSERVATION_DATE	OBSERVATION_TIME	JULIAN_DATE	PROGRAM_NUMBER	PROGRAM_PI	OBSERVER	RESOLUTION	AIRMASS	REDUCTION_SPEXTOOL_VERSION	REDUCTION_PERSON	REDUCTION_DATE	QUALITY_FLAG	MEDIAN_SNR	SPEX_TYPE	PUBLISHED	DATA_REFERENCE	NAME	DESIGNATION	RA	DEC	DISCOVERY_REFERENCE	OPT_TYPE	OPTICAL_REFERENCE	NIR_TYPE	NIR_REFERENCE	LIT_TYPE	LIT_TYPE_REF	LUMINOSITY_CLASS	METALLICITY_CLASS	OBJECT_TYPE	J_2MASS	J_2MASS_E	H_2MASS	H_2MASS_E	KS_2MASS	KS_2MASS_E	JK_SPT	DJK	COLOR_EXTREMITY	PARALLAX	PARALLAX_E	PARALLEX _REF	DISTANCE_PHOT	DISTANCE_PHOT_E	DISTANCE_PHOT_METHOD	DISTANCE	DISTANCE_E	MU_RA	MU_RA_E	MU_DEC	MU_DEC_E	MU_REF	GRAVITY_CLASS_OPTICAL	GRAVITY_CLASS_OPTICAL_REF	GRAVITY_CLASS_NIR	GRAVITY_CLASS_NIR_REF	CLUSTER	CLUSTER_REF	LIBRARY	BINARY	BINARY_REF	SBINARY	SBINARY_REF	COMPANION	COMPANION_NAME	COMPANION_REF	RA_SDSS	RA_SDSS_E	DEC_SDSS	DEC_SDSS_E	DESIGNATION_SDSS	EPOCH_SDSS	R_SDSS	R_SDSS_E	I_SDSS	I_SDSS_E	Z_SDSS	Z_SDSS_E	RA_2MASS	RA_2MASS_E	DEC_2MASS	DEC_2MASS_E	DESIGNATION_2MASS	EPOCH_2MASS	RA_WISE	RA_WISE_E	DEC_WISE	DEC_WISE_E	DESIGNATION_WISE	EPOCH_WISE	W1_WISE	W1_WISE_E	W2_WISE	W2_WISE_E	W3_WISE	W3_WISE_E	W4_WISE	W4_WISE_E	RA_UKIDSS	RA_UKIDSS_E	DEC_UKIDSS	DEC_UKIDSS_E	DESIGNATION_UKIDSS	EPOCH_UKIDSS	Y_UKIDSS	Y_UKIDSS_E	J_UKIDSS	J_UKIDSS_E	H_UKIDSS	H_UKIDSS_E	K_UKIDSS	K_UKIDSS_E	RA_SSSPM	RA_SSSPM_E	DEC_SSSPM	DEC_SSSPM_E	DESIGNATION_SSSPM	EPOCH_SSSPM	B_SSSPM	B_SSSPM_E	R_SSSPM	R_SSSPM_E	I_SSSPM	I_SSSPM_E	MU_RA_SSSPM	MU_RA_SSSPM_E	MU_DEC_SSSPM	MU_DEC_SSSPM_E	CH1_IRAC	CH1_IRAC_E	CH2_IRAC	CH2_IRAC_E	CH3_IRAC	CH3_IRAC_E	CH4_IRAC	CH4_IRAC_E	U_ALT	V_ALT	B_ALT	R_ALT	I_ALT	J_ALT	H_ALT	K_ALT	ALT_PHOT_REF
10088	10165	10088_10165.fits	20030904	--	52886.5	--	--	--	75	--	--	--	--	POOR	13	L3.3	N	CRU-NP	2MASS J01581172+3232013	J01581172+3232013	29.548834	32.533695	CRU-NP	L5	--	--	--	L5	--	--	--	VLM	16.042	0.074	14.886	0.067	14.158	0.051	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11220	10166	11220_10166.fits	20090125	06 11 23.787215	54856.758	--	--	looper	120	1.183	3.4	--	--	BG	62	L4.8	N	LOO-NP	0158+3232 Background Source	J01581172+3232013	29.548834	32.533695	--	galaxy	--	galaxy	--	galaxy	--	--	--	GAL	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10843	10167	10843_10167.fits	20070916	--	54359.5	--	--	--	120	--	--	--	--	BG	104	L2.0::	N	BUR-NP	0203-0108 Background Source	J02033318-0108119	30.88825	-1.1366389	--	--	--	--	--	--	--	--	--	VLM	14.509	0.036	13.801	0.042	13.618	0.043	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10874	10168	10874_10168.fits	20071111	--	54415.5	--	--	--	120	--	--	--	--	POOR	17	L7.2:	N	BUR-NP	SDSS J020333.26-010812.5	J02033318-0108119	30.88825	-1.1366389	2004AJ....127.3553K	--	--	L9.5	2004AJ....127.3553K	L9.5	--	--	--	VLM	16.858	--	16.516	0.243	16.076	0.323	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11917	10169	11917_10169.fits	20131205	07 33 36.888155	56631.815	--	--	burgasser	120	1.798	3.4	--	--	OK	173	M8.1	Y	2014ApJ...794..143B	LEHPM 2153	J02042212-3632308	31.092167	-36.541889	2008AJ....136.1290R	M8:	2008AJ....136.1290R	--	--	M8:	--	--	--	VLM	13.265	0.025	12.601	0.026	12.189	0.029	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10637	10170	10637_10170.fits	20060820	--	53967.5	--	--	--	120	--	--	--	--	OK	148	L4.8:	Y	2006AJ....132..891R	2MASSW J0205034+125142	J02050344+1251422	31.264332	12.861723	2000AJ....120..447K	L5	2000AJ....120..447K	--	--	L5	--	--	--	VLM	15.679	0.056	14.449	0.047	13.671	0.036	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10434	10171	10434_10171.fits	20050907	--	53620.5	--	--	--	120	--	--	--	--	POOR	63	L7.1	Y	2010ApJ...710.1142B	DENIS-P J0205.4-1159	J02052940-1159296	31.372498	-11.991556	1997AandA...327L..25D	L7	1999ApJ...519..802K	L5.5+/-2	2004AJ....127.3553K	L7	--	--	--	VLM	14.587	0.03	13.568	0.037	12.998	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary lstd	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10051	10171	10051_10171.fits	20030811	--	52862.5	--	--	--	75	--	--	--	--	OK	41	L7.3	Y	2010ApJ...710.1142B	DENIS-P J0205.4-1159	J02052940-1159296	31.372498	-11.991556	1997AandA...327L..25D	L7	1999ApJ...519..802K	L5.5+/-2	2004AJ....127.3553K	L7	--	--	--	VLM	14.587	0.03	13.568	0.037	12.998	0.03	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	binary lstd	Y	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10444	10172	10444_10172.fits	20050908	13 14 54.477593	53622.052	--	--	"kirkpatrick, looper"	120	1.133	3.2	--	--	OK	80	L2.5::	Y	2010ApJS..190..100K	2MASS J02055138-0759253	J02055138-0759253	31.464083	-7.9903612	2010ApJS..190..100K	--	--	L2	2010ApJS..190..100K	L2	--	--	--	VLM	16.031	0.08	15.169	0.062	14.358	0.078	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11918	10173	11918_10173.fits	20131205	07 08 39.838480	56631.798	--	--	burgasser	120	1.005	3.4	--	--	OK	54	L6.9:	Y	2014ApJ...794..143B	SDSS J020608.97+223559.2	J02060880+2235593	31.536623	22.599806	2006AJ....131.2722C	--	--	L5.5	2006AJ....131.2722C	L5.5	--	--	--	VLM	16.556	0.111	15.538	0.089	15.162	0.133	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10349	10173	10349_10173.fits	20050123	--	53393.5	--	--	--	120	--	--	--	--	POOR	17	L6.4:	Y	2006AJ....131.2722C	SDSS J020608.97+223559.2	J02060880+2235593	31.536623	22.599806	2006AJ....131.2722C	--	--	L5.5	2006AJ....131.2722C	L5.5	--	--	--	VLM	16.556	0.111	15.538	0.089	15.162	0.133	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11477	10174	11477_10174.fits	20100912	--	55451.5	--	--	--	120	--	--	--	--	OK	62	L7.1	Y	2011ApJS..197...19K	WISE J020625.27+264023.6	J02062527+2640236	31.605291	26.673222	2011ApJS..197...19K	--	--	L9 pec (red)	2011ApJS..197...19K	L9 pec (red)	--	--	--	VLM	16.53	0.114	15.096	0.077	14.523	0.076	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	red	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10274	10175	10274_10175.fits	20040909	--	53257.5	--	--	--	120	--	--	--	--	OK	75	M5.5	N	BUR-NP	LEHPM 1-2189	J02064420-2428267	31.684166	-24.474083	2004AandA...421..763P	--	--	sdM6	BUR-NP	sdM6	--	--	sd	VLM	15.455	0.057	15.034	0.086	14.907	0.153	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	subdwarf	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11857	10176	11857_10176.fits	20130814	14 26 33.754330	56519.102	--	--	burgasser	120	1.135	3.4	--	--	OK	202	M8.5	Y	2014ApJ...794..143B	DENIS J02065660-0735190	J02065660-0735190	31.735832	-7.5886111	2010AandA...517A..53M	M8.5	2010AandA...517A..53M	--	--	M8.5	--	--	--	VLM	14.34	--	--	--	12.99	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11203	10177	11203_10177.fits	20081214	--	54814.5	--	--	--	120	--	--	--	--	POOR	41	L0.3	Y	2010AJ....139..176F	G 73-26B	J02073557+1355564	31.898207	13.932334	2002AJ....123.3409H	L3	2002AJ....123.3409H	L3+/-1.5	2004AJ....127.3553K	L3	--	--	--	VLM	15.462	0.049	14.474	0.043	13.808	0.046	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	companion	--	--	--	--	Y	G 73-26B	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11716	10177	11716_10177.fits	20120927	11 26 41.081572	56197.977	--	--	--	120	1.016	3.4	--	--	OK	138	L0.6	Y	2014ApJ...794..143B	G 73-26B	J02073557+1355564	31.898207	13.932334	2002AJ....123.3409H	L3	2002AJ....123.3409H	L3+/-1.5	2004AJ....127.3553K	L3	--	--	--	VLM	15.462	0.049	14.474	0.043	13.808	0.046	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	companion	--	--	--	--	Y	G 73-26B	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10275	10178	10275_10178.fits	20040909	--	53257.5	--	--	--	120	--	--	--	--	POOR	29	T4.4	Y	2006ApJ...637.1067B	SDSS J020742.48+000056.2	J02074284+0000564	31.928497	0.015666667	2002ApJ...564..466G	--	--	T4.5	2006ApJ...637.1067B	T4.5	--	--	--	VLM	16.799	0.156	16.396	--	15.412	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10252	10179	10252_10179.fits	20040907	--	53255.5	--	--	--	120	--	--	--	--	OK	75	M3.4:	N	BUR-NP	2MASS J0208022+364546	J0208022+364546	32.009167	36.762779	BUR-NP	--	--	WD?	BUR-NP	WD?	--	--	--	WD	15.489	0.097	16.575	0.311	14.351	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	wd	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10844	10180	10844_10180.fits	20070916	--	54359.5	--	--	--	120	--	--	--	--	OK	156	L2.0	Y	2008ApJ...681..579B	2MASSW J0208183+254253	J02081833+2542533	32.076378	25.714806	2000AJ....120..447K	L1	2000AJ....120..447K	--	--	L1	--	--	--	VLM	13.989	0.026	13.107	0.03	12.588	0.027	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11137	10181	11137_10181.fits	20080907	--	54716.5	--	--	--	120	--	--	--	--	OK	86	L4.6	Y	2010ApJ...710.1142B	2MASSW J0208236+273740	J02082363+2737400	32.098461	27.627777	2000AJ....120..447K	L5	2000AJ....120..447K	--	--	L5	--	--	--	VLM	15.714	0.06	14.56	0.059	13.872	0.051	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11702	10182	11702_10182.fits	20120925	12 57 41.063988	56196.04	--	--	burgasser	120	1.023	3.4	--	--	OK	104	L5.9	Y	2014ApJ...794..143B	2MASSW J0208549+250048	J02085498+25004880	32.229084	25.013556	2000AJ....120..447K	L5	2000AJ....120..447K	--	--	L5	--	--	--	VLM	16.206	0.093	14.974	0.08	14.405	0.069	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11600	10183	11600_10183.fits	20111130	--	55895.5	--	--	--	120	--	--	--	--	OK	79	T4.5	Y	2013ApJS..205....6M	WISE J021010.25+400829.6	J02101025+4008296	32.542709	40.141556	2013ApJS..205....6M	--	--	T4.5	2013ApJS..205....6M	T4.5	--	--	--	VLM	16.77	0.19	16.06	0.18	15.88	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10089	10184	10089_10184.fits	20030904	--	52886.5	--	--	--	75	--	--	--	--	OK	68	L0.5	N	CRU-NP	2MASS J02103857-3015313	J02103857-3015313	32.660709	-30.258694	CRU-NP	L0	--	L0 beta	2015ApJS..219...33G	L0	--	--	--	VLM	15.066	0.048	14.161	0.045	13.5	0.043	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	beta	--	INT-G	--	Tucana Horologium	2015ApJS..219...33G	young	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11170	10185	11170_10185.fits	20080923	11 59 46.8296	54733	--	--	looper	120	1.046	3.4	--	--	OK	123	L2.1:	N	LOO-NP	2MASS J02124236+0341004	J02124236+0341004	33.176502	3.6834445	PIN06A	--	--	--	--	--	--	--	--	VLM	14.701	0.03	13.906	0.035	13.384	0.044	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10305	10186	10305_10186.fits	20041108	--	53317.5	--	--	--	120	--	--	--	--	OK	74	L0.5	N	CRU-NP	2MASSI J0213288+444445	J02132880+4444453	33.369999	44.745918	2003AJ....126.2421C	L1.5	2003AJ....126.2421C	--	--	L1.5	--	--	--	VLM	13.494	0.025	12.757	0.024	12.213	0.023	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11181	10187	11181_10187.fits	20081012	11 43 3.65830	54751.988	--	--	looper	120	1.636	3.4	--	--	OK	187	M5.0	Y	2010ApJS..190..100K	Gliese 91	J02135359-3202282	33.473293	-32.041164	JCK52A	M2	2010ApJS..190..100K	--	--	M2	--	--	--	VLM	6.961	0.02	6.327	0.026	6.093	0.016	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11182	10188	11182_10188.fits	20081012	12 36 54.4084	54752.026	--	--	looper	120	1.071	3.4	--	--	OK	182	M6.6	Y	2010ApJS..190..100K	LHS1375	J02162977+1335136	34.124043	13.587111	DAH88A	M6	2010ApJS..190..100K	--	--	M6	--	--	--	VLM	9.871	0.021	9.314	0.022	8.981	0.017	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11328	10189	11328_10189.fits	20091108	09 31 43.396280	55143.897	--	--	burgasser	120	1.599	3.4	--	--	OK	126	L3.9	Y	2014ApJ...794..143B	2MASSI J0218291-313322	J02182913-3133230	34.621376	-31.556389	2003AJ....126.2421C	L3	2003AJ....126.2421C	--	--	L3	--	--	--	VLM	14.728	0.04	13.808	0.037	13.154	0.035	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11171	10190	11171_10190.fits	20080923	12 19 49.0556	54733.014	--	--	looper	120	1.035	3.4	--	--	OK	140	L3.4	Y	2014ApJ...794..143B	2MASS J02192196+0506306	J02192196+0506306	34.841499	5.1085	CRU-NP	L1:	--	L1	2009AJ....137....1F	L1:	--	--	--	VLM	14.971	0.035	14.051	0.044	13.48	0.039	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
10103	10190	10103_10190.fits	20030905	--	52887.5	--	--	--	75	--	--	--	--	OK	38	L3.4	N	CRU-NP	2MASS J02192196+0506306	J02192196+0506306	34.841499	5.1085	CRU-NP	L1:	--	L1	2009AJ....137....1F	L1:	--	--	--	VLM	14.971	0.035	14.051	0.044	13.48	0.039	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11148	10191	11148_10191.fits	20080908	--	54717.5	--	--	--	120	--	--	--	--	OK	72	L0.6	Y	2014ApJ...794..143B	SSSPM J0219-1939	J02192807-1938416	34.866959	-19.644888	LOD02A	L1	2005AandA...440.1061L	L2.5	2005AandA...440.1061L	L1	--	--	--	VLM	14.11	0.027	13.339	0.028	12.91	0.034	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
11318	10192	11318_10192.fits	20091107	10 59 57.388097	55142.958	--	--	burgasser	120	1.072	3.4	--	--	OK	1110	M6.2	Y	BUR-NP	CTI 021845.9+280047	J02192935+2804126	34.872292	28.070168	--	M7 III	--	--	--	M7 III	--	III	--	GIANT	6.338	0.011	5.423	0.019	5.04	0.011	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	giant	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
