mass,age,temperature,luminosity,radius,gravity,metallicity
0.056,1.91448198,1306.46705054,-4.73221413,0.08416183,5.33637198,0.0
0.056,2.42446202,1219.34826125,-4.86443703,0.08297559,5.3487016,0.0
0.056,3.07029063,1141.18514657,-4.99071812,0.08191312,5.3598954,0.0
0.056,3.88815518,1073.40346144,-5.10748399,0.08093993,5.37027667,0.0
0.056,4.92388263,1010.40921256,-5.22229208,0.08003669,5.38002399,0.0
0.056,6.23550734,954.29650224,-5.33056941,0.07920763,5.38906825,0.0
0.056,7.89652287,904.37395301,-5.43259562,0.0784197,5.39775191,0.0
0.056,10.0,860.36345677,-5.52795631,0.07763924,5.40643967,0.0
0.057,0.001,3018.49295167,-1.49890355,0.65221503,3.56550751,0.0
0.057,0.00126638017,3019.03149111,-1.51150027,0.64259415,3.57841612,0.0
0.057,0.00160371874,3019.55623058,-1.52206626,0.63459819,3.58929183,0.0
0.057,0.00203091762,3020.37941926,-1.53690394,0.62351203,3.60459953,0.0
0.057,0.00257191381,3022.15141083,-1.56217696,0.60493421,3.63087303,0.0
0.057,0.00325702066,3026.82910211,-1.61734021,0.56594792,3.6887363,0.0
0.057,0.00412462638,3036.08845722,-1.75317262,0.48107402,3.82986724,0.0
0.057,0.00522334507,3046.0564743,-1.88173882,0.41217145,3.96413458,0.0
0.057,0.00661474064,3043.49002861,-1.99581496,0.36205765,4.07673402,0.0
0.057,0.0083767764,3031.61857042,-2.10103241,0.32326447,4.17517553,0.0
0.057,0.0106081836,3019.81477677,-2.19690711,0.29175123,4.26426575,0.0
0.057,0.0134339933,3009.11281106,-2.28584939,0.26523357,4.34703387,0.0
0.057,0.0170125428,2990.81241408,-2.37517113,0.24224605,4.42577573,0.0
0.057,0.0215443469,2967.69794289,-2.46307781,0.22235521,4.5001962,0.0
0.057,0.0272833338,2942.31016073,-2.54878466,0.20494919,4.57099875,0.0
0.057,0.0345510729,2912.20480502,-2.634898,0.18946888,4.639214,0.0
0.057,0.0437547938,2872.9286729,-2.72391216,0.17571799,4.70465908,0.0
0.057,0.0554102033,2839.05393109,-2.80723127,0.16347816,4.76737111,0.0
0.057,0.0701703829,2805.19697562,-2.88910334,0.15238621,4.82840016,0.0
0.057,0.0888623816,2754.80811989,-2.98001374,0.1423107,4.88781573,0.0
0.057,0.112533558,2708.59908773,-3.06612008,0.13331554,4.94452885,0.0
0.057,0.142510267,2644.13173772,-3.1633464,0.1250774,4.99993311,0.0
0.057,0.180472177,2566.78572726,-3.26714848,0.1177812,5.05213761,0.0
0.057,0.228546386,2478.91960082,-3.37641342,0.11135089,5.10090195,0.0
0.057,0.289426612,2372.75136888,-3.49733812,0.10574113,5.14580125,0.0
0.057,0.366524124,2244.49786686,-3.63369624,0.10100404,5.18561184,0.0
0.057,0.464158883,2122.87202326,-3.76568998,0.09699161,5.22082129,0.0
0.057,0.587801607,1968.94792426,-3.92693147,0.09364794,5.25129329,0.0
0.057,0.744380301,1818.66177696,-4.09028928,0.09094398,5.27674127,0.0
0.057,0.942668455,1671.19238347,-4.25844583,0.08874658,5.29798628,0.0
0.057,1.19377664,1540.67716578,-4.41753305,0.08694432,5.31580708,0.0
0.057,1.51177507,1437.36909254,-4.55368274,0.08539785,5.33139549,0.0
0.057,1.91448198,1331.63772918,-4.70068636,0.08400721,5.34565605,0.0
0.057,2.42446202,1237.97664635,-4.83989347,0.08280373,5.3581893,0.0
0.057,3.07029063,1160.02942721,-4.96421231,0.08172936,5.36953292,0.0
0.057,3.88815518,1090.72029997,-5.08176163,0.0807462,5.38004496,0.0
0.057,4.92388263,1028.76207533,-5.19326472,0.07982863,5.38997176,0.0
0.057,6.23550734,971.63996018,-5.30179006,0.07898108,5.399243,0.0
0.057,7.89652287,920.89725611,-5.40386716,0.0781743,5.40816112,0.0
0.057,10.0,875.09196548,-5.50134985,0.07738111,5.41701915,0.0
0.058,0.001,3023.75349927,-1.48499232,0.6604428,3.56217238,0.0
0.058,0.00126638017,3024.20995257,-1.49718158,0.65103079,3.57463939,0.0
0.058,0.00160371874,3024.73206399,-1.50794272,0.64280907,3.58567847,0.0
0.058,0.00203091762,3025.51673039,-1.5233336,0.63120015,3.60150807,0.0
0.058,0.00257191381,3027.13930206,-1.5499153,0.61150187,3.629047,0.0
0.058,0.00325702066,3032.13566393,-1.60916503,0.56929639,3.69116546,0.0
0.058,0.00412462638,3042.44404692,-1.74786864,0.48200016,3.83574888,0.0
0.058,0.00522334507,3052.58339474,-1.87430309,0.4139344,3.96797961,0.0
0.058,0.00661474064,3049.73278393,-1.98732675,0.36411519,4.07936777,0.0
0.058,0.0083767764,3038.20659385,-2.09163444,0.32537043,4.17708874,0.0
0.058,0.0106081836,3026.13357277,-2.18719693,0.29379899,4.26574438,0.0
0.058,0.0134339933,3015.70798794,-2.27559476,0.26720606,4.34815215,0.0
0.058,0.0170125428,2999.79137691,-2.36332911,0.24410885,4.42667565,0.0
0.058,0.0215443469,2976.35794751,-2.45146812,0.22403588,4.50120923,0.0
0.058,0.0272833338,2951.25838982,-2.5370178,0.20649553,4.57202355,0.0
0.058,0.0345510729,2922.19816348,-2.62244604,0.19088768,4.64028644,0.0
0.058,0.0437547938,2884.60831331,-2.71064099,0.17698548,4.70596949,0.0
0.058,0.0554102033,2849.4325833,-2.79487438,0.16461714,4.76889444,0.0
0.058,0.0701703829,2816.83814624,-2.87598935,0.15342985,4.83002457,0.0
0.058,0.0888623816,2768.89305498,-2.96553672,0.14323381,4.88975328,0.0
0.058,0.112533558,2721.95468343,-3.05220955,0.13413862,4.94673678,0.0
0.058,0.142510267,2661.42115056,-3.14703744,0.12579971,5.00248372,0.0
0.058,0.180472177,2586.33724264,-3.24955705,0.11837821,5.05529894,0.0
0.058,0.228546386,2499.78067719,-3.35799734,0.11184624,5.10459956,0.0
0.058,0.289426612,2398.35965093,-3.47552255,0.10612875,5.1501762,0.0
0.058,0.366524124,2271.21525103,-3.61081277,0.10127357,5.19085011,0.0
0.058,0.464158883,2150.30510649,-3.74166801,0.09718093,5.22668017,0.0
0.058,0.587801607,1999.35495777,-3.89957085,0.09372711,5.25811212,0.0
0.058,0.744380301,1851.07585432,-4.05960746,0.09094515,5.28428378,0.0
0.058,0.942668455,1700.49232091,-4.22881171,0.08869038,5.3060897,0.0
0.058,1.19377664,1566.66966543,-4.38947002,0.08684528,5.3243502,0.0
0.058,1.51177507,1458.82721186,-4.52915364,0.08527963,5.34015181,0.0
0.058,1.91448198,1356.92552572,-4.66943985,0.08386866,5.35464289,0.0
0.058,2.42446202,1257.33988091,-4.81461555,0.08264434,5.36741607,0.0
0.058,3.07029063,1179.07993143,-4.93773164,0.08155907,5.37889772,0.0
0.058,3.88815518,1108.93855257,-5.05493112,0.08056524,5.38954681,0.0
0.058,4.92388263,1047.3362203,-5.16429786,0.07963545,5.39962934,0.0
0.058,6.23550734,989.28139797,-5.27287571,0.07876805,5.40914206,0.0
0.058,7.89652287,937.74212293,-5.37496856,0.07794134,5.41830652,0.0
0.058,10.0,889.7371916,-5.47531819,0.0771321,5.42737188,0.0
0.059,0.001,3029.02281317,-1.4712521,0.66863814,3.55888449,0.0
0.059,0.00126638017,3029.45588234,-1.48302814,0.65943776,3.57091928,0.0
0.059,0.00160371874,3029.94082078,-1.49401314,0.65095274,3.58216776,0.0
0.059,0.00203091762,3030.67456736,-1.50996594,0.6387991,3.59853776,0.0
0.059,0.00257191381,3032.25296895,-1.53793535,0.61791324,3.6274116,0.0
0.059,0.00325702066,3037.50827014,-1.60168172,0.57220073,3.69416955,0.0
0.059,0.00412462638,3048.74336659,-1.74245439,0.48301372,3.84134984,0.0
0.059,0.00522334507,3059.09253931,-1.86687225,0.41572181,3.97166306,0.0
0.059,0.00661474064,3055.87324593,-1.97895478,0.36616036,4.08192449,0.0
0.059,0.0083767764,3044.67820086,-2.08237282,0.32746156,4.17894577,0.0
0.059,0.0106081836,3032.42178166,-2.17759476,0.29583335,4.26717462,0.0
0.059,0.0134339933,3022.13799269,-2.26557696,0.26915781,4.34925499,0.0
0.059,0.0170125428,3007.3810546,-2.3523507,0.24596642,4.42751534,0.0
0.059,0.0215443469,2985.02786788,-2.4399267,0.22571554,4.50214581,0.0
0.059,0.0272833338,2959.9012647,-2.52547843,0.20803234,4.57300732,0.0
0.059,0.0345510729,2931.86898164,-2.61029421,0.19230178,4.64130015,0.0
0.059,0.0437547938,2896.33254366,-2.69736968,0.17825622,4.70717944,0.0
0.059,0.0554102033,2859.75246535,-2.78260781,0.16575308,4.77034563,0.0
0.059,0.0701703829,2827.85743529,-2.86336434,0.15446589,4.83160239,0.0
0.059,0.0888623816,2783.09195461,-2.95102676,0.14416373,4.89155652,0.0
0.059,0.112533558,2734.74603851,-3.03882567,0.13495238,4.94890598,0.0
0.059,0.142510267,2678.43108542,-3.13099205,0.12652261,5.00493035,0.0
0.059,0.180472177,2605.25410246,-3.23250111,0.1189819,5.05830448,0.0
0.059,0.228546386,2519.79126387,-3.34022375,0.11235094,5.10811287,0.0
0.059,0.289426612,2421.13491694,-3.45577918,0.10653523,5.15427979,0.0
0.059,0.366524124,2298.47512645,-3.58759086,0.10156746,5.1957571,0.0
0.059,0.464158883,2176.39202201,-3.71882669,0.09739406,5.23220131,0.0
0.059,0.587801607,2031.89263942,-3.87045972,0.09384082,5.26448277,0.0
0.059,0.744380301,1883.45808635,-4.0292467,0.09096878,5.29148163,0.0
0.059,0.942668455,1730.64322475,-4.19869516,0.08864777,5.31393089,0.0
0.059,1.19377664,1592.75183898,-4.36161456,0.08675929,5.33263426,0.0
0.059,1.51177507,1480.35009753,-4.50477733,0.08517275,5.34866497,0.0
0.059,1.91448198,1382.34216265,-4.63846276,0.08374749,5.36332271,0.0
0.059,2.42446202,1277.5697365,-4.78840405,0.08249925,5.37636625,0.0
0.059,3.07029063,1198.42292418,-4.91112573,0.08140329,5.38798232,0.0
0.059,3.88815518,1128.24970034,-5.02671999,0.0803999,5.39875521,0.0
0.059,4.92388263,1066.06052223,-5.13543622,0.07945827,5.40898799,0.0
0.059,6.23550734,1007.54462738,-5.24329051,0.07856958,5.41875737,0.0
0.059,7.89652287,954.98876789,-5.34576245,0.07772234,5.42817453,0.0
0.059,10.0,904.67695012,-5.44910141,0.07689223,5.43750132,0.0
0.06,0.001,3034.54659644,-1.46407024,0.67173771,3.56216678,0.0
0.06,0.00126638017,3034.92803457,-1.47333351,0.66445685,3.57163218,0.0
0.06,0.00160371874,3035.39272213,-1.48484126,0.65551043,3.58340669,0.0
0.06,0.00203091762,3036.15156865,-1.50270517,0.6418334,3.6017212,0.0
0.06,0.00257191381,3037.9870919,-1.53543494,0.61735052,3.63550216,0.0
0.06,0.00325702066,3044.9503307,-1.6147466,0.56091513,3.71877117,0.0
0.06,0.00412462638,3056.1168713,-1.75444522,0.47409653,3.86483432,0.0
0.06,0.00522334507,3066.91702172,-1.87059217,0.41183081,3.98712813,0.0
0.06,0.00661474064,3061.18228102,-1.97930683,0.36474744,4.09258386,0.0
0.06,0.0083767764,3050.1826979,-2.07955015,0.32733594,4.18658097,0.0
0.06,0.0106081836,3038.13825966,-2.172689,0.29639386,4.27282898,0.0
0.06,0.0134339933,3028.00478881,-2.25918472,0.27010003,4.35351835,0.0
0.06,0.0170125428,3014.12624211,-2.34436216,0.24712512,4.4307342,0.0
0.06,0.0215443469,2993.0029571,-2.43067407,0.2269182,4.50482857,0.0
0.06,0.0272833338,2967.91115919,-2.51579143,0.20923117,4.57531397,0.0
0.06,0.0345510729,2940.79190102,-2.59971693,0.19347804,4.64330455,0.0
0.06,0.0437547938,2906.71392703,-2.68577686,0.17936309,4.70910129,0.0
0.06,0.0554102033,2869.78960268,-2.77122244,0.16676944,4.77233468,0.0
0.06,0.0701703829,2838.1737836,-2.85170955,0.15541341,4.83358933,0.0
0.06,0.0888623816,2796.79493477,-2.93724414,0.14503755,4.89360682,0.0
0.06,0.112533558,2746.92778725,-3.02620459,0.13571494,4.95131096,0.0
0.06,0.142510267,2694.83958516,-3.11560455,0.12722035,5.00745237,0.0
0.06,0.180472177,2622.92967747,-3.21644543,0.11957278,5.06130088,0.0
0.06,0.228546386,2539.02943888,-3.32315893,0.11285103,5.11155444,0.0
0.06,0.289426612,2443.37652139,-3.43654903,0.10694784,5.15822146,0.0
0.06,0.366524124,2325.82338938,-3.56439466,0.10187763,5.20040785,0.0
0.06,0.464158883,2201.26289283,-3.69705474,0.09762186,5.23747137,0.0
0.06,0.587801607,2065.03279839,-3.84104534,0.09398407,5.27045699,0.0
0.06,0.744380301,1915.43625156,-3.99944535,0.09102793,5.29821657,0.0
0.06,0.942668455,1762.52030695,-4.16700394,0.0886464,5.32124387,0.0
0.06,1.19377664,1622.24247938,-4.33027887,0.08670559,5.34047157,0.0
0.06,1.51177507,1503.29237243,-4.47890622,0.08508908,5.3568178,0.0
0.06,1.91448198,1407.73600322,-4.60779901,0.0836521,5.37161196,0.0
0.06,2.42446202,1299.25559262,-4.76049308,0.08237493,5.38497539,0.0
0.06,3.07029063,1217.58834582,-4.88501452,0.08126635,5.39674396,0.0
0.06,3.88815518,1147.86059142,-4.99835504,0.08025438,5.40762798,0.0
0.06,4.92388263,1085.01550342,-5.10655896,0.07930061,5.4180124,0.0
0.06,6.23550734,1026.83736414,-5.21231377,0.07839064,5.42803705,0.0
0.06,7.89652287,972.82763664,-5.31588684,0.07752021,5.43773556,0.0
0.06,10.0,921.35903085,-5.41991966,0.07666658,5.44735335,0.0
0.061,0.001,3039.59166574,-1.44430998,0.68490696,3.55248152,0.0
0.061,0.00126638017,3040.02836316,-1.45554474,0.67592226,3.563951,0.0
0.061,0.00160371874,3040.47566198,-1.4669588,0.666912,3.57560723,0.0
0.061,0.00203091762,3041.13135316,-1.48408894,0.65358223,3.59314399,0.0
0.061,0.00257191381,3042.66175306,-1.51509395,0.6300449,3.62500137,0.0
0.061,0.00325702066,3048.43539768,-1.58932263,0.57624474,3.70253022,0.0
0.061,0.00412462638,3061.26474862,-1.73182146,0.48496226,3.85233139,0.0
0.061,0.00522334507,3072.05724754,-1.85238132,0.41916094,3.97898483,0.0
0.061,0.00661474064,3067.93355947,-1.96273414,0.37014292,4.08700597,0.0
0.061,0.0083767764,3057.2882549,-2.06440879,0.33155388,4.18263878,0.0
0.061,0.0106081836,3044.91718837,-2.15884088,0.29981927,4.27002572,0.0
0.061,0.0134339933,3034.50623853,-2.24622032,0.27298032,4.35148412,0.0
0.061,0.0170125428,3021.74307765,-2.33126432,0.24962143,4.42918126,0.0
0.061,0.0215443469,3002.03895,-2.41728437,0.22906348,4.50383447,0.0
0.061,0.0272833338,2976.77975618,-2.50298297,0.2110797,4.57485392,0.0
0.061,0.0345510729,2950.36439508,-2.58680064,0.19510549,4.64320565,0.0
0.061,0.0437547938,2917.48053754,-2.67243623,0.1807955,4.70937139,0.0
0.061,0.0554102033,2880.5561744,-2.75824983,0.16801464,4.77305235,0.0
0.061,0.0701703829,2848.64894751,-2.83915765,0.15652014,4.83460362,0.0
0.061,0.0888623816,2810.12376652,-2.92304446,0.14603377,4.89483978,0.0
0.061,0.112533558,2759.4520616,-3.01293548,0.13655675,4.95311808,0.0
0.061,0.142510267,2710.42286777,-3.10039303,0.12798376,5.0094344,0.0
0.061,0.180472177,2640.41444075,-3.20024516,0.12021515,5.06382572,0.0
0.061,0.228546386,2558.23588689,-3.30591576,0.11339136,5.11458416,0.0
0.061,0.289426612,2465.78492434,-3.41705884,0.10739753,5.1617555,0.0
0.061,0.366524124,2353.35959089,-3.54098648,0.10222451,5.20463397,0.0
0.061,0.464158883,2227.94736778,-3.67364423,0.0979014,5.24216728,0.0
0.061,0.587801607,2100.90595975,-3.80897184,0.0942185,5.27547263,0.0
0.061,0.744380301,1949.87457924,-3.96703441,0.0911797,5.30394844,0.0
0.061,0.942668455,1797.14235104,-4.13263125,0.08870505,5.32784786,0.0
0.061,1.19377664,1655.018245,-4.29561991,0.08669821,5.34772415,0.0
0.061,1.51177507,1531.66587083,-4.44695349,0.08503947,5.364503,0.0
0.061,1.91448198,1432.62307761,-4.5780261,0.08358778,5.37945863,0.0
0.061,2.42446202,1327.27929086,-4.72440964,0.08227911,5.39316498,0.0
0.061,3.07029063,1238.23152741,-4.85705178,0.08115191,5.40514659,0.0
0.061,3.88815518,1168.07574032,-4.96935298,0.0801318,5.41613428,0.0
0.061,4.92388263,1104.72803689,-5.07676416,0.0791652,5.42667549,0.0
0.061,6.23550734,1046.98218979,-5.18029181,0.07823446,5.43694791,0.0
0.061,7.89652287,991.35982385,-5.28514199,0.07733769,5.44696172,0.0
0.061,10.0,938.69205475,-5.38990818,0.07645846,5.45689303,0.0
0.062,0.001,3044.88818025,-1.43107989,0.69300069,3.54933891,0.0
0.062,0.00126638017,3045.31322085,-1.44205587,0.68412248,3.56053855,0.0
0.062,0.00160371874,3045.70668361,-1.45370682,0.67481546,3.57243613,0.0
0.062,0.00203091762,3046.46432882,-1.47142776,0.66087865,3.59056285,0.0
0.062,0.00257191381,3047.94285927,-1.50401267,0.63592488,3.62399457,0.0
0.062,0.00325702066,3053.95488056,-1.58388931,0.57776083,3.70730981,0.0
0.062,0.00412462638,3067.52754702,-1.72611108,0.48617333,3.85722687,0.0
0.062,0.00522334507,3078.42272748,-1.8450182,0.42097276,3.98229956,0.0
0.062,0.00661474064,3073.77985292,-1.95464741,0.37217726,4.08930941,0.0
0.062,0.0083767764,3063.4253002,-2.05555502,0.33360771,4.18433568,0.0
0.062,0.0106081836,3051.05313231,-2.14955373,0.3018144,4.27132605,0.0
0.062,0.0134339933,3040.54563225,-2.23675681,0.27487975,4.35252311,0.0
0.062,0.0170125428,3028.53815436,-2.32106737,0.25143409,4.42995816,0.0
0.062,0.0215443469,3009.34639053,-2.40670094,0.2307412,4.5045569,0.0
0.062,0.0272833338,2985.01306136,-2.49195177,0.2126008,4.57567894,0.0
0.062,0.0345510729,2959.23709322,-2.57539481,0.19650241,4.64407016,0.0
0.062,0.0437547938,2927.68753601,-2.6603121,0.18206366,4.71036173,0.0
0.062,0.0554102033,2891.12983754,-2.74605062,0.16914631,4.77428341,0.0
0.062,0.0701703829,2858.60232378,-2.82743604,0.15754171,4.83601502,0.0
0.062,0.0888623816,2822.42988945,-2.9099151,0.14696735,4.89636578,0.0
0.062,0.112533558,2771.92383444,-3.00003236,0.13735632,4.95510878,0.0
0.062,0.142510267,2724.6289557,-3.08635634,0.12871483,5.0115488,0.0
0.062,0.180472177,2657.17864709,-3.18472668,0.12084423,5.06635406,0.0
0.062,0.228546386,2577.06843265,-3.28909077,0.11392635,5.11755759,0.0
0.062,0.289426612,2487.51034809,-3.39813769,0.10785154,5.1651532,0.0
0.062,0.366524124,2380.80638547,-3.51755132,0.10261492,5.20838567,0.0
0.062,0.464158883,2254.74831439,-3.65013754,0.09821089,5.24648817,0.0
0.062,0.587801607,2132.87839911,-3.78057618,0.09445251,5.28037975,0.0
0.062,0.744380301,1982.22200218,-3.93715729,0.091316,5.30971267,0.0
0.062,0.942668455,1833.74643132,-4.09703718,0.08876345,5.33433804,0.0
0.062,1.19377664,1687.26501312,-4.26211259,0.08669892,5.3547789,0.0
0.062,1.51177507,1560.11753235,-4.41537258,0.08500155,5.37195246,0.0
0.062,1.91448198,1457.30170402,-4.54891897,0.08353583,5.38706039,0.0
0.062,2.42446202,1356.35484795,-4.68756111,0.08220498,5.40100969,0.0
0.062,3.07029063,1260.1528888,-4.8275855,0.08105508,5.41324551,0.0
0.062,3.88815518,1188.65807414,-4.94013356,0.08002857,5.42431579,0.0
0.062,4.92388263,1125.98181439,-5.04487311,0.07905258,5.43497382,0.0
0.062,6.23550734,1067.68639789,-5.14773584,0.07810332,5.44546689,0.0
0.062,7.89652287,1010.94097693,-5.25294891,0.0771773,5.45582671,0.0
0.062,10.0,956.77761979,-5.35889691,0.07627039,5.46609404,0.0
0.063,0.001,3050.18975744,-1.41797884,0.70109053,3.5462072,0.0
0.063,0.00126638017,3050.60888028,-1.42878378,0.6922548,3.55722333,0.0
0.063,0.00160371874,3051.01891117,-1.44068332,0.68264054,3.56937103,0.0
0.063,0.00203091762,3051.73945827,-1.45900248,0.66807395,3.58810599,0.0
0.063,0.00257191381,3053.24284472,-1.49323411,0.64161879,3.62320078,0.0
0.063,0.00325702066,3059.53445367,-1.57902507,0.5788864,3.71256817,0.0
0.063,0.00412462638,3073.75029614,-1.72030361,0.48746232,3.86187568,0.0
0.063,0.00522334507,3084.82869162,-1.83763597,0.42281157,3.98546428,0.0
0.063,0.00661474064,3079.56250479,-1.94665713,0.37420567,4.09153569,0.0
0.063,0.0083767764,3069.49026621,-2.04680047,0.33565623,4.18596589,0.0
0.063,0.0106081836,3057.25106405,-2.14034038,0.30380204,4.27257443,0.0
0.063,0.0134339933,3046.4752427,-2.2274296,0.27676567,4.35353301,0.0
0.063,0.0170125428,3035.10324168,-2.31112109,0.25323226,4.4307173,0.0
0.063,0.0215443469,3016.712242,-2.39619626,0.232413,4.50523425,0.0
0.063,0.0272833338,2993.14813925,-2.4810225,0.21411927,4.57644602,0.0
0.063,0.0345510729,2967.875951,-2.56420572,0.19789228,4.64489734,0.0
0.063,0.0437547938,2937.56210367,-2.64842765,0.18332948,4.71129226,0.0
0.063,0.0554102033,2901.67994095,-2.73392066,0.17027975,4.77543133,0.0
0.063,0.0701703829,2868.40684174,-2.81590504,0.15856205,4.83735687,0.0
0.063,0.0888623816,2834.10853963,-2.89729904,0.14789362,4.89785678,0.0
0.063,0.112533558,2784.59435377,-2.98703009,0.13815932,4.95699452,0.0
0.063,0.142510267,2737.90285761,-3.07301364,0.12944318,5.01359647,0.0
0.063,0.180472177,2673.64352766,-3.16938847,0.12148298,5.06872388,0.0
0.063,0.228546386,2595.85329701,-3.27235874,0.11447104,5.12036353,0.0
0.063,0.289426612,2508.79705854,-3.37944082,0.10833497,5.16821807,0.0
0.063,0.366524124,2406.4608595,-3.49544795,0.10302433,5.21187668,0.0
0.063,0.464158883,2281.24133179,-3.62712288,0.09851895,5.25071661,0.0
0.063,0.587801607,2162.62049292,-3.75426497,0.09469714,5.28508226,0.0
0.063,0.744380301,2015.15800043,-3.90704544,0.09147035,5.31519417,0.0
0.063,0.942668455,1870.82111134,-4.06144203,0.0888477,5.34046312,0.0
0.063,1.19377664,1720.83022074,-4.22766326,0.08672182,5.36149816,0.0
0.063,1.51177507,1589.4287365,-4.38321994,0.08498453,5.37907535,0.0
0.063,1.91448198,1482.41938994,-4.51956701,0.08350334,5.39434717,0.0
0.063,2.42446202,1386.46456343,-4.64991145,0.08215935,5.40844083,0.0
0.063,3.07029063,1284.09167443,-4.7956868,0.08098253,5.42097217,0.0
0.063,3.88815518,1209.92068495,-4.91018912,0.07994894,5.43212935,0.0
0.063,4.92388263,1147.68734478,-5.01263364,0.07896882,5.44284353,0.0
0.063,6.23550734,1089.06409283,-5.11440031,0.07800241,5.45353874,0.0
0.063,7.89652287,1032.10455294,-5.21845175,0.077046,5.46425454,0.0
0.063,10.0,975.90536515,-5.32636669,0.07610707,5.47490475,0.0
0.064,0.001,3055.5309451,-1.40512083,0.70906423,3.54322363,0.0
0.064,0.00126638017,3055.88820845,-1.41581552,0.70023436,3.55410776,0.0
0.064,0.00160371874,3056.31621797,-1.42798547,0.69029934,3.56651952,0.0
0.064,0.00203091762,3057.07360806,-1.44698153,0.67503779,3.5859384,0.0
0.064,0.00257191381,3058.61587441,-1.48306616,0.64690755,3.62291006,0.0
0.064,0.00325702066,3065.23379838,-1.57521355,0.57927333,3.7188272,0.0
0.064,0.00412462638,3079.95218084,-1.71484263,0.48855761,3.86676495,0.0
0.064,0.00522334507,3091.21901332,-1.83055759,0.42450653,3.98882548,0.0
0.064,0.00661474064,3085.31584969,-1.93894556,0.37614375,4.09388833,0.0
0.064,0.0083767764,3075.41307221,-2.03831994,0.33763981,4.18768895,0.0
0.064,0.0106081836,3063.36482854,-2.13136592,0.30573799,4.27389654,0.0
0.064,0.0134339933,3052.32759766,-2.21832543,0.2786122,4.35459651,0.0
0.064,0.0170125428,3041.4053217,-2.30148958,0.25499639,4.43152655,0.0
0.064,0.0215443469,3023.99272461,-2.38586335,0.23406714,4.50591477,0.0
0.064,0.0272833338,3001.07703823,-2.4703306,0.21562622,4.5771935,0.0
0.064,0.0345510729,2976.34514365,-2.55321975,0.19927246,4.64570091,0.0
0.064,0.0437547938,2947.19012306,-2.63681783,0.18458679,4.71219414,0.0
0.064,0.0554102033,2911.3017419,-2.72244497,0.17140904,4.77652899,0.0
0.064,0.0701703829,2878.06796039,-2.80450234,0.15957603,4.83865892,0.0
0.064,0.0888623816,2845.15663082,-2.88516609,0.14881147,4.89932165,0.0
0.064,0.112533558,2797.60279,-2.97389007,0.13896707,4.95877039,0.0
0.064,0.142510267,2750.46118855,-3.06023087,0.13016753,5.01558888,0.0
0.064,0.180472177,2689.98557383,-3.15420043,0.12213135,5.07093986,0.0
0.064,0.228546386,2614.1215613,-3.25594614,0.11502615,5.12300108,0.0
0.064,0.289426612,2529.36176265,-3.36122958,0.10884017,5.1710174,0.0
0.064,0.366524124,2429.39694459,-3.47549077,0.10344012,5.21521662,0.0
0.064,0.464158883,2308.20859806,-3.60388247,0.09884182,5.25471395,0.0
0.064,0.587801607,2190.58975499,-3.72952593,0.0949597,5.28951632,0.0
0.064,0.744380301,2049.46642782,-3.87598362,0.09165438,5.32028827,0.0
0.064,0.942668455,1907.36124301,-4.02668993,0.08896326,5.34617328,0.0
0.064,1.19377664,1755.81740913,-4.19215567,0.08677562,5.36779915,0.0
0.064,1.51177507,1621.94302966,-4.34792987,0.08499459,5.38581188,0.0
0.064,1.91448198,1509.71612708,-4.48794333,0.08349456,5.40127797,0.0
0.064,2.42446202,1416.23336595,-4.61313492,0.08214657,5.41541537,0.0
0.064,3.07029063,1312.49988136,-4.75811155,0.08094081,5.42825909,0.0
0.064,3.88815518,1232.69493168,-4.87837541,0.07989658,5.43953784,0.0
0.064,4.92388263,1170.05764951,-4.9796721,0.07891779,5.45024441,0.0
0.064,6.23550734,1111.94823311,-5.07900628,0.07793787,5.46109716,0.0
0.064,7.89652287,1054.7707118,-5.18177624,0.07695204,5.47215394,0.0
0.064,10.0,996.37026177,-5.29183432,0.07597541,5.48324812,0.0
0.065,0.001,3060.92114894,-1.39229982,0.71708628,3.54018526,0.0
0.065,0.00126638017,3061.20530608,-1.40291479,0.70824424,3.55096184,0.0
0.065,0.00160371874,3061.61093241,-1.41538973,0.69796027,3.56366657,0.0
0.065,0.00203091762,3062.37442792,-1.43505975,0.6820022,3.58375625,0.0
0.065,0.00257191381,3063.95951956,-1.47300022,0.65215852,3.62262148,0.0
0.065,0.00325702066,3070.96507173,-1.57127335,0.57975762,3.72483469,0.0
0.065,0.00412462638,3086.08895265,-1.70897272,0.4899203,3.87107704,0.0
0.065,0.00522334507,3097.5394731,-1.82325583,0.426348,3.99180235,0.0
0.065,0.00661474064,3090.95942879,-1.93114245,0.37815442,4.09599239,0.0
0.065,0.0083767764,3081.2943514,-2.02982911,0.33966061,4.18923996,0.0
0.065,0.0106081836,3069.43820142,-2.12238203,0.30769673,4.27508296,0.0
0.065,0.0134339933,3058.15343135,-2.20926492,0.28046662,4.35556717,0.0
0.065,0.0170125428,3047.51690461,-2.29200293,0.25676201,4.43226756,0.0
0.065,0.0215443469,3031.10200288,-2.37563651,0.235723,4.5065262,0.0
0.065,0.0272833338,3008.13084025,-2.4602054,0.21713422,4.57787257,0.0
0.065,0.0345510729,2984.64628271,-2.54239835,0.20065269,4.64643979,0.0
0.065,0.0437547938,2956.52648036,-2.62544266,0.18584381,4.71303181,0.0
0.065,0.0554102033,2921.00653875,-2.71093641,0.17253728,4.77756311,0.0
