mass,age,temperature,luminosity,radius,gravity,metallicity,enrichment
0.06776152492360495,0.02019,3029.514,-2.347395,0.24333803683667957,4.496630798215733,-0.15,-0.05
0.06776152492360495,0.022573,3031.947,-2.377719,0.2346124204150336,4.528348798215734,-0.15,-0.05
0.06776152492360495,0.02524,3025.558,-2.413268,0.22615594051884533,4.560234798215734,-0.15,-0.05
0.06776152492360495,0.028235,3001.896,-2.45873,0.218020333682282,4.592056798215734,-0.15,-0.05
0.06776152492360495,0.031579,2984.397,-2.499808,0.21039528356339565,4.622978798215733,-0.15,-0.05
0.06776152492360495,0.035354,2970.268,-2.538846,0.2030668350209413,4.6537727982157335,-0.15,-0.05
0.06776152492360495,0.039707,2954.472,-2.579409,0.19587950596623213,4.685072798215733,-0.15,-0.05
0.06776152492360495,0.044695,2939.339,-2.619796,0.1889104575914842,4.716538798215733,-0.15,-0.05
0.06776152492360495,0.05038,2924.519,-2.65961,0.1822799916432978,4.747572798215733,-0.15,-0.05
0.06776152492360495,0.056848,2910.912,-2.698265,0.17597946781391122,4.778126798215734,-0.15,-0.05
0.06776152492360495,0.064215,2895.687,-2.738152,0.16985330430542273,4.808902798215733,-0.15,-0.05
0.06776152492360495,0.072609,2875.697,-2.7809,0.16395210613323552,4.839616798215733,-0.15,-0.05
0.06776152492360495,0.082191,2852.808,-2.825325,0.15828690960195288,4.870160798215734,-0.15,-0.05
0.06776152492360495,0.093182,2827.618,-2.87115,0.15283998978835278,4.9005767982157336,-0.15,-0.05
0.06776152492360495,0.10585,2800.129,-2.918431,0.14759817920733498,4.930888798215734,-0.15,-0.05
0.06776152492360495,0.1205,2768.809,-2.96813,0.1425614158782892,4.961046798215734,-0.15,-0.05
0.06776152492360495,0.13755,2732.958,-3.020705,0.13773204633361893,4.990980798215733,-0.15,-0.05
0.06776152492360495,0.15752,2700.676,-3.071372,0.1330521816344386,5.021006798215733,-0.15,-0.05
0.06776152492360495,0.18102,2666.482,-3.123807,0.12849108606917298,5.0513047982157335,-0.15,-0.05
0.06776152492360495,0.20872,2625.426,-3.181087,0.12408234714234487,5.081630798215733,-0.15,-0.05
0.06776152492360495,0.24152,2577.006,-3.243293,0.119888078604813,5.111498798215734,-0.15,-0.05
0.06776152492360495,0.28071,2521.041,-3.310668,0.1159201674995445,5.140732798215733,-0.15,-0.05
0.06776152492360495,0.32775,2457.456,-3.383362,0.11220210378479047,5.169048798215734,-0.15,-0.05
0.06776152492360495,0.37707,2393.589,-3.453285,0.10912166904173128,5.193228798215733,-0.15,-0.05
0.06776152492360495,0.423,2339.943,-3.511622,0.10676576101212516,5.2121867982157335,-0.15,-0.05
0.06776152492360495,0.47811,2280.714,-3.57513,0.10445927324682437,5.231156798215733,-0.15,-0.05
0.06776152492360495,0.54061,2220.462,-3.639532,0.10232953485026568,5.249048798215734,-0.15,-0.05
0.06776152492360495,0.59738,2170.542,-3.692963,0.10070128212265773,5.262980798215733,-0.15,-0.05
0.06776152492360495,0.66552,2115.934,-3.751395,0.09907224401507679,5.277146798215734,-0.15,-0.05
0.06776152492360495,0.74679,2027.852,-3.838523,0.09757060547153436,5.290412798215733,-0.15,-0.05
0.06776152492360495,0.81185,1956.451,-3.909481,0.09659952702315514,5.299100798215734,-0.15,-0.05
0.06776152492360495,0.86469,1907.628,-3.9595,0.09592150849267013,5.3052187982157335,-0.15,-0.05
0.06776152492360495,0.91337,1875.336,-3.994259,0.09535972720185633,5.310320798215733,-0.15,-0.05
0.06776152492360495,0.97179,1840.652,-4.03218,0.09475867949431792,5.315812798215734,-0.15,-0.05
0.06776152492360495,1.0419,1800.005,-4.076771,0.0941282533573467,5.321610798215734,-0.15,-0.05
0.06776152492360495,1.126,1768.841,-4.113376,0.09345165564460668,5.327876798215733,-0.15,-0.05
0.06776152492360495,1.227,1735.168,-4.153467,0.09273357441852981,5.334576798215734,-0.15,-0.05
0.06776152492360495,1.3481,1680.536,-4.21574,0.09202122280508844,5.341274798215733,-0.15,-0.05
0.06776152492360495,1.3663,1597.239,-4.304804,0.0919413761821713,5.3420287982157335,-0.15,-0.05
0.06776152492360495,1.3845,1590.937,-4.312407,0.09186350253406049,5.342764798215733,-0.15,-0.05
0.06776152492360495,1.4063,1583.959,-4.320904,0.09177280374295256,5.343622798215733,-0.15,-0.05
0.06776152492360495,1.4324,1576.177,-4.330461,0.09166699612465289,5.344624798215734,-0.15,-0.05
0.06776152492360495,1.4638,1567.481,-4.341233,0.09154444583177955,5.345786798215733,-0.15,-0.05
0.06776152492360495,1.5015,1557.95,-4.353172,0.09140290524064348,5.3471307982157334,-0.15,-0.05
0.06776152492360495,1.5467,1547.399,-4.366522,0.09124036206517427,5.348676798215734,-0.15,-0.05
0.06776152492360495,1.601,1535.741,-4.38143,0.09105462288062183,5.350446798215733,-0.15,-0.05
0.06776152492360495,1.6661,1523.074,-4.397837,0.09084311129531394,5.352466798215734,-0.15,-0.05
0.06776152492360495,1.7442,1509.29,-4.415922,0.090603922516697,5.354756798215734,-0.15,-0.05
0.06776152492360495,1.838,1496.288,-4.433559,0.09033249381629409,5.357362798215734,-0.15,-0.05
0.06776152492360495,1.9505,1485.539,-4.449079,0.09002144917952827,5.360358798215733,-0.15,-0.05
0.06776152492360495,2.0855,1472.627,-4.467656,0.08966851965197731,5.363770798215733,-0.15,-0.05
0.06776152492360495,2.2475,1457.901,-4.488975,0.08927091783986027,5.367630798215734,-0.15,-0.05
0.06776152492360495,2.442,1441.513,-4.512951,0.08882597843013146,5.371970798215734,-0.15,-0.05
0.06776152492360495,2.6753,1423.5,-4.539648,0.08833117346389259,5.376822798215734,-0.15,-0.05
0.06776152492360495,2.9552,1402.951,-4.570283,0.08778614943937325,5.382198798215733,-0.15,-0.05
0.06776152492360495,3.2912,1385.754,-4.597781,0.08717460736756112,5.388270798215733,-0.15,-0.05
0.06776152492360495,3.6943,1367.101,-4.628171,0.08649002049103022,5.395118798215734,-0.15,-0.05
0.06776152492360495,4.1781,1344.863,-4.6643,0.08573279845080563,5.402756798215734,-0.15,-0.05
0.06776152492360495,4.7587,1320.272,-4.704823,0.08490142899239353,5.411220798215734,-0.15,-0.05
0.06776152492360495,5.4553,1295.231,-4.747446,0.08399143475293996,5.420580798215734,-0.15,-0.05
0.06776152492360495,6.2913,1273.274,-4.787842,0.08296367852827478,5.431274798215734,-0.15,-0.05
0.06776152492360495,7.2945,1248.655,-4.833952,0.081807288834745,5.443466798215733,-0.15,-0.05
0.06776152492360495,8.4983,1221.635,-4.885631,0.08052949951646457,5.457140798215733,-0.15,-0.05
0.06776152492360495,9.9203,1188.47,-4.947933,0.07919723146177889,5.471630798215734,-0.15,-0.05
0.06776152492360495,11.339,1148.659,-5.019413,0.07808435010104449,5.483922798215734,-0.15,-0.05
0.06776152492360495,12.569,1113.902,-5.081963,0.07726414445055489,5.493094798215734,-0.15,-0.05
0.06776152492360495,12.802,1104.357,-5.098533,0.07711999628960296,5.494716798215733,-0.15,-0.05
0.06776152492360495,12.802,1104.357,-5.098533,0.07711999628960296,5.494716798215733,-0.15,-0.05
0.06878465569712701,0.0010312,2977.377,-1.5272,0.6477165589718942,3.652789195054647,-0.15,-0.05
0.06878465569712701,0.0011822,2982.666,-1.558523,0.6225611275045236,3.687195195054647,-0.15,-0.05
0.06878465569712701,0.0013502,2987.505,-1.590013,0.5984515553094065,3.721501195054647,-0.15,-0.05
0.06878465569712701,0.0015371,2991.983,-1.621617,0.5753432205081095,3.755705195054647,-0.15,-0.05
0.06878465569712701,0.0017449,2996.092,-1.653339,0.553188317637597,3.7898131950546468,-0.15,-0.05
0.06878465569712701,0.001976,2999.895,-1.685139,0.5319502287717414,3.823817195054647,-0.15,-0.05
0.06878465569712701,0.002233,3002.966,-1.717232,0.5116064368741435,3.857687195054647,-0.15,-0.05
0.06878465569712701,0.0025186,3005.886,-1.749284,0.49211431691498364,3.891427195054647,-0.15,-0.05
0.06878465569712701,0.0028362,3008.634,-1.781313,0.47343242599642243,3.9250431950546467,-0.15,-0.05
0.06878465569712701,0.0031894,3011.227,-1.813315,0.4555205770875785,3.958543195054647,-0.15,-0.05
0.06878465569712701,0.0035823,3013.659,-1.845273,0.4383570544319398,3.991903195054647,-0.15,-0.05
0.06878465569712701,0.0040192,3020.395,-1.874812,0.42181303857767416,4.025319195054647,-0.15,-0.05
0.06878465569712701,0.0045043,3027.379,-1.904187,0.405906494424855,4.058707195054647,-0.15,-0.05
0.06878465569712701,0.0050412,3033.223,-1.934033,0.3906861360000117,4.0919031950546465,-0.15,-0.05
0.06878465569712701,0.0056355,3038.023,-1.964257,0.37613435291438935,4.124873195054647,-0.15,-0.05
0.06878465569712701,0.0062942,3041.878,-1.994802,0.3622171423843391,4.157621195054647,-0.15,-0.05
0.06878465569712701,0.0070258,3044.847,-2.025656,0.3488944009858837,4.1901711950546465,-0.15,-0.05
0.06878465569712701,0.0078395,3046.999,-2.0568,0.33613056074377334,4.222543195054647,-0.15,-0.05
0.06878465569712701,0.0087452,3048.425,-2.088184,0.32389929296785025,4.254739195054647,-0.15,-0.05
0.06878465569712701,0.0097547,3049.088,-2.119847,0.31216916304144837,4.286779195054647,-0.15,-0.05
0.06878465569712701,0.010881,3049.078,-2.15175,0.30091303431622374,4.318677195054647,-0.15,-0.05
0.06878465569712701,0.012139,3048.394,-2.183915,0.2901041890642367,4.350451195054647,-0.15,-0.05
0.06878465569712701,0.013545,3046.901,-2.216441,0.2797151568451921,4.382127195054647,-0.15,-0.05
0.06878465569712701,0.015119,3044.554,-2.24937,0.26972487468816086,4.413717195054647,-0.15,-0.05
0.06878465569712701,0.01688,3041.356,-2.282717,0.26011176738288694,4.445239195054647,-0.15,-0.05
0.06878465569712701,0.018853,3037.5,-2.316387,0.2508574480972083,4.476705195054647,-0.15,-0.05
0.06878465569712701,0.021067,3034.887,-2.349413,0.24191455563840697,4.508235195054647,-0.15,-0.05
0.06878465569712701,0.023551,3038.003,-2.379411,0.23322279728810472,4.540017195054647,-0.15,-0.05
0.06878465569712701,0.026329,3029.225,-2.416342,0.22481174673647833,4.571921195054647,-0.15,-0.05
0.06878465569712701,0.029452,3006.365,-2.461277,0.21673597308793177,4.603697195054647,-0.15,-0.05
0.06878465569712701,0.03295,2988.589,-2.502582,0.20913657915965805,4.634699195054647,-0.15,-0.05
0.06878465569712701,0.036902,2974.045,-2.541941,0.20183105949284239,4.665583195054647,-0.15,-0.05
0.06878465569712701,0.041449,2958.079,-2.582593,0.1946870210806187,4.696885195054647,-0.15,-0.05
0.06878465569712701,0.046657,2942.738,-2.623071,0.1877651549586431,4.728329195054647,-0.15,-0.05
0.06878465569712701,0.052593,2927.761,-2.662905,0.18118782011795082,4.759301195054647,-0.15,-0.05
0.06878465569712701,0.059347,2913.978,-2.70165,0.1749262556363079,4.7898491950546465,-0.15,-0.05
0.06878465569712701,0.06704,2898.433,-2.741713,0.1688379226353296,4.820619195054647,-0.15,-0.05
0.06878465569712701,0.075805,2878.16,-2.784595,0.1629768801905029,4.8513071950546465,-0.15,-0.05
0.06878465569712701,0.085815,2854.867,-2.829221,0.1573515408291758,4.881817195054647,-0.15,-0.05
0.06878465569712701,0.0973,2829.56,-2.875072,0.15194275615706368,4.912199195054647,-0.15,-0.05
0.06878465569712701,0.11054,2801.817,-2.922456,0.14673915031916832,4.942467195054647,-0.15,-0.05
0.06878465569712701,0.12588,2770.251,-2.972252,0.1417388810746343,4.972581195054647,-0.15,-0.05
0.06878465569712701,0.14373,2735.006,-3.024417,0.13693926735535836,5.002503195054647,-0.15,-0.05
0.06878465569712701,0.16465,2705.535,-3.073394,0.13226654217596434,5.032659195054647,-0.15,-0.05
0.06878465569712701,0.18923,2670.208,-3.12667,0.12771091015901606,5.063103195054647,-0.15,-0.05
0.06878465569712701,0.21817,2628.423,-3.184344,0.12333632392219904,5.0933771950546465,-0.15,-0.05
0.06878465569712701,0.25247,2579.535,-3.246692,0.11918565841906308,5.123111195054647,-0.15,-0.05
0.06878465569712701,0.29352,2523.173,-3.314155,0.11526089830370624,5.152195195054647,-0.15,-0.05
0.06878465569712701,0.34278,2459.46,-3.386703,0.11158915784338427,5.180315195054646,-0.15,-0.05
0.06878465569712701,0.39448,2395.557,-3.456418,0.10855029298903136,5.204297195054647,-0.15,-0.05
0.06878465569712701,0.4426,2342.165,-3.514351,0.10622897720034682,5.2230731950546465,-0.15,-0.05
0.06878465569712701,0.50034,2283.276,-3.577352,0.10395873829376621,5.2418371950546465,-0.15,-0.05
0.06878465569712701,0.56605,2223.511,-3.641166,0.10185702797327204,5.259577195054647,-0.15,-0.05
0.06878465569712701,0.62594,2173.771,-3.694298,0.1002482961601227,5.2734051950546466,-0.15,-0.05
0.06878465569712701,0.6978,2119.621,-3.752163,0.09864043981249013,5.287449195054647,-0.15,-0.05
0.06878465569712701,0.78386,2033.428,-3.837475,0.09715339913669943,5.300643195054647,-0.15,-0.05
0.06878465569712701,0.85327,1962.184,-3.9081,0.096188687765175,5.309311195054646,-0.15,-0.05
0.06878465569712701,0.90994,1914.823,-3.956681,0.09551157352557696,5.315447195054647,-0.15,-0.05
0.06878465569712701,0.96259,1880.667,-3.993067,0.09495022539229821,5.320567195054647,-0.15,-0.05
0.06878465569712701,1.0258,1845.187,-4.031634,0.09435284502570321,5.3260491950546465,-0.15,-0.05
0.06878465569712701,1.1016,1803.812,-4.076782,0.0937302984756655,5.331799195054646,-0.15,-0.05
0.06878465569712701,1.1926,1771.887,-4.113984,0.09306556108130312,5.337981195054647,-0.15,-0.05
0.06878465569712701,1.3018,1738.958,-4.153174,0.09236086678164485,5.344583195054647,-0.15,-0.05
0.06878465569712701,1.4328,1703.321,-4.19612,0.09162204901219996,5.351559195054647,-0.15,-0.05
0.06878465569712701,1.4721,1595.059,-4.311605,0.09147385878593658,5.352965195054646,-0.15,-0.05
0.06878465569712701,1.5114,1584.862,-4.324095,0.09133200673190021,5.3543131950546465,-0.15,-0.05
0.06878465569712701,1.5586,1573.36,-4.338293,0.09116979956230634,5.3558571950546465,-0.15,-0.05
0.06878465569712701,1.6152,1561.194,-4.353539,0.09098504202209977,5.357619195054647,-0.15,-0.05
0.06878465569712701,1.6831,1548.199,-4.370061,0.0907755732136243,5.359621195054647,-0.15,-0.05
0.06878465569712701,1.7646,1533.949,-4.388383,0.09053989781359467,5.361879195054647,-0.15,-0.05
0.06878465569712701,1.8624,1518.772,-4.408196,0.09027552026921948,5.364419195054647,-0.15,-0.05
0.06878465569712701,1.9798,1502.053,-4.430258,0.0899816598225302,5.367251195054647,-0.15,-0.05
0.06878465569712701,2.1206,1489.484,-4.448079,0.08964828793386771,5.370475195054647,-0.15,-0.05
0.06878465569712701,2.2896,1475.555,-4.46805,0.08927235672864893,5.3741251950546465,-0.15,-0.05
0.06878465569712701,2.4924,1459.855,-4.490737,0.08885154828147786,5.378229195054646,-0.15,-0.05
0.06878465569712701,2.7358,1442.493,-4.516109,0.08838346017419187,5.382817195054646,-0.15,-0.05
0.06878465569712701,3.0279,1423.359,-4.544407,0.08786602911622575,5.387917195054647,-0.15,-0.05
0.06878465569712701,3.3783,1401.563,-4.576833,0.08729934796675866,5.3935371950546465,-0.15,-0.05
0.06878465569712701,3.7989,1383.889,-4.605247,0.08666165926800622,5.399905195054647,-0.15,-0.05
0.06878465569712701,4.3035,1363.849,-4.637777,0.08594725288964922,5.407095195054647,-0.15,-0.05
0.06878465569712701,4.9091,1340.162,-4.676257,0.08515496994516437,5.415139195054647,-0.15,-0.05
0.06878465569712701,5.6358,1314.291,-4.719094,0.08427970368045075,5.424113195054646,-0.15,-0.05
0.06878465569712701,6.5079,1289.109,-4.762943,0.08329194429551147,5.434353195054647,-0.15,-0.05
0.06878465569712701,7.5544,1265.92,-4.806545,0.08214251580560884,5.4464231950546464,-0.15,-0.05
0.06878465569712701,8.8101,1238.833,-4.858065,0.08083417309583969,5.460369195054647,-0.15,-0.05
0.06878465569712701,10.317,1207.499,-4.918081,0.07940338189552935,5.475881195054646,-0.15,-0.05
0.06878465569712701,11.851,1169.914,-4.986805,0.078152522474187,5.489673195054647,-0.15,-0.05
0.06878465569712701,13.224,1132.461,-5.053895,0.07720759064707224,5.500239195054647,-0.15,-0.05
0.06878465569712701,13.5,1121.521,-5.072727,0.0770326786846871,5.502209195054647,-0.15,-0.05
0.06878465569712701,13.5,1121.521,-5.072727,0.0770326786846871,5.502209195054647,-0.15,-0.05
0.06924096233498578,0.0010948,2981.158,-1.536262,0.6393696248815831,3.66692672252425,-0.15,-0.05
0.06924096233498578,0.0012527,2986.254,-1.567649,0.6145751559114366,3.70128072252425,-0.15,-0.05
0.06924096233498578,0.0014284,2990.921,-1.599194,0.5908075002422354,3.7355387225242502,-0.15,-0.05
0.06924096233498578,0.0016238,2995.224,-1.630854,0.5680257188831003,3.76969472252425,-0.15,-0.05
0.06924096233498578,0.0018411,2999.259,-1.662568,0.5461865483530326,3.80374872252425,-0.15,-0.05
0.06924096233498578,0.0020829,3002.545,-1.694619,0.5252487166990216,3.83770072252425,-0.15,-0.05
0.06924096233498578,0.002352,3005.563,-1.726734,0.5051670319268547,3.87156072252425,-0.15,-0.05
0.06924096233498578,0.0026512,3008.423,-1.758819,0.4859213710967431,3.90529872252425,-0.15,-0.05
0.06924096233498578,0.0029839,3011.134,-1.790857,0.46748103834304583,3.93890272252425,-0.15,-0.05
0.06924096233498578,0.0033537,3013.699,-1.822837,0.44981610432756314,3.9723607225242503,-0.15,-0.05
0.06924096233498578,0.0037648,3017.156,-1.854197,0.4328715069111453,4.00571272252425,-0.15,-0.05
0.06924096233498578,0.0042216,3024.905,-1.88316,0.4165326026759625,4.03913272252425,-0.15,-0.05
0.06924096233498578,0.0047279,3031.423,-1.912722,0.4008657945986372,4.07243272252425,-0.15,-0.05
0.06924096233498578,0.0052879,3036.857,-1.942685,0.38588864554269,4.10550672252425,-0.15,-0.05
0.06924096233498578,0.0059083,3041.267,-1.973032,0.3715591836308083,4.13837472252425,-0.15,-0.05
0.06924096233498578,0.0065967,3044.791,-2.00369,0.3578433904636975,4.17104472252425,-0.15,-0.05
0.06924096233498578,0.0073615,3047.464,-2.03464,0.3447116807729362,4.20351872252425,-0.15,-0.05
0.06924096233498578,0.0082124,3049.33,-2.065874,0.33212915457148556,4.23581672252425,-0.15,-0.05
0.06924096233498578,0.00916,3050.466,-2.097354,0.32006928523369155,4.26794272252425,-0.15,-0.05
0.06924096233498578,0.010216,3050.882,-2.129088,0.30850201144837747,4.29991472252425,-0.15,-0.05
0.06924096233498578,0.011395,3050.668,-2.161036,0.2974027636931384,4.33174072252425,-0.15,-0.05
0.06924096233498578,0.012711,3049.703,-2.193295,0.28674179527011007,4.36344872252425,-0.15,-0.05
0.06924096233498578,0.014182,3047.947,-2.225906,0.2764935470698509,4.39506072252425,-0.15,-0.05
0.06924096233498578,0.015829,3045.356,-2.258915,0.2666367456244339,4.42659072252425,-0.15,-0.05
0.06924096233498578,0.017673,3041.918,-2.292356,0.25714613434748373,4.45807072252425,-0.15,-0.05
0.06924096233498578,0.01974,3037.909,-2.326087,0.24800475063567456,4.48951072252425,-0.15,-0.05
0.06924096233498578,0.02206,3038.214,-2.357566,0.23912941422685657,4.52116472252425,-0.15,-0.05
0.06924096233498578,0.024661,3041.262,-2.387644,0.23052763773953364,4.55298472252425,-0.15,-0.05
0.06924096233498578,0.027564,3022.022,-2.430564,0.22221634496446158,4.58487872252425,-0.15,-0.05
0.06924096233498578,0.030797,3004.545,-2.471785,0.2143892475406922,4.61602472252425,-0.15,-0.05
0.06924096233498578,0.034442,2987.246,-2.512615,0.20692072909645806,4.64682272252425,-0.15,-0.05
0.06924096233498578,0.038619,2971.865,-2.552739,0.19962962915720908,4.67798072252425,-0.15,-0.05
0.06924096233498578,0.043411,2956.103,-2.593338,0.19255065486619838,4.70934072252425,-0.15,-0.05
0.06924096233498578,0.048886,2940.826,-2.63377,0.18570731033467924,4.74077272252425,-0.15,-0.05
0.06924096233498578,0.055119,2925.95,-2.673357,0.1792425030366205,4.77154872252425,-0.15,-0.05
0.06924096233498578,0.062214,2911.901,-2.712298,0.17304179042384554,4.80212872252425,-0.15,-0.05
0.06924096233498578,0.070296,2895.211,-2.753061,0.16701750820521033,4.83290672252425,-0.15,-0.05
0.06924096233498578,0.079508,2874.3,-2.796298,0.16122782674761227,4.86355072252425,-0.15,-0.05
0.06924096233498578,0.090039,2850.003,-2.841502,0.15567217741040618,4.894008722524251,-0.15,-0.05
0.06924096233498578,0.10214,2824.291,-2.887588,0.15032804169571734,4.92435072252425,-0.15,-0.05
0.06924096233498578,0.11611,2795.684,-2.935496,0.14518742406418372,4.95457272252425,-0.15,-0.05
0.06924096233498578,0.1323,2762.904,-2.986018,0.14025294847409603,4.98460672252425,-0.15,-0.05
0.06924096233498578,0.15119,2730.984,-3.036218,0.13548961228321404,5.01461872252425,-0.15,-0.05
0.06924096233498578,0.17332,2699.788,-3.086433,0.1308509861438153,5.04487672252425,-0.15,-0.05
0.06924096233498578,0.19933,2662.634,-3.140978,0.12634003707387775,5.07534872252425,-0.15,-0.05
0.06924096233498578,0.22999,2619.065,-3.199746,0.12203601004827523,5.10545472252425,-0.15,-0.05
0.06924096233498578,0.26642,2568.421,-3.263192,0.11795734803374729,5.13498072252425,-0.15,-0.05
0.06924096233498578,0.31013,2510.214,-3.331838,0.11410692447925415,5.16380672252425,-0.15,-0.05
